AIC,BIC,DW,N,RMSE,RSS,Sub,alpha_d0,alpha_q1,alpha_q2,alpha_q3,b_id,c_id,d0,exp,k_reset,lambda,model_id,model_name,n_params,q1,q2,q3,r_base,r_low,s_id,success,x_reset
-119.63867281557852,-89.90892864304685,1.605583632030058,201,0.1718173488928089,5.933761477491197,S01,-0.0383324051292027,,-0.7035389456079587,,B3,C6,0.2173556862661348,1,,0.7461688457920062,C6_S0_B3,C_Q2_R__S_baseline__B_B3,9,1.4129690010734626,0.0161891136988274,0.0032898953463642,3.65239675109629,1.1931027767475302,S0,True,
-117.53885969816008,-84.50581061756932,1.604624182337371,201,0.1718600149486483,5.936708812368078,S01,-0.0382093495339908,,-1.9901131330518311,,B1,C6,0.2173883425634116,1,,0.0050000000000071,C6_S1_B1,C_Q2_R__S_x_reset__B_B1,10,1.4145582179734275,0.0238877545032114,4.839294143152691,0.623516804317666,1.1939825699137183,S1,True,4.502728298360691e-07
-119.0683465806159,-86.03529750002514,1.6125545635232037,201,0.1712073825465367,5.8917055355256736,S01,-0.0398845858548728,,-4.999731256518693,,B2,C6,0.2202556809773941,1,,0.9999999994515976,C6_S1_B2,C_Q2_R__S_x_reset__B_B2,10,1.3425090006406732,0.0007213969192589,0.0125295181065199,9.9505,1.1360740593129357,S1,True,0.9999427648042364
-117.78286639127026,-84.7498173106795,1.6074033975810411,201,0.1717557306958858,5.929506236402407,S01,-0.0380920333806143,,2.0609816695093617,,B3,C6,0.2170758371620374,1,,0.1612580071865142,C6_S1_B3,C_Q2_R__S_x_reset__B_B3,10,1.4507453206928207,0.004673779491148,3.933610428730157,2.1174063028258745,1.225897050240092,S1,True,0.0007190274023481
-117.7350498252666,-84.70200074467584,1.606237799516955,201,0.1717761616851731,5.930916994381441,S01,-0.0381650137693214,,1.152754993162847,,B1,C6,0.2170961254708845,1,6.213132834039566e-05,0.9927964195158772,C6_S2_B1,C_Q2_R__S_K_reset__B_B1,10,1.4107982690530607,0.0056724871062614,4.990096074441508,5.151565809764415,1.1928787297136685,S2,True,
-117.91825099554204,-84.8852019149513,1.6066028585674057,201,0.1716978969483424,5.9255137311132104,S01,-0.0380377057082055,,-1.871449173095352,,B2,C6,0.2172041742752928,1,5.25610480577721e-06,0.9993251684675224,C6_S2_B2,C_Q2_R__S_K_reset__B_B2,10,1.438906507981183,0.0187984335113981,0.0034099052213409,8.621733759571509,1.217305098466442,S2,True,
-117.7350498252666,-84.70200074467584,1.606237799516955,201,0.1717761616851731,5.930916994381441,S01,-0.0381650137693214,,1.152754993162847,,B3,C6,0.2170961254708845,1,6.213132834039566e-05,0.9927964195158772,C6_S2_B3,C_Q2_R__S_K_reset__B_B3,10,1.4107982690530607,0.0056724871062614,4.990096074441508,5.151565809764415,1.1928787297136685,S2,True,
-119.68160347656452,-89.95185930403285,1.606465862328593,201,0.1717990010358262,5.932494248138475,S01,-0.0389326496680653,,,-4.690649842754693,B1,C7,0.2177031983069886,1,,0.0039231255166656,C7_S0_B1,C_Q3_R__S_baseline__B_B1,9,1.4307878773314642,0.0119183017548006,0.9363084122369032,2.1949845863076383,1.2175173146300378,S0,True,
-121.95027380767031,-92.22052963513865,1.6195709947436316,201,0.1708321911388557,5.865911143389808,S01,-0.0283023269298195,,,-4.068593361795243,B2,C7,0.2127279080878942,1,,1.88687325384998e-06,C7_S0_B2,C_Q3_R__S_baseline__B_B2,9,0.7654712532765312,0.0157479824175135,3.560147699256881,3.53052697232276,1.162071633106889,S0,True,
-119.68507155962274,-89.95532738709106,1.6057639664023575,201,0.1717975189198192,5.932391888908133,S01,-0.0361383824492582,,,-3.1037689480465804,B3,C7,0.2160493612002603,1,,0.9876067525468716,C7_S0_B3,C_Q3_R__S_baseline__B_B3,9,1.405062971923546,0.0122025621327658,4.989139271871005,1.5599631832384773,1.192753471204113,S0,True,
-117.6813449522189,-84.64829587162814,1.6058173297699077,201,0.1717991115190069,5.9325018784627535,S01,-0.0383777170814232,,,-3.322122437913995,B1,C7,0.2173067696387002,1,,0.0050000000000002,C7_S1_B1,C_Q3_R__S_x_reset__B_B1,10,1.4017109439630109,0.0116820229869096,0.7401233073396705,7.224794814904846,1.182287543181249,S1,True,0.0003418342951102
-119.9486306761706,-86.91558159557985,1.6192597122092036,201,0.1708328893983783,5.8659590961399095,S01,-0.0285173620633773,,,-4.451600475886675,B2,C7,0.2128320504905803,1,,0.0003450308724857,C7_S1_B2,C_Q3_R__S_x_reset__B_B2,10,0.8186470412354834,0.0144518560453328,3.754509357583428,1.0383356638591446,1.1640720709581314,S1,True,1.0351285292073418e-07
-117.64778748103352,-84.61473840044277,1.60534676676057,201,0.171813453271165,5.933492407717528,S01,-0.0379558680515967,,,4.468772992524488e-16,B3,C7,0.2171045982298771,1,,0.6259595560491761,C7_S1_B3,C_Q3_R__S_x_reset__B_B3,10,1.4288116476276866,0.0114162816446604,1.8523842015515648,0.9023961838693736,1.188812231403532,S1,True,0.0015964059853212
-118.2061817764961,-84.31546447833108,1.6286807878894332,219,0.1764923474089904,6.8217511639719355,S09,-0.4452626460462687,-0.9542805644950852,,0.0,B1,C9,0.0810507777670693,1,,0.995,C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,10,2.6983714979472335,0.0306481660856162,4.022657270175,1.3562111809388755,,S1,True,0.535172596397282
-120.18802304773313,-86.2973057495681,1.661766614842685,219,0.1756955673247237,6.76029619068488,S09,-0.4526583095066446,-2.4665067992938075,,-2.9512051449087107,B2,C9,0.0840526626991537,1,,0.0017220422846473,C9_S1_B2,C_Q1_Q3__S_x_reset__B_B2,10,3.8642798368768,0.0363417135714553,4.97769690117646,1.9831753336617357,,S1,True,0.6905857732049947
-118.2170492748388,-84.32633197667377,1.6287563029994538,219,0.17648796839872,6.821412654702168,S09,-0.4457443114130068,-0.978961697031088,,-3.699286868683764,B3,C9,0.0811853626747246,1,,0.9224344833299558,C9_S1_B3,C_Q1_Q3__S_x_reset__B_B3,10,2.0502351706317268,0.0249600218174841,4.316596508136179,1.0253302017666603,,S1,True,0.5578925862301919
-124.47024372765809,-90.57952642949306,1.6839438636948032,219,0.1739862036447939,6.629392593861364,S09,-0.430732439177872,-0.6201354642315775,,-4.797553208222007,B1,C9,0.1042368443877787,1,0.004218515852318,0.5439458146734679,C9_S2_B1,C_Q1_Q3__S_K_reset__B_B1,10,19.996841491075585,0.0021295131917017,0.5504750748273946,9.586233859602691,,S2,True,
-127.75408648790396,-93.86336918973892,1.6947971533326904,219,0.1726866445236964,6.530728306110916,S09,-0.4418909613305771,-0.5914174692963248,,-1.186028835971935,B2,C9,0.1132293671783167,1,0.0217057116809909,0.6692699258359417,C9_S2_B2,C_Q1_Q3__S_K_reset__B_B2,10,13.666302030126287,0.004755918621656,4.990233874370042,9.99708186968622,,S2,True,
-124.50961059890798,-90.61889330074295,1.6838964330871082,219,0.1739705666934591,6.628201018565887,S09,-0.4302523263055198,-0.6326084154465367,,-3.953627576840428,B3,C9,0.1050932727572794,1,0.0042746092600531,0.0049749999999999,C9_S2_B3,C_Q1_Q3__S_K_reset__B_B3,10,19.98620802989832,0.0024167089152957,1.7906709738585045,9.561347944572791,,S2,True,
-125.83827307300558,-95.33662750465707,1.6800990203746804,219,0.1742374217661841,6.648550732476245,S09,-0.4417336368031554,,-4.985639284454722,-3.6198605435379103,B1,C10,0.1104890332956173,1,,0.8720105060015365,C10_S0_B1,C_Q2_Q3__S_baseline__B_B1,9,14.258574301711787,0.0229597341387004,0.0136227239826656,9.299018324964791,,S0,True,
-129.1590513215255,-98.657405753177,1.695015649754973,219,0.1729214035542455,6.548496785770283,S09,-0.4490388368149129,,-4.965479260837452,-1.2716948265406811,B2,C10,0.1153607577942169,1,,0.6984836370443901,C10_S0_B2,C_Q2_Q3__S_baseline__B_B2,9,10.50302871111035,0.0398263065465844,4.6137596383979105,9.975597238673604,,S0,True,
-126.05382683308528,-95.55218126473676,1.6815460610213466,219,0.1741516950737297,6.6420100244546845,S09,-0.4426166696600699,,-4.994095263651101,-4.1150656546307935,B3,C10,0.1114014347393244,1,,0.0317312422329751,C10_S0_B3,C_Q2_Q3__S_baseline__B_B3,9,14.908323471134256,0.0229575068412364,0.0242892091990833,9.746998382091755,,S0,True,
-117.43544688220392,-83.54472958403892,1.6234886281776917,219,0.1768031888787988,6.845801503898976,S09,-0.4451378555426017,,2.8165505132386657,0.0,B1,C10,0.081406007284983,1,,0.995,C10_S1_B1,C_Q2_Q3__S_x_reset__B_B1,10,1.8202764049402187,0.0064725427872763,4.686200720121649,1.4466280751877243,,S1,True,0.5191854226149938
-119.23372474864556,-85.34300745048054,1.6447743490517763,219,0.1760787836854943,6.789818636051724,S09,-0.4534731487254139,,4.959144189336808,-3.7554249018511423,B2,C10,0.0848176074710655,1,,0.0752957439777579,C10_S1_B2,C_Q2_Q3__S_x_reset__B_B2,10,1.3312556589146043,0.0044333028533422,4.994799245912441,1.9122071027670375,,S1,True,0.7583029022948173
-117.43544688220392,-83.54472958403892,1.6234886281776917,219,0.1768031888787988,6.845801503898976,S09,-0.4451378555426017,,2.8165505132386657,0.0,B3,C10,0.081406007284983,1,,0.995,C10_S1_B3,C_Q2_Q3__S_x_reset__B_B3,10,1.8202764049402187,0.0064725427872763,4.686200720121649,1.4466280751877243,,S1,True,0.5191854226149938
-124.1014059200123,-90.21068862184728,1.6813397479571923,219,0.1741327783417438,6.640567163970262,S09,-0.4425116497275542,,-4.975155532500454,-3.925388133135086,B1,C10,0.1124897084221507,1,0.0005816868080126,0.569355685018362,C10_S2_B1,C_Q2_Q3__S_K_reset__B_B1,10,14.997431455878257,0.0195852989930376,0.0135670695218181,9.83400271018068,,S2,True,
-127.12350193626676,-93.23278463810176,1.693800667951329,219,0.1729354389402403,6.549559863078339,S09,-0.4499458500194942,,-4.934789400968139,-0.7787911817706948,B2,C10,0.1163518264165115,1,0.0007436751794592,0.6565168574810502,C10_S2_B2,C_Q2_Q3__S_K_reset__B_B2,10,9.5853320688822,0.0362680699481732,4.576297623304344,9.912721116757384,,S2,True,
-124.08175916984564,-90.19104187168062,1.6817387608779049,219,0.1741405893461314,6.641162923862139,S09,-0.442107604500178,,-4.996752652443484,-4.182423598239269,B3,C10,0.111600640212591,1,1.18859739059484e-06,0.4312722326885786,C10_S2_B3,C_Q2_Q3__S_K_reset__B_B3,10,15.030321879358764,0.0176419081323775,4.497751875600427,9.81413228644448,,S2,True,
-101.1201998977495,-67.36741582090785,1.5482257177033572,216,0.1828097350283998,7.218590231769213,S11,0.08090628428199,,,-3.9234721473116854e-16,B1,C7,0.107662345307778,1,0.0019770558433643,0.995473752945723,C7_S2_B1,C_Q3_R__S_K_reset__B_B1,10,0.8869735567823429,0.024779241805254,0.7726801519574245,2.3788052849348076,0.5638782485691399,S2,True,
-102.76010159976812,-69.00731752292647,1.5554365627288125,216,0.1821170921968703,7.163993218372571,S11,0.0736313819075882,,,4.1683877851487505,B2,C7,0.1114428972594622,1,8.667537623203131e-06,0.7093004288248713,C7_S2_B2,C_Q3_R__S_K_reset__B_B2,10,0.7002162635245693,0.019070175249188,0.0189734547313525,6.466172935867924,0.5870979987199485,S2,True,
-101.14621083106682,-67.39342675422517,1.5481079340436832,216,0.1827987282953478,7.217721014341626,S11,0.0809248313544499,,,-4.119077428297162,B3,C7,0.1076603524203905,1,0.0003308298120365,0.995,C7_S2_B3,C_Q3_R__S_K_reset__B_B3,10,0.8872058123692217,0.0248955739015938,2.6721539861687256,0.8299473312703802,0.5662780035773362,S2,True,
-103.57856521675606,-73.20105954759858,1.5414573725939438,216,0.182615871129296,7.203288179875318,S11,0.0849804488967393,2.133391869554255,2.9397808347494236,,B1,C8,0.1042423905482356,1,,0.0898751838979237,C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,9,3.0645411876458444,0.1628214943473512,0.0077292008166107,8.889987951144658,,S0,True,
-104.70657550542415,-74.32906983626667,1.5422668002188331,216,0.1821396584482309,7.165768718801855,S11,0.0752736929359985,4.8775076849760275,-4.914158082028169,,B2,C8,0.1114919624893567,1,,0.3023650982311571,C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,9,0.2688803629409586,2.048383568876832,4.9999319044095145,7.560258976684107,,S0,True,
-103.53715728767708,-73.1596516185196,1.5423489622194944,216,0.1826333760076641,7.2046692069026745,S11,0.0845870095803148,1.870739439694529,1.4910584727594969,,B3,C8,0.1048708310124344,1,,0.882202224013717,C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,9,4.007367291865684,0.2621453872243821,4.987770134101871,9.432516887504564,,S0,True,
-101.6006766845002,-67.84789260765855,1.5420063981138032,216,0.1826065243663149,7.202550832087443,S11,0.0850833574551653,1.9443588675098051,3.3278826782841007,,B1,C8,0.1041584339243092,1,,0.5805569276999845,C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,10,3.1876337242286215,0.1076401501662544,4.991712370592223,8.089764258724717,,S1,True,7.953847307360784e-16
-102.73956922230514,-68.98678514546349,1.5398496092391345,216,0.1821257481823859,7.164674240614669,S11,0.0762188562560968,4.999135310588377,-4.244836066904201,,B2,C8,0.1108909754991483,1,,0.2949619398031953,C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,10,0.1955496075642045,1.5014576581288956,4.560408739833695,6.832622229366828,,S1,True,3.966987950258893e-16
-101.6006766845002,-67.84789260765855,1.5420063981138032,216,0.1826065243663149,7.202550832087443,S11,0.0850833574551653,1.9443588675098051,3.3278826782841007,,B3,C8,0.1041584339243092,1,,0.5805569276999845,C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,10,3.1876337242286215,0.1076401501662544,4.991712370592223,8.089764258724717,,S1,True,7.953847307360784e-16
-101.4702342405787,-67.71745016373706,1.5447651659916255,216,0.182661670750222,7.206901767632708,S11,0.0800898232706366,1.7441157466826345,-4.941593067025161,,B1,C8,0.109285052983068,1,1.2831075328080816e-06,0.0986314192047901,C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,10,3.3244867444687616,2.1778453624381187,2.613933713034142,6.872862478812796,,S2,True,
-102.74373352265334,-68.9909494458117,1.539249231127187,216,0.182123992574374,7.16453611298582,S11,0.0756093952070451,4.374855945660248,-4.716450101048805,,B2,C8,0.1112451249596199,1,2.5732204144552797e-12,0.3284717407665471,C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,10,0.3599184710863698,1.9372709801179633,4.96925135089237,7.839127328505816,,S2,True,
-101.51496539642211,-67.76218131958048,1.5427529301556042,216,0.182642758146837,7.205409454352546,S11,0.0843168317010889,1.850481054049241,1.0607147040175138,,B3,C8,0.105148087211669,1,4.801005913865473e-05,0.005,C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,10,3.3229182941138844,0.2792992227623996,2.658285096939167,7.688023142263733,,S2,True,
-103.51960029860054,-73.14209462944305,1.542909956880312,216,0.1826407985941138,7.20525484319666,S11,0.0837011886878182,1.84684985253444,,0.0,B1,C9,0.1058593468513643,1,,0.7541433580570006,C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,9,4.3549988034441895,0.5810394029878253,2.38609719461943,9.990984095185302,,S0,True,
-105.39774456818851,-75.02023889903103,1.5512416378997942,216,0.181848481032077,7.142875931593517,S11,0.0738928886473918,2.795334355853581,,2.9898849961940828,B2,C9,0.1112696432776982,1,,0.70089071736492,C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,9,1.247187894806415,0.2352279837737359,0.4142187715141953,6.794455035746206,,S0,True,
-103.51960029860054,-73.14209462944305,1.542909956880312,216,0.1826407985941138,7.20525484319666,S11,0.0837011886878182,1.84684985253444,,0.0,B3,C9,0.1058593468513643,1,,0.7541433580570006,C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,9,4.3549988034441895,0.5810394029878253,2.38609719461943,9.990984095185302,,S0,True,
-237.44557736016696,-203.10835732462456,1.9336451035393765,229,0.1379247847140959,4.356323388600404,S21,-0.0205848158641248,-0.976167343489122,4.855709553581665,,B1,C11,-0.1054823023168574,1,,0.5555815518533067,C11_S0_B1,C_Q1_Q2_R__S_baseline__B_B1,10,3.6012338141917435,0.0059930399065257,2.3547009405724904,1.573943280067902,0.950261550254373,S0,True,
-238.2897422721926,-203.9525222366502,1.9366876854369652,229,0.1376708021175355,4.3402941940520074,S21,-0.025557739367476,-3.8816064008911466,-4.9807580189441,,B2,C11,-0.1030629497419033,1,,0.6401634871085187,C11_S0_B2,C_Q1_Q2_R__S_baseline__B_B2,10,7.94965662566409,4.728582440376303e-14,0.5351192707091326,4.730345798345873,0.5420877860299084,S0,True,
-237.44433851750512,-203.10711848196271,1.934241333882301,229,0.1379251577868874,4.356346955473158,S21,-0.0205508231107358,-0.9413456629675052,4.70567765097713,,B3,C11,-0.1054653527409338,1,,0.2108425781239025,C11_S0_B3,C_Q1_Q2_R__S_baseline__B_B3,10,3.561910495883373,0.0070920847245789,2.273713404248419,0.2903553955696908,0.9626792037024272,S0,True,
-235.4469831025297,-197.67604106343308,1.933854341383407,229,0.1379243613813116,4.3562966468993665,S21,-0.0208978279676389,-1.0241844623059673,4.776732507423361,,B1,C11,-0.105323129958049,1,,0.8016766546938929,C11_S1_B1,C_Q1_Q2_R__S_x_reset__B_B1,11,3.6808872049930863,0.0064616798887281,3.0115582934121714,2.096709602912784,0.9425956687107092,S1,True,0.0116350378030137
-236.35177839670388,-198.58083635760724,1.938712212879197,229,0.1376521558628674,4.3391185671361905,S21,-0.0253526291126363,-3.042250659423355,-4.999999596903849,,B2,C11,-0.1027797927895781,1,,0.6546919862541233,C11_S1_B2,C_Q1_Q2_R__S_x_reset__B_B2,11,6.056706044778161,9.629697846599165e-13,0.5324504950018939,9.040829605908211,0.6331261935357599,S1,True,0.1246701712734561
-235.44854295740248,-197.67760091830584,1.9339284287534224,229,0.1379238916397815,4.356266973679242,S21,-0.0209095671890649,-1.0163093944044184,4.816812465340791,,B3,C11,-0.1053122453572573,1,,0.9940874130429664,C11_S1_B3,C_Q1_Q2_R__S_x_reset__B_B3,11,3.6700617710734327,0.006348014821487,4.623845922178559,0.7052874445316983,0.9459516989332042,S1,True,0.0130599301317523
-235.45234814167475,-197.6814061025781,1.9342198544241105,229,0.1379227457366307,4.356194588260667,S21,-0.0205911614053552,-0.8437801669933455,4.829904005957811,,B1,C11,-0.1053918677761304,1,0.0070100385544035,0.8616262518850714,C11_S2_B1,C_Q1_Q2_R__S_K_reset__B_B1,11,3.5003135167506048,0.0067218997836446,4.228375758101784,5.33662232355605,0.988994163128648,S2,True,
-236.29107073646236,-198.52012869736572,1.9367180054873072,229,0.1376704027933513,4.340269015409945,S21,-0.0255793526856477,-3.919196816723378,0.9606564564238456,,B2,C11,-0.1030544106998349,1,3.434600971299613e-05,0.6377828558493974,C11_S2_B2,C_Q1_Q2_R__S_K_reset__B_B2,11,8.049644943808865,1.617044951939734e-15,0.5412619212248392,9.515761680542177,0.5415305982520506,S2,True,
-235.4496748096442,-197.67873277054755,1.934036082927319,229,0.1379235507898404,4.356245442507388,S21,-0.0204930933554063,-0.8796761531627687,4.743470907949492,,B3,C11,-0.1054545427240551,1,0.005253250688648,0.332138548264502,C11_S2_B3,C_Q1_Q2_R__S_K_reset__B_B3,11,3.530327332477156,0.0071684138540968,2.947009705021242,2.947232690847076,0.984637681926558,S2,True,
-236.94904225361523,-202.61182221807283,1.931276535958118,229,0.1380743952695746,4.3657793460544525,S21,-0.0202907159397455,-0.6997485642202785,,-4.577456452643935,B1,C12,-0.1051105926394223,1,,0.9990824275069378,C12_S0_B1,C_Q1_Q3_R__S_baseline__B_B1,10,3.2539968872794693,0.1083629884690481,2.240719758642666,1.4258942208596517,1.0033461354184572,S0,True,
-239.74170006755588,-205.40448003201348,1.9293187465453228,229,0.1372350473611557,4.312861933346072,S21,-0.0261619876310681,0.1679625851765821,,-3.0893854534368246,B2,C12,-0.1014263074388588,1,,0.4473320890379466,C12_S0_B2,C_Q1_Q3_R__S_baseline__B_B2,10,1.603299316621553,0.0137371646876948,4.999998839037292,6.3310015181607096,1.387314865932458,S0,True,
-236.94653157804208,-202.60931154249968,1.9311706834711624,229,0.1380751521712376,4.365827211188288,S21,-0.0202181558990504,-0.7337952985913816,,-3.641225441289325,B3,C12,-0.1051746987497732,1,,0.883898586892198,C12_S0_B3,C_Q1_Q3_R__S_baseline__B_B3,10,3.284019303068978,0.1100652385418498,0.0214251966657412,1.450318481935898,0.9927191217479598,S0,True,
-235.0682160190024,-197.29727397990575,1.9313884914345325,229,0.1380384723329825,4.3635079442814,S21,-0.0222201598918049,-0.9949559324572044,,-4.923024578132952,B1,C12,-0.1043190831885185,1,,0.2952259413448338,C12_S1_B1,C_Q1_Q3_R__S_x_reset__B_B1,11,3.685640611297055,0.0781922146986596,2.2559512779281787,3.049011906204302,0.9315804953169728,S1,True,0.0706097946624247
-237.74134159957495,-199.9703995604783,1.9288722467089112,229,0.1372351547724866,4.312868684543098,S21,-0.0261069285603606,0.0350287853147504,,-3.1831747617964297,B2,C12,-0.1015092240121727,1,,0.4491736001846426,C12_S1_B2,C_Q1_Q3_R__S_x_reset__B_B2,11,1.7155712776632843,0.0140562861825128,4.99986450317657,4.963597222391683,1.3484687237198942,S1,True,1.4939355414849889e-10
