AIC,BIC,DW,N,RMSE,RSS,Sub,alpha_d0,alpha_q1,alpha_q2,alpha_q3,b_id,c_id,d0,exp,k_reset,lambda,model_id,model_name,n_params,q1,q2,q3,r_base,r_low,s_id,success,x_reset
-129.2629875050101,-102.04156845003186,1.3965390949365024,222,0.1744516899694689,6.756213053571225,2046,0.0574694418182883,,,,B3,C4,-0.1256729005760117,2,,0.995,C4_S0_B3,C_R__S_baseline__B_B3,8,0.4765694147272922,0.0241049608546499,0.545577305877867,0.7454770134995464,0.8745100911825521,S0,True,
-127.71512455456264,-97.09102811771211,1.4035383967055732,222,0.1742741315793422,6.742466992176926,2046,0.0650170484803846,,,,B1,C4,-0.1300260714263149,2,,0.0049999999999998,C4_S1_B1,C_R__S_x_reset__B_B1,9,0.377551044999437,0.0335715976728406,1.0041209335092462,3.714284197589179,0.7363576562020299,S1,True,0.2903511254858111
-129.8578718284716,-99.23377539162108,1.4150053379852912,222,0.1734351095270318,6.677701662097081,2046,0.062619034150285,,,,B2,C4,-0.1283431709914403,2,,0.9998644469704232,C4_S1_B2,C_R__S_x_reset__B_B2,9,0.3987345688907409,0.0200245274455706,0.0182938650089361,1.013519363716884,0.8288843355375287,S1,True,0.4934811870494714
-127.7133812547164,-97.08928481786587,1.40366310690182,222,0.1742748158420972,6.742519938968913,2046,0.0655567949383142,,,,B3,C4,-0.1303319348986986,2,,0.999287246670016,C4_S1_B3,C_R__S_x_reset__B_B3,9,0.3782603839506891,0.034546966570389,4.569406483930304,0.6689880596428092,0.7436103090854259,S1,True,0.2692543052970509
-130.32030982586488,-99.69621338901436,1.43908644591367,222,0.1732545662107342,6.663806126257072,2046,0.0628417134155415,,,,B1,C4,-0.1271925056825444,2,0.2935897579252596,0.995,C4_S2_B1,C_R__S_K_reset__B_B1,9,0.6339192291143355,0.0158071981647073,0.8791580677322873,1.2849337442125983,0.8607668099022756,S2,True,
-131.5212249429754,-100.89712850612489,1.4418646409670708,222,0.1727865867081049,6.627855409264721,2046,0.0671444508123624,,,,B2,C4,-0.1292305970182642,2,0.2715103562383819,0.6761135096011827,C4_S2_B2,C_R__S_K_reset__B_B2,9,0.4858941524417351,0.0069138396423228,0.1062231651942533,0.8269037250412468,0.8200698140149666,S2,True,
-130.32184385539787,-99.69774741854737,1.43936676882459,222,0.1732539676135221,6.663760079229679,2046,0.0637949566357947,,,,B3,C4,-0.1277289018545483,2,0.2933244126301483,0.9104672650721206,C4_S2_B3,C_R__S_K_reset__B_B3,9,0.6347491576058844,0.0155650041418355,0.215214181972979,9.484580044623147,0.8581391507136943,S2,True,
-133.3012802967098,-102.67718385985928,1.426026796510781,222,0.172095248942711,6.574923985321115,2046,0.0547372702231857,4.999998719925252,,,B1,C5,-0.1208592468320941,2,,0.995773102692404,C5_S0_B1,C_Q1_R__S_baseline__B_B1,9,0.093091931200525,0.0088581901436875,3.420237262815255,3.1579096783918894,4.102611844978909,S0,True,
-133.84577779003942,-103.2216813531889,1.4280516666712786,222,0.1718843300293848,6.5588174859424075,2046,0.0546676189226333,4.999118559944595,,,B2,C5,-0.1206155825834057,2,,0.3679712414976667,C5_S0_B2,C_Q1_R__S_baseline__B_B2,9,0.0912986262006036,0.0081392364050072,0.0048917966025149,3.370023062125931,4.043824670183399,S0,True,
-133.30306399811536,-102.67896756126484,1.4260583167144771,222,0.1720945575780244,6.574871158050663,2046,0.0547256189690008,4.999999041724643,,,B3,C5,-0.1208612113995949,2,,0.005,C5_S0_B3,C_Q1_R__S_baseline__B_B3,9,0.0934033637628844,0.0086975892392518,0.0316172866495153,3.583273350986918,4.115739677075545,S0,True,
-126.31154622860304,-92.28477240988023,1.4025012410772353,222,0.1740401876850293,6.7243770983357365,2046,0.0639454846895842,1.6178153049647994,,,B1,C5,-0.1286906968807449,2,,0.2289784798185323,C5_S1_B1,C_Q1_R__S_x_reset__B_B1,10,0.2047087556795864,0.0371325539565496,4.996857074466212,1.330841652876722,1.05509348546102,S1,True,0.1618463504543748
-132.62110956635203,-98.59433574762924,1.4304190024779058,222,0.171584440182487,6.535950865027716,2046,0.0555819714393244,4.999999999968955,,,B2,C5,-0.121056966015747,2,,0.999992210134092,C5_S1_B2,C_Q1_R__S_x_reset__B_B2,10,0.0780777099881234,0.0060804760717678,0.0115692217315145,4.758212083979862,3.515258736862061,S1,True,0.9998816748340202
-131.29614853009062,-97.26937471136782,1.4261597770492715,222,0.1720972380367596,6.575075973453609,2046,0.054674486781042,4.9978213655694885,,,B3,C5,-0.1208717552740394,2,,0.005,C5_S1_B3,C_Q1_R__S_x_reset__B_B3,10,0.0930567380605528,0.0090805611774686,3.499920418517368,1.8429171742313284,4.085219870909523,S1,True,4.744440362168537e-06
-134.00577546615054,-99.97900164742774,1.465400839663327,222,0.1710501675778284,6.495311481905507,2046,0.0565569633258837,4.999998122184437,,,B1,C5,-0.1203945932696373,2,0.2619494759924234,0.4919871775821984,C5_S2_B1,C_Q1_R__S_K_reset__B_B1,10,0.1107492458342569,0.0109244093444055,4.06612330311777,5.551666166465246,3.9716893127872894,S2,True,
-135.32653048829212,-101.29975666956932,1.47515094408071,222,0.1705421052161876,6.4567833426483645,2046,0.0561295581095264,4.9999999999465965,,,B2,C5,-0.1194130900219962,2,0.2824863337882813,0.999962228850723,C5_S2_B2,C_Q1_R__S_K_reset__B_B2,10,0.1123226644558012,0.0059078951246221,0.0045363807261334,1.0239938631697338,4.001419192706409,S2,True,
-134.00576905223227,-99.97899523350948,1.4654386854213368,222,0.1710501700487784,6.495311669564954,2046,0.0565408397390407,4.999999962632841,,,B3,C5,-0.1203843311384945,2,0.2623501383383205,0.310887503177915,C5_S2_B3,C_Q1_R__S_K_reset__B_B3,10,0.1106389695955338,0.0109099359755946,0.3985399498836973,1.9250135944749769,3.966934664767266,S2,True,
-128.5547770300734,-97.93068059322287,1.4048390076868895,222,0.173944871600848,6.7170136750842815,2046,0.0613755695502135,,-4.999589966662348,,B1,C6,-0.1288883244902864,2,,0.9548531796871288,C6_S0_B1,C_Q2_R__S_baseline__B_B1,9,0.4426363984701258,0.3117399578348133,2.011155744605388,1.3240927625887753,0.9011795117606975,S0,True,
-129.2862582657781,-98.66216182892757,1.4076381966219569,222,0.1736585367886931,6.694917802708954,2046,0.0633532945572209,,-4.999999561662756,,B2,C6,-0.1290799315358018,2,,0.6584259451689152,C6_S0_B2,C_Q2_R__S_baseline__B_B2,9,0.3867810467050663,0.0766873782984755,0.0942456547085623,0.5559403651045607,0.8757135933897664,S0,True,
-128.5557649498798,-97.93166851302928,1.4056943274155154,222,0.1739444845661797,6.716983783840657,2046,0.0618007704721914,,-4.982327200982162,,B3,C6,-0.1291377041563062,2,,0.0022982893481231,C6_S0_B3,C_Q2_R__S_baseline__B_B3,9,0.4328811456449421,0.3462377377285932,0.0747229627620726,2.5842190980442425,0.9044546661651104,S0,True,
-126.75208098644649,-92.72530716772368,1.407937230185351,222,0.1738675914500524,6.711046537174598,2046,0.0617212276026139,,-4.889960120906041,,B1,C6,-0.1288306024065489,2,,0.995,C6_S1_B1,C_Q2_R__S_x_reset__B_B1,10,0.3900179396981209,0.3425725078913195,3.5122754901813877,1.225130056539254,0.8154413442517702,S1,True,0.146297010811902
-128.47045794585898,-94.44368412713618,1.4220597918214943,222,0.1731959863699176,6.659300632212006,2046,0.0634080530316931,,-4.944696986490448,,B2,C6,-0.1287293748939149,2,,0.9999941712848168,C6_S1_B2,C_Q2_R__S_x_reset__B_B2,10,0.3787614458145015,0.2410909876906359,0.0179270278528481,2.254706386735301,0.8553033950930413,S1,True,0.4266006851776544
-126.76740646820504,-92.74063264948224,1.407813847778684,222,0.1738615901919109,6.710583264781311,2046,0.0639438512860553,,-4.999794330915844,,B3,C6,-0.1301296729168791,2,,0.6365606118156036,C6_S1_B3,C_Q2_R__S_x_reset__B_B3,10,0.3964224642758201,0.3487828834787604,3.674937783418675,6.828042375710638,0.8338628208395805,S1,True,0.1201696057487247
-129.0052607226296,-94.9784869039068,1.4416062625169384,222,0.1729874955309439,6.643277541435177,2046,0.061943595378529,,-4.999959741447656,,B1,C6,-0.1270902737559808,2,0.291230165828162,0.9745419682944018,C6_S2_B1,C_Q2_R__S_K_reset__B_B1,10,0.6076436297204583,0.1813482856799702,2.5480209295628,0.1001729474867711,0.8772825207916498,S2,True,
-129.69074129345736,-95.66396747473456,1.4425820942116172,222,0.1727206304898469,6.622796395691875,2046,0.0655134667542566,,-4.999772277976912,,B2,C6,-0.1287800008668581,2,0.2711333085231233,0.7009313671171793,C6_S2_B2,C_Q2_R__S_K_reset__B_B2,10,0.5206303413700519,0.1046505376533018,0.0729997576374418,7.44922251475039,0.8569548200213524,S2,True,
-129.02432706626178,-94.99755324753896,1.440311996119943,222,0.1729800672241466,6.642707011825201,2046,0.0629048262015951,,-4.999713547593398,,B3,C6,-0.1278433921337537,2,0.2773861281508093,0.9371865746909314,C6_S2_B3,C_Q2_R__S_K_reset__B_B3,10,0.5979239249507856,0.1989641495763864,4.994069177741835,1.8012522175230885,0.871695674513181,S2,True,
-127.26966707976052,-96.64557064291,1.3978193000114538,222,0.1744490655227609,6.756009774511727,2046,0.061651838418112,,,-1.181576982678248e-20,B1,C7,-0.1280895453788363,2,,0.995,C7_S0_B1,C_Q3_R__S_baseline__B_B1,9,0.4735447109730883,0.0250794796367757,2.111219771898977,0.6957109499525973,0.8745206834293098,S0,True,
-130.95310351429086,-100.32900707744034,1.420467344534358,222,0.1730078177715063,6.644838512233043,2046,0.0632270417302943,,,-4.998737039161232,B2,C7,-0.1290146206808458,2,,0.7907067392514248,C7_S0_B2,C_Q3_R__S_baseline__B_B2,9,0.3718784200135103,0.0047926987093739,0.7753104129994174,7.220158915297322,0.8505088528109459,S0,True,
-127.26966707976052,-96.64557064291,1.3978193000114538,222,0.1744490655227609,6.756009774511727,2046,0.061651838418112,,,-1.181576982678248e-20,B3,C7,-0.1280895453788363,2,,0.995,C7_S0_B3,C_Q3_R__S_baseline__B_B3,9,0.4735447109730883,0.0250794796367757,2.111219771898977,0.6957109499525973,0.8745206834293098,S0,True,
-125.69984489542308,-91.67307107670028,1.402231138238594,222,0.1742801290909347,6.742931073901541,2046,0.0629876622042117,,,-1.068526408144428e-15,B1,C7,-0.1288815963686854,2,,0.9958845696777882,C7_S1_B1,C_Q3_R__S_x_reset__B_B1,10,0.3863032527849905,0.0340414414444099,2.0375957497658703,1.3001708812374149,0.7528807764070545,S1,True,0.239080782190809
-128.621697652751,-94.5949238340282,1.4198952588557603,222,0.173137000672912,6.654765462446651,2046,0.064094951996368,,,-3.2188820423172797,B2,C7,-0.1293848209535613,2,,0.7855935288709321,C7_S1_B2,C_Q3_R__S_x_reset__B_B2,10,0.3626295829882694,0.0049016732455202,0.4512879519753027,1.7355012572863708,0.8558187311006581,S1,True,0.0002713753969822
-125.69984489542308,-91.67307107670028,1.402231138238594,222,0.1742801290909347,6.742931073901541,2046,0.0629876622042117,,,-1.068526408144428e-15,B3,C7,-0.1288815963686854,2,,0.9958845696777882,C7_S1_B3,C_Q3_R__S_x_reset__B_B3,10,0.3863032527849905,0.0340414414444099,2.0375957497658703,1.3001708812374149,0.7528807764070545,S1,True,0.239080782190809
-128.31488104941997,-94.28810723069716,1.4387880140061011,222,0.173256684602757,6.66396908461771,2046,0.062570020642631,,,2.8902534675834457e-16,B1,C7,-0.1270577768538375,2,0.2921758033097218,0.0023794458278545,C7_S2_B1,C_Q3_R__S_K_reset__B_B1,10,0.6315299822614686,0.0164266284595488,4.93572936197898,0.1913039572844564,0.8639187679439164,S2,True,
-131.2820888289213,-97.2553150101985,1.4521396509761175,222,0.172102687753087,6.575492399267719,2046,0.0666503058596387,,,-4.9962213602302565,B2,C7,-0.1295233985639725,2,0.2630132061307262,0.7564613201202095,C7_S2_B2,C_Q3_R__S_K_reset__B_B2,10,0.4417421083523071,0.0054729920826909,0.9236993809300744,0.1494999999999979,0.7711754339482626,S2,True,
-128.31488104941997,-94.28810723069716,1.4387880140061011,222,0.173256684602757,6.66396908461771,2046,0.062570020642631,,,2.8902534675834457e-16,B3,C7,-0.1270577768538375,2,0.2921758033097218,0.0023794458278545,C7_S2_B3,C_Q3_R__S_K_reset__B_B3,10,0.6315299822614686,0.0164266284595488,4.93572936197898,0.1913039572844564,0.8639187679439164,S2,True,
-130.5771287223637,-99.9530322855132,1.4135812967842325,222,0.1731543811193938,6.6561016135865465,2046,0.0597991337141843,1.737400727700391,-4.999995012961162,,B1,C8,-0.1277033743434139,2,,0.995,C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,9,0.0701061394313782,0.0907055452704315,3.8629217850336,0.3575504175232551,,S0,True,
-134.18101944055695,-103.55692300370644,1.4277349137696154,222,0.1717545979618974,6.54892050647377,2046,0.0596345943442474,2.113618918232914,-4.999858908522188,,B2,C8,-0.1260790520136838,2,,0.6597194390404703,C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,9,0.0136906904001532,0.0080432328217859,0.0086434640226737,0.1000051284980629,,S0,True,
-130.5771287223637,-99.9530322855132,1.4135812967842325,222,0.1731543811193938,6.6561016135865465,2046,0.0597991337141843,1.737400727700391,-4.999995012961162,,B3,C8,-0.1277033743434139,2,,0.995,C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,9,0.0701061394313782,0.0907055452704315,3.8629217850336,0.3575504175232551,,S0,True,
-128.39829621613788,-94.37152239741508,1.413968420087676,222,0.1732241375808404,6.661465608618956,2046,0.0610565971922297,1.6442495839921354,-4.999759318522787,,B1,C8,-0.1284425657544874,2,,0.9991236234882088,C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,10,0.1081855494562365,0.1742798900544767,0.2946578768717744,0.5472775051889965,,S1,True,0.0082934764053925
-132.16779861987092,-98.14102480114812,1.4268938709827208,222,0.1717597123099817,6.549310527563305,2046,0.0595862089750042,2.043091265004984,-4.99830445471718,,B2,C8,-0.1260130012383656,2,,0.6432006125091794,C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,10,0.0142338324167962,0.0077695392165463,0.0092324681678928,0.1006502345096655,,S1,True,9.973025121301229e-13
-128.61674382300214,-94.58997000427934,1.4135071255942089,222,0.1731389324206808,6.654913962189623,2046,0.0597663331852515,1.7522992380609257,-4.9992195520405485,,B3,C8,-0.1276990626626324,2,,0.928605171284406,C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,10,0.0421219424891753,0.0558186520375052,4.9750000000000005,0.2165956871217288,,S1,True,1.002504669981929e-05
-134.15178869225255,-100.12501487352976,1.4805654380485935,222,0.1709939255045739,6.491040808200957,2046,0.0589910743562979,1.9530430950258304,-4.997453395556265,,B1,C8,-0.1232838655475759,2,0.3518030608751104,0.0049999999999998,C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,10,0.0250249467582389,0.013007089530243,2.2383279271134744,0.1000671976152314,,S2,True,
-136.00634522226557,-101.97957140354276,1.4785096299033902,222,0.17028118556586,6.4370414390127015,2046,0.0595887906682604,2.289737360800669,-4.957364659501121,,B2,C8,-0.1229998765901897,2,0.3122559453901262,0.5075522965091335,C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,10,0.0163888702659217,0.008829717269771,0.0109425712685921,0.1000908969560471,,S2,True,
-134.15178869225255,-100.12501487352976,1.4805654380485935,222,0.1709939255045739,6.491040808200957,2046,0.0589910743562979,1.9530430950258304,-4.997453395556265,,B3,C8,-0.1232838655475759,2,0.3518030608751104,0.0049999999999998,C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,10,0.0250249467582389,0.013007089530243,2.2383279271134744,0.1000671976152314,,S2,True,
-129.44197698339732,-98.8178805465468,1.4074606872602804,222,0.1735976423220915,6.690223395193119,2046,0.0593511215784753,1.647484694284957,,-3.224605134363503,B1,C9,-0.1263630609705081,2,,0.4129854255647143,C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,9,0.0987847903765366,0.0085372297197297,0.0075014772328063,0.4415495542585803,,S0,True,
-132.102829937925,-101.47873350107449,1.4255957146845504,222,0.1725603980790256,6.610514198712581,2046,0.0628496293683111,1.6646530391568517,,-3.434188409519102,B2,C9,-0.128085573430402,2,,0.7884642065269128,C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,9,0.1342352803231163,0.003651097408842,0.3706222879977596,0.7805844368226336,,S0,True,
-129.37348523713453,-98.749388800284,1.4075336725361751,222,0.1736244236797427,6.692287790583263,2046,0.0593848521291144,1.62937210788304,,0.0,B3,C9,-0.1263843162333684,2,,0.9458296946444448,C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,9,0.140742039246295,0.011891316361742,0.0026597968900561,0.6222072386557091,,S0,True,
-127.45978551830508,-93.43301169958228,1.407408641624816,222,0.173590679579581,6.689686736191971,2046,0.0596399356319498,1.654042428323492,,-1.3049591392124182e-18,B1,C9,-0.1265274300827958,2,,0.996421554959991,C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,10,0.0628224130978911,0.0062518482624189,0.1744940084241457,0.285704096827802,,S1,True,0.0006857022128717
-132.4111135345536,-98.3843397158308,1.4330611265935929,222,0.1716656126460736,6.5421363294636965,2046,0.061708998124534,1.6706195178660586,,-4.983463769619991,B2,C9,-0.1269166871246637,2,,0.7532944402316167,C9_S1_B2,C_Q1_Q3__S_x_reset__B_B2,10,0.0223419767624251,0.0005152432545057,0.1185291396946947,0.1396908371598041,,S1,True,9.889537223669137e-13
