AIC,BIC,DW,N,RMSE,RSS,Sub,alpha_d0,alpha_q1,alpha_q2,alpha_q3,b_id,c_id,d0,exp,k_reset,lambda,model_id,model_name,n_params,q1,q2,q3,r_base,r_low,s_id,success,x_reset
-119.81552448397412,-90.08578031144243,1.6080994080050537,201,0.1717417779925573,5.928542899917012,26578,-0.0392787904633504,1.464874386538625,,,B1,C5,0.2190954594709424,1,,0.6269493922269701,C5_S0_B1,C_Q1_R__S_baseline__B_B1,9,0.89487130022105,0.0143556145666627,0.0181854934084975,1.0849953411600612,2.00971226189281,S0,True,
-119.8897812344458,-90.16003706191412,1.6080249286152162,201,0.1717100570757125,5.926353083889836,26578,-0.038757381371299,1.1169936302837011,,,B2,C5,0.2185903305425573,1,,0.3115965905272665,C5_S0_B2,C_Q1_R__S_baseline__B_B2,9,0.972810568784092,0.0127909366479694,0.0031829312119903,6.274448548783903,1.7375292771222863,S0,True,
-119.80351349031687,-90.0737693177852,1.6069354523945567,201,0.1717469093861457,5.928897177622287,26578,-0.0359445350809601,0.9163420800732044,,,B3,C5,0.2163857185285655,1,,0.005,C5_S0_B3,C_Q1_R__S_baseline__B_B3,9,1.0335950243093848,0.0130893388757201,3.027624298721635,2.142214327586472,1.6137659330723055,S0,True,
-117.81715698815336,-84.7841079075626,1.6078330706390014,201,0.1717410805582263,5.928494749012746,26578,-0.0390509967425853,1.4395941381481177,,,B1,C5,0.218897948747214,1,,0.0853570181967712,C5_S1_B1,C_Q1_R__S_x_reset__B_B1,10,0.8813320069458411,0.0137069756004357,4.9883535460407025,2.9033713189762405,1.949391044280532,S1,True,0.0003897412613481
-117.84611412627407,-84.81306504568332,1.607585089715573,201,0.171728710033149,5.927640719779526,26578,-0.0388191452501402,1.3659459561648584,,,B2,C5,0.2186325361561056,1,,6.127199029286075e-09,C5_S1_B2,C_Q1_R__S_x_reset__B_B2,10,0.7898291614766868,0.0131175958437402,0.1783258278919849,2.2684928792897505,1.800984121929284,S1,True,9.911989424790012e-05
-117.82180480072174,-84.78875572013098,1.6078052561133918,201,0.1717390949469369,5.928357663371797,26578,-0.0390339744860945,1.393364963008976,,,B3,C5,0.2188568655948093,1,,0.995,C5_S1_B3,C_Q1_R__S_x_reset__B_B3,10,0.8945394549578354,0.0136519214595728,3.7275362142982127,3.268203347854929,1.9158631607638603,S1,True,0.000147299112049
-117.82481281954358,-84.79176373895282,1.6079353980873778,201,0.1717378098909734,5.928268944575779,26578,-0.0390422478973291,1.421357009120134,,,B1,C5,0.218895185505239,1,1.05808087781027e-06,0.9366559734409298,C5_S2_B1,C_Q1_R__S_K_reset__B_B1,10,0.8850679647257051,0.0138668766826604,4.682536770840622,2.729703144834759,1.9373571646818704,S2,True,
-117.90787068931527,-84.87482160872452,1.6083658575054365,201,0.1717023305298342,5.9258197521846645,26578,-0.0388740950472282,1.2094905645194165,,,B2,C5,0.2187486165075184,1,1.6943021188917713e-11,0.3752934592903691,C5_S2_B2,C_Q1_R__S_K_reset__B_B2,10,0.9442560931878624,0.0134999512788074,0.0001476765078435,6.215329904564353,1.7939823569368838,S2,True,
-117.82481281954358,-84.79176373895282,1.6079353980873778,201,0.1717378098909734,5.928268944575779,26578,-0.0390422478973291,1.421357009120134,,,B3,C5,0.218895185505239,1,1.05808087781027e-06,0.9366559734409298,C5_S2_B3,C_Q1_R__S_K_reset__B_B3,10,0.8850679647257051,0.0138668766826604,4.682536770840622,2.729703144834759,1.9373571646818704,S2,True,
-119.61477889987523,-89.88503472734355,1.6058962799243304,201,0.1718275616073871,5.934466896516028,26578,-0.0395707511559432,,-0.9028598976355956,,B1,C6,0.2181150505367326,1,,0.0499447675413942,C6_S0_B1,C_Q2_R__S_baseline__B_B1,9,1.4080656991211469,0.0193771429173874,4.993425508676689,0.3794914524744054,1.198413590210982,S0,True,
-119.74976397292912,-90.02001980039744,1.6064808110801028,201,0.1717698743877812,5.930482839186024,26578,-0.0384370219965685,,0.7855844482786726,,B2,C6,0.2173513673734153,1,,0.0127815585074323,C6_S0_B2,C_Q2_R__S_baseline__B_B2,9,0.952343600125624,0.0079910404056578,0.4470282999992696,7.603001916267912,1.1858760031757691,S0,True,
-119.63867281557852,-89.90892864304685,1.605583632030058,201,0.1718173488928089,5.933761477491197,26578,-0.0383324051292027,,-0.7035389456079587,,B3,C6,0.2173556862661348,1,,0.7461688457920062,C6_S0_B3,C_Q2_R__S_baseline__B_B3,9,1.4129690010734626,0.0161891136988274,0.0032898953463642,3.65239675109629,1.1931027767475302,S0,True,
-117.53885969816008,-84.50581061756932,1.604624182337371,201,0.1718600149486483,5.936708812368078,26578,-0.0382093495339908,,-1.9901131330518311,,B1,C6,0.2173883425634116,1,,0.0050000000000071,C6_S1_B1,C_Q2_R__S_x_reset__B_B1,10,1.4145582179734275,0.0238877545032114,4.839294143152691,0.623516804317666,1.1939825699137183,S1,True,4.502728298360691e-07
-119.0683465806159,-86.03529750002514,1.6125545635232037,201,0.1712073825465367,5.8917055355256736,26578,-0.0398845858548728,,-4.999731256518693,,B2,C6,0.2202556809773941,1,,0.9999999994515976,C6_S1_B2,C_Q2_R__S_x_reset__B_B2,10,1.3425090006406732,0.0007213969192589,0.0125295181065199,9.9505,1.1360740593129357,S1,True,0.9999427648042364
-117.78286639127026,-84.7498173106795,1.6074033975810411,201,0.1717557306958858,5.929506236402407,26578,-0.0380920333806143,,2.0609816695093617,,B3,C6,0.2170758371620374,1,,0.1612580071865142,C6_S1_B3,C_Q2_R__S_x_reset__B_B3,10,1.4507453206928207,0.004673779491148,3.933610428730157,2.1174063028258745,1.225897050240092,S1,True,0.0007190274023481
-117.7350498252666,-84.70200074467584,1.606237799516955,201,0.1717761616851731,5.930916994381441,26578,-0.0381650137693214,,1.152754993162847,,B1,C6,0.2170961254708845,1,6.213132834039566e-05,0.9927964195158772,C6_S2_B1,C_Q2_R__S_K_reset__B_B1,10,1.4107982690530607,0.0056724871062614,4.990096074441508,5.151565809764415,1.1928787297136685,S2,True,
-117.91825099554204,-84.8852019149513,1.6066028585674057,201,0.1716978969483424,5.9255137311132104,26578,-0.0380377057082055,,-1.871449173095352,,B2,C6,0.2172041742752928,1,5.25610480577721e-06,0.9993251684675224,C6_S2_B2,C_Q2_R__S_K_reset__B_B2,10,1.438906507981183,0.0187984335113981,0.0034099052213409,8.621733759571509,1.217305098466442,S2,True,
-117.7350498252666,-84.70200074467584,1.606237799516955,201,0.1717761616851731,5.930916994381441,26578,-0.0381650137693214,,1.152754993162847,,B3,C6,0.2170961254708845,1,6.213132834039566e-05,0.9927964195158772,C6_S2_B3,C_Q2_R__S_K_reset__B_B3,10,1.4107982690530607,0.0056724871062614,4.990096074441508,5.151565809764415,1.1928787297136685,S2,True,
-119.68160347656452,-89.95185930403285,1.606465862328593,201,0.1717990010358262,5.932494248138475,26578,-0.0389326496680653,,,-4.690649842754693,B1,C7,0.2177031983069886,1,,0.0039231255166656,C7_S0_B1,C_Q3_R__S_baseline__B_B1,9,1.4307878773314642,0.0119183017548006,0.9363084122369032,2.1949845863076383,1.2175173146300378,S0,True,
-121.95027380767031,-92.22052963513865,1.6195709947436316,201,0.1708321911388557,5.865911143389808,26578,-0.0283023269298195,,,-4.068593361795243,B2,C7,0.2127279080878942,1,,1.88687325384998e-06,C7_S0_B2,C_Q3_R__S_baseline__B_B2,9,0.7654712532765312,0.0157479824175135,3.560147699256881,3.53052697232276,1.162071633106889,S0,True,
-119.68507155962274,-89.95532738709106,1.6057639664023575,201,0.1717975189198192,5.932391888908133,26578,-0.0361383824492582,,,-3.1037689480465804,B3,C7,0.2160493612002603,1,,0.9876067525468716,C7_S0_B3,C_Q3_R__S_baseline__B_B3,9,1.405062971923546,0.0122025621327658,4.989139271871005,1.5599631832384773,1.192753471204113,S0,True,
-117.6813449522189,-84.64829587162814,1.6058173297699077,201,0.1717991115190069,5.9325018784627535,26578,-0.0383777170814232,,,-3.322122437913995,B1,C7,0.2173067696387002,1,,0.0050000000000002,C7_S1_B1,C_Q3_R__S_x_reset__B_B1,10,1.4017109439630109,0.0116820229869096,0.7401233073396705,7.224794814904846,1.182287543181249,S1,True,0.0003418342951102
-119.9486306761706,-86.91558159557985,1.6192597122092036,201,0.1708328893983783,5.8659590961399095,26578,-0.0285173620633773,,,-4.451600475886675,B2,C7,0.2128320504905803,1,,0.0003450308724857,C7_S1_B2,C_Q3_R__S_x_reset__B_B2,10,0.8186470412354834,0.0144518560453328,3.754509357583428,1.0383356638591446,1.1640720709581314,S1,True,1.0351285292073418e-07
-117.64778748103352,-84.61473840044277,1.60534676676057,201,0.171813453271165,5.933492407717528,26578,-0.0379558680515967,,,4.4687729925244885e-16,B3,C7,0.2171045982298771,1,,0.6259595560491761,C7_S1_B3,C_Q3_R__S_x_reset__B_B3,10,1.4288116476276866,0.0114162816446604,1.8523842015515648,0.9023961838693736,1.188812231403532,S1,True,0.0015964059853212
-117.68528447905442,-84.65223539846366,1.6060369595749129,201,0.1717974279272311,5.932385604724844,26578,-0.0375237400140035,,,-3.8017538465883542,B1,C7,0.2166854664735645,1,4.4910817076809255e-11,0.2859469170073118,C7_S2_B1,C_Q3_R__S_K_reset__B_B1,10,1.418922702483861,0.0116801457101477,0.9060406838847276,3.068224389561069,1.2039530660460578,S2,True,
-119.92151434660936,-86.88846526601861,1.6186880437868592,201,0.1708444130729229,5.866750509124538,26578,-0.0284971128923584,,,-4.099329166645229,B2,C7,0.2129152646693492,1,1.3808507261029024e-05,3.1544961859940328e-15,C7_S2_B2,C_Q3_R__S_K_reset__B_B2,10,0.8013807558996929,0.0170196813215238,3.637419480634008,9.923862027684931,1.1900902836341758,S2,True,
-117.6791500957977,-84.64610101520694,1.6063311897337291,201,0.1718000495175453,5.932566659860438,26578,-0.0386395527626221,,,-4.9637310844193925,B3,C7,0.2175055203674661,1,0.0003258535666192,0.9950250000000002,C7_S2_B3,C_Q3_R__S_K_reset__B_B3,10,1.4180956769365678,0.0117153331702303,4.900989129456132,2.2488274251490914,1.2061143399796723,S2,True,
-119.94950907264854,-90.21976490011686,1.6056053762415032,201,0.1716845468551832,5.924592309402791,26578,-0.0380020783036474,-0.3882460897019678,0.9903810473509416,,B1,C8,0.2168536810856161,1,,0.9955192724454702,C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,9,0.7912085163489087,0.0032196241123582,0.2649833812839301,0.506277128964068,,S0,True,
-119.24530162774892,-89.51555745521723,1.6017120424037314,201,0.1719855605197533,5.945385638486041,26578,-0.0381798655400883,-1.2044682831465636,-4.796170166765727,,B2,C8,0.2169855350332964,1,,1.9391382615650006e-06,C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,9,0.9563292011108184,0.0796921541770038,0.9425495595525196,1.1305928244217347,,S0,True,
-119.73754404911728,-90.0077998765856,1.6042299152628268,201,0.1717750958969386,5.930843397650893,26578,-0.0372400200266975,-0.4112846210537023,-0.0088466939667258,,B3,C8,0.2164250530533355,1,,0.9953758679732416,C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,9,1.1095570425802517,0.0072589090041468,0.9429882869587284,0.6840759604434794,,S0,True,
-118.08784394140034,-85.05479486080958,1.604548477904992,201,0.1716254775184988,5.920516211224003,26578,-0.0373620511767143,-0.3717702331338987,-1.4764034189206756,,B1,C8,0.2170727635622497,1,,0.9950000000000512,C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,10,0.1597934691408787,0.0019594744977553,2.392731055320413,0.1028635218287612,,S1,True,4.407046177861877e-11
-117.78913342603757,-84.7560843454468,1.6061352443050387,201,0.1717530531069667,5.929321361564472,26578,-0.0383927176212683,-0.4889141948644818,2.583709434604152,,B2,C8,0.2167376497945806,1,,0.3077098305323867,C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,10,1.7236930037833542,0.0031176817709785,0.0008206206974843,1.0009274324710016,,S1,True,0.0006203986442618
-117.96433155546828,-84.93128247487752,1.6057244138074724,201,0.1716782166454042,5.924155424179814,26578,-0.0382579979588808,-0.4048619398088413,2.1652809941838136,,B3,C8,0.2170057935591302,1,,0.9950000000000048,C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,10,0.5692933852408523,0.0018504903335331,0.7520743492954739,0.3610073571457171,,S1,True,0.0005885854724991
-117.82398142204552,-84.79093234145478,1.6046104655358246,201,0.1717381650714041,5.928293465760664,26578,-0.0377650049855157,-0.3759047216164279,-0.0572357657603953,,B1,C8,0.2167848308650009,1,3.685565821912744e-11,0.4033173452783169,C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,10,0.8845993916463071,0.0064479160487344,2.210587734002038,0.5637520162921096,,S2,True,
-118.34809159087968,-85.31504251028892,1.6071644175638318,201,0.1715144061937975,5.9128554979342045,26578,-0.0372170519300867,-0.405541931024599,-2.236799187679306,,B2,C8,0.2176511782346203,1,3.9116958842243716e-08,0.5045289662429795,C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,10,0.5064399380518981,0.0087897642023392,8.526407036566952e-06,0.3207916178074362,,S2,True,
-117.64760058369848,-84.61455150310772,1.6045033580560013,201,0.1718135331504785,5.933497924903768,26578,-0.037755629610282,-0.4073043521939461,1.1500822396105372,,B3,C8,0.2163789808889923,1,0.0001036633880586,0.994999999999996,C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,10,1.6442462593987788,0.0062894671552734,0.2397104644089531,1.020340490779159,,S2,True,
-120.11683028457792,-90.38708611204623,1.6057527778706642,201,0.17161310285273,5.919662471219082,26578,-0.0380773034276778,-0.4144192852699809,,-3.0963335862130457,B1,C9,0.2172327005809584,1,,0.005,C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,9,0.2920806643153412,0.0019190201794337,4.511404064854663,0.185370334088424,,S0,True,
-122.2129672441158,-92.4832230715841,1.6188438011795667,201,0.170720594532136,5.858249800878603,26578,-0.0305276497104915,-2.399543077915352,,-2.3527689694364455,B2,C9,0.2133437842798384,1,,0.0095809475970547,C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,9,0.961123513598424,0.0115297389225071,2.2716760858646543,0.8154811581317183,,S0,True,
-120.11638861351771,-90.38664444098605,1.6056764638955678,201,0.1716132914014432,5.919675478912973,26578,-0.0379615825797219,-0.3696897533192242,,-3.435959192191312,B3,C9,0.2171709030426081,1,,0.0026460993354454,C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,9,0.2849332479935018,0.001903841869047,4.547394457886293,0.1865349901255404,,S0,True,
-118.10838836253876,-85.075339281948,1.6057963814902405,201,0.1716167067324488,5.919911099967964,26578,-0.0381179626218966,-0.4300039871808145,,-4.193075751444165,B1,C9,0.2172481921059287,1,,0.995,C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,10,0.3040060770092837,0.0019841703355624,4.374669076303904,0.1912111139239122,,S1,True,5.946029555876009e-05
