Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0005,0.001,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,0.0041,128.25,0.058,0.0571,128.2507,225.55,225.552,296.1337,space,70.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,296.1553,0.0,305.2896,s,9.0832,,307.874,308.3743,307.3487,307.8734,306.3228,228.0,307.3481,308.375,308.8763,308.8777,314.8989,9999.0,314.9004,0.0,315.901,0.0,0.0,0.0,16.0,1.0,1.0,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,315.9056,0.0,315.9114,,,,318.6352,319.1348,318.1085,318.6349,316.9036,8.0,318.1081,319.1351,319.6359,319.636,322.271,1770.8,322.2714,5.0,323.2733,0.0,1.0,1.0,7.0,1.0,1.2,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,323.2743,0.0,323.2748,,,,326.0091,326.5092,325.4837,326.009,324.2793,98.0,325.4835,326.5095,327.0112,327.0114,327.3886,309.0,327.3891,1.0,328.3908,0.0,2.0,2.0,17.0,1.0,1.2,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,328.3929,0.0,328.3947,,,,331.1281,331.6281,330.6017,331.1278,329.397,104.0,330.6011,331.6301,332.1281,332.1282,333.1073,352.4,333.1078,1.0,334.1102,0.0,3.0,3.0,22.0,1.0,1.2,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,334.1119,0.0,334.1139,,,,336.4429,336.9436,335.9203,336.4428,335.1135,240.0,335.9179,336.9436,337.4455,337.4456,338.8519,695.6,338.8524,2.0,339.8536,0.0,4.0,4.0,10.0,1.0,0.8,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,339.8546,0.0,339.8557,,,,342.7901,343.2903,342.2649,342.7899,340.8606,300.0,342.2645,343.2906,343.7916,343.7917,345.1731,324.5,345.1736,1.0,346.1749,0.0,5.0,5.0,8.0,1.0,1.4,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,346.1764,0.0,346.1773,,,,349.1125,349.6113,348.5861,349.1122,347.1812,42.0,348.5856,349.6117,350.1134,350.1136,353.8767,202.0,353.8772,1.0,354.8792,0.0,6.0,6.0,3.0,1.0,1.4,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,354.8814,0.0,354.8838,,,,357.7915,358.2902,357.2885,357.7913,355.885,206.0,357.2883,358.2904,358.7921,358.7924,360.4734,1053.9,360.4741,2.0,361.4762,0.0,7.0,7.0,18.0,1.0,1.4,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,361.4774,0.0,361.4781,,,,363.9865,364.4862,363.4844,363.9863,362.4821,145.0,363.4842,364.4864,364.9877,364.9881,366.6954,609.3,366.696,1.0,367.697,0.0,8.0,8.0,11.0,1.0,1.0,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,367.6989,0.0,367.7005,,,,370.6337,371.1334,370.1066,370.6334,368.7021,44.0,370.1064,371.1335,371.635,371.6354,372.1888,73.60000001,372.1893,1.0,373.1902,0.0,9.0,9.0,13.0,1.0,1.4,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,373.1918,0.0,373.1931,,,,375.5243,376.0245,374.9991,375.5242,374.1964,246.0,374.9987,376.0247,376.5259,376.526,378.3351,1080.4,378.3361,5.0,379.3358,0.0,10.0,10.0,25.0,1.0,0.8,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,379.3376,0.0,379.339,,,,382.0469,382.5461,381.5449,382.0467,380.3405,182.0,381.5445,382.5463,383.048,383.0483,384.5542,978.1,384.5549,2.0,385.5564,0.0,11.0,11.0,2.0,1.0,1.2,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,385.5582,0.0,385.5595,,,,388.6938,389.1931,388.1669,388.6936,386.5628,323.0,388.1666,389.1932,389.6948,389.6949,391.2274,1260.8,391.2278,2.0,392.2288,0.0,12.0,12.0,4.0,1.0,1.6,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,392.2306,0.0,392.2318,,,,394.7635,395.2641,394.2367,394.7633,393.2346,165.0,394.2365,395.2642,395.7656,395.7658,397.8997,1252.1,397.9003,4.0,398.9009,0.0,13.0,13.0,21.0,1.0,1.0,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,398.9024,0.0,398.9037,,,,401.2349,401.7346,400.7103,401.2347,399.9073,326.0,400.7101,401.7347,402.2369,402.2371,403.3918,703.9,403.3922,2.0,404.3945,0.0,14.0,14.0,5.0,1.0,0.8,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,404.3966,0.0,404.3973,,,,407.331,407.8309,406.8038,407.3305,405.3995,136.0,406.8033,407.8312,408.3326,408.3329,409.487,18.59999999,409.4883,1.0,410.4898,0.0,15.0,15.0,28.0,1.0,1.4,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,410.4914,0.0,410.4922,,,,413.4504,413.9518,412.9239,413.45,411.519,256.0,412.9235,413.9519,414.4523,414.4523,417.289,825.8,417.2899,1.0,418.2909,0.0,16.0,16.0,23.0,1.0,1.4,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,418.2925,0.0,418.2936,,,,420.8503,421.3503,420.3255,420.8498,419.3204,41.0,420.3229,421.3503,421.8519,421.852,424.2358,957.4,424.2367,3.0,425.2394,0.0,17.0,17.0,26.0,1.0,1.0,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,425.2413,0.0,425.2423,,,,428.4003,428.9007,427.8734,428.3999,426.2681,257.0,427.873,428.901,429.4029,429.403,431.6365,4.099999994,431.6375,1.0,432.6384,0.0,18.0,18.0,24.0,1.0,1.6,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,432.6399,0.0,432.6407,,,,434.9976,435.4975,434.4718,434.997,433.6442,302.0,434.4714,435.4976,436.0003,436.0006,437.6582,1234.1,437.659,5.0,438.658,0.0,19.0,19.0,0.0,1.0,0.8,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,438.6591,0.0,438.6597,,,,441.0174,441.5184,440.4905,441.017,439.6629,51.0,440.4901,441.5185,442.0193,442.0193,443.1738,912.3,443.1744,4.0,444.1763,0.0,20.0,20.0,15.0,1.0,0.8,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,444.1772,0.0,444.1783,,,,446.9621,447.4634,446.4353,446.9617,445.207,318.0,446.4349,447.4635,447.9653,447.9655,449.52,974.0,449.5208,2.0,450.5234,0.0,21.0,21.0,27.0,1.0,1.2,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,450.5254,0.0,450.5264,,,,453.6863,454.1856,453.1589,453.6857,451.5525,244.0,453.1585,454.1857,454.6864,454.6866,458.2996,1195.9,458.3003,2.0,459.3019,0.0,22.0,22.0,19.0,1.0,1.6,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,459.3031,0.0,459.3038,,,,462.4149,462.9142,461.912,462.4145,460.3067,161.0,461.9117,462.9143,463.4163,463.4167,465.3239,1255.5,465.3248,2.0,466.3259,0.0,23.0,23.0,14.0,1.0,1.6,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,466.3277,0.0,466.3286,,,,469.4873,469.9872,468.9606,469.4869,467.355,286.0,468.9601,469.9873,470.49,470.4902,471.5434,252.8,471.5441,1.0,472.546,0.0,24.0,24.0,9.0,1.0,1.6,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,472.5469,0.0,472.5478,,,,475.0812,475.5812,474.5794,475.0811,473.5532,232.0,474.5792,475.5815,476.0832,476.0833,478.3915,1096.9,478.3919,4.0,479.3947,0.0,25.0,25.0,1.0,1.0,1.0,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,479.3964,0.0,479.3978,,,,482.506,483.0059,482.004,482.5058,480.3993,287.0,482.0038,483.0062,483.5078,483.5081,489.529,9999.0,489.5294,0.0,490.5312,0.0,26.0,26.0,29.0,1.0,1.6,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,490.5335,0.0,490.5352,,,,493.0666,493.5663,492.5404,493.0664,491.5359,113.0,492.5401,493.5665,494.0681,494.0683,496.2263,1050.2,496.2268,4.0,497.2285,0.0,27.0,27.0,6.0,1.0,1.0,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,497.2306,0.0,497.2321,,,,499.9656,500.4645,499.4387,499.9653,498.2339,131.0,499.4384,500.4646,500.9655,500.9655,503.2498,1403.9,503.2502,4.0,504.2517,0.0,28.0,28.0,12.0,1.0,1.2,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,504.2528,0.0,504.2536,,,,506.5877,507.0857,506.0846,506.5874,505.2586,266.0,506.0843,507.0857,507.5882,507.5885,509.2944,598.2,509.2948,2.0,510.2974,0.0,29.0,29.0,20.0,1.0,0.8,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,510.2991,1.0,517.3704,s,7.0202,,519.9063,520.4057,519.4036,519.906,518.377,21.0,519.4035,520.4059,520.9069,520.9071,522.4631,850.2,522.4634,2.0,523.4659,1.0,0.0,30.0,26.0,1.0,1.0,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,523.467,1.0,523.4723,,,,526.4278,526.9274,525.9022,526.4275,524.4742,107.0,525.9018,526.9276,527.4293,527.4295,529.512,1151.7,529.5124,2.0,530.5144,1.0,1.0,31.0,23.0,1.0,1.4,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,530.5163,1.0,530.5175,,,,533.0508,533.5497,532.5237,533.0504,531.5206,66.0,532.5234,533.5498,534.0513,534.0515,535.7591,876.8,535.7596,2.0,536.7603,1.0,2.0,32.0,1.0,1.0,1.0,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,536.7621,1.0,536.7634,,,,539.2952,539.7957,538.7696,539.295,537.7663,103.0,538.7693,539.7958,540.2975,540.2977,542.0534,1067.4,542.0539,4.0,543.0565,1.0,3.0,33.0,6.0,1.0,1.0,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,543.0583,1.0,543.0597,,,,545.3904,545.8907,544.8648,545.3903,544.0611,32.0,544.8646,545.8909,546.3926,546.3928,547.8233,753.9,547.8237,2.0,548.8257,1.0,4.0,34.0,20.0,1.0,0.8,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,548.8272,1.0,548.828,,,,551.7385,552.2368,551.2349,551.7382,549.832,147.0,551.2346,552.237,552.7385,552.7387,555.8501,981.0,555.8505,2.0,556.8525,1.0,5.0,35.0,28.0,1.0,1.4,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,556.8539,1.0,556.8546,,,,559.3864,559.8873,558.8603,559.3863,557.8571,230.0,558.86,559.8875,560.3886,560.3887,562.3715,892.5,562.3719,2.0,563.3741,1.0,6.0,36.0,21.0,1.0,1.0,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,563.3757,1.0,563.3767,,,,566.1109,566.6097,565.6078,566.1105,564.4041,196.0,565.6077,566.61,567.1116,567.1118,568.3665,1097.7,568.3668,2.0,569.369,1.0,7.0,37.0,12.0,1.0,1.2,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,569.3707,1.0,569.3717,,,,572.4811,572.9813,571.9792,572.4808,570.374,214.0,571.9789,572.9814,573.4829,573.4831,575.7909,1652.2,575.7911,3.0,576.7938,1.0,8.0,38.0,29.0,1.0,1.6,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,576.7953,1.0,576.7966,,,,579.1531,579.6536,578.6259,579.1529,577.8225,186.0,578.6257,579.6537,580.1544,580.1545,581.5096,701.7,581.5097,2.0,582.513,1.0,9.0,39.0,25.0,1.0,0.8,0.7,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,582.5149,1.0,582.516,,,,585.2233,585.7236,584.7218,585.2231,583.5191,74.0,584.7217,585.7239,586.2254,586.2255,588.1076,1075.8,588.1079,2.0,589.11,1.0,10.0,40.0,2.0,1.0,1.2,0.3,Time
,,S14,1,female,28,anonymized,Serial_Dependence_U,2023.2.3,Win32,39.84063745,,,,,,,,,,,,589.1118,1.0,589.1133,,,,591.6448,592.1448,591.1429,591.6446,590.1152,25.0,591.1427,592.145,592.647,592.6472,594.5289,1128.6,594.5293,4.0,595.5309,1.0,11.0,41.0,11.0,1.0,1.0,0.3,Time
