Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,491.8105000000001,6.0,0.0,491.81069999998806,6.0,,,,495.97369999998807,496.4728999999762,495.4573999999761,495.9736000000239,492.826,495.457300000012,496.4728999999762,496.9726999999881,496.9726999999881,501.8208000000119,1355.0,501.8208000000119,2.0,502.8175,0.0,16.0,16.0,19.0,1.0,1.6,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,502.817800000012,111.0,0.0,502.8178999999761,111.0,,,,506.2156000000239,506.7143999999762,505.6985,506.2155,503.8336999999881,505.6983999999761,506.7143999999762,507.21400000000006,507.2141000000239,508.7791000000239,738.0,508.7791000000239,2.0,509.7786999999881,0.0,17.0,17.0,0.0,1.0,0.8,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,509.779,324.0,0.0,509.7791000000239,324.0,,,,513.9418999999762,514.4415,513.426,513.941699999988,510.7946000000238,513.426,514.4416000000239,514.9408000000119,514.9408999999762,517.4088999999761,1731.0,517.4091000000238,4.0,518.405,0.0,18.0,18.0,9.0,1.0,1.6,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,518.4056000000238,180.0,0.0,518.4058999999762,180.0,,,,522.002,522.5011000000238,521.4861000000238,522.0018999999762,519.4211000000239,521.486,522.5011999999881,523.0011999999881,523.0011999999881,530.5281000000239,675.0,530.5281000000239,1.0,531.5273000000119,0.0,19.0,19.0,1.0,1.0,1.0,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,531.5278999999762,116.0,0.0,531.5281000000239,116.0,,,,535.2911000000239,535.7905000000001,534.7748999999761,535.291,532.5433999999761,534.7748999999761,535.7905000000001,536.29,536.2901999999881,538.2885,1097.0,538.2886000000238,2.0,539.2876000000239,0.0,20.0,20.0,7.0,1.0,1.2,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,539.2881000000239,68.0,0.0,539.288300000012,68.0,,,,543.2513999999761,543.7506000000238,542.7353000000119,543.251300000012,540.303800000012,542.7353000000119,543.7506000000238,544.2498999999762,544.2498999999762,546.398,1397.0,546.398,3.0,547.3978000000119,0.0,21.0,21.0,28.0,1.0,1.4,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,547.398199999988,100.0,0.0,547.3983000000119,100.0,,,,550.9951000000239,551.4941000000239,550.4788000000119,550.995,548.4136999999881,550.4788000000119,551.494199999988,551.9938000000119,551.9938999999762,553.7423000000119,768.0,553.7423000000119,2.0,554.7416999999881,0.0,22.0,22.0,11.0,1.0,1.0,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,554.7421000000238,340.0,0.0,554.7421999999881,340.0,,,,558.1056999999881,558.605,557.5896000000239,558.1056000000239,555.7576000000239,557.5895,558.605,559.1043999999762,559.1045,560.62,706.0,560.62,2.0,561.619199999988,0.0,23.0,23.0,15.0,1.0,0.8,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,561.6196999999881,74.0,0.0,561.6198000000119,74.0,,,,565.4163999999762,565.9158999999762,564.9001000000238,565.4163999999762,562.6351999999881,564.8998999999761,565.916,566.4153000000119,566.4153000000119,568.2006000000239,947.0,568.200699999988,2.0,569.1963999999762,0.0,24.0,24.0,2.0,1.0,1.2,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,569.1966999999881,116.0,0.0,569.1968999999762,116.0,,,,573.1766000000239,573.6758999999762,572.6601000000238,573.1766000000239,570.2148999999762,572.6601000000238,573.6758999999762,574.1755,574.1755,576.6231000000239,1693.0,576.6231000000239,4.0,577.6226000000238,0.0,25.0,25.0,18.0,1.0,1.4,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,577.623,297.0,0.0,577.6231999999881,297.0,,,,580.9866000000238,581.4861000000238,580.4705,580.9865,578.6388999999762,580.4703000000119,581.4861000000238,581.9858999999761,581.9858999999761,583.6508000000119,739.0,583.6508000000119,2.0,584.6501999999881,0.0,26.0,26.0,25.0,1.0,0.8,0.7,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,584.6506000000238,22.0,0.0,584.6506000000238,22.0,,,,588.847,589.3466000000238,588.3308999999762,588.8468999999761,585.6663999999762,588.3308000000119,589.3466000000238,589.846,589.846,591.6656999999881,1359.0,591.6658000000119,2.0,592.6601999999881,0.0,27.0,27.0,24.0,1.0,1.6,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,592.6605,343.0,0.0,592.6606999999881,343.0,,,,596.2578000000119,596.7566000000238,595.744199999988,596.2578000000119,593.6766000000239,595.744,596.7566999999881,597.2565,597.2566000000238,598.8053999999762,917.0,598.8053999999762,2.0,599.8046999999881,0.0,28.0,28.0,21.0,1.0,1.0,0.3,Time
,,S13,785063,1,male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.97560975609215,,,,,,599.8051999999881,197.0,0.0,599.8053999999762,197.0,,,,603.7683000000119,604.2675,603.2518999999762,603.768199999988,600.8203999999762,603.2516999999881,604.2675,604.767,604.7671000000239,606.9531000000238,1380.0,606.9531000000238,3.0,607.947800000012,0.0,29.0,29.0,8.0,1.0,1.4,0.7,Time
