Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0004999999999881,0.0007000002861445,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,1.29200000000003,1.4584000000953663,space,0.1002999997138545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,1.4784000000954052,190.0,0.0,3.474400000095386,190.0,s,1.9562000002861168,,6.879700000286107,7.374000000000024,6.374500000000012,6.879500000000007,4.488900000095384,6.373900000095375,7.374500000000012,7.87459999990466,7.875099999904648,9.025099999904626,554.0,9.02620000028611,1.0,10.024300000190747,0.0,0.0,0.0,10.0,1.0,0.8,0.3,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,10.025300000190724,209.0,0.0,10.028599999904657,209.0,,,,14.009700000286102,14.507700000286093,13.490300000190755,14.009400000095413,11.040800000190757,13.48990000009536,14.50780000019074,15.007300000190751,15.007300000190751,16.882099999904653,1400.0,16.882200000286105,3.0,17.873599999904627,0.0,1.0,1.0,28.0,1.0,1.4,0.7,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,17.874099999904672,121.0,0.0,17.87430000019077,121.0,,,,22.064599999904654,22.55740000009536,21.54430000019073,22.06430000019077,18.89070000028613,21.54400000000004,22.557500000000005,23.057099999904665,23.05720000028612,25.071000000000023,1457.0,25.07140000009537,2.0,26.07409999990466,0.0,2.0,2.0,19.0,1.0,1.6,0.7,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,26.0749000000954,182.0,0.0,26.075400000095385,182.0,,,,29.672599999904666,30.163800000190747,29.16090000009541,29.672200000286125,27.083400000095367,29.160700000286116,30.1639000000954,30.664400000095384,30.664500000000032,32.21909999990464,1107.0,32.21950000000004,4.0,33.2235,0.0,3.0,3.0,1.0,1.0,1.0,0.3,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,33.22409999990464,54.0,0.0,33.22430000019074,54.0,,,,36.5774000000954,37.07390000009536,36.06670000028612,36.5772000002861,34.22580000019076,36.06650000000002,37.07390000009536,37.57420000028611,37.57420000028611,39.23480000019077,1182.0,39.23509999990466,5.0,40.22430000019074,0.0,4.0,4.0,25.0,1.0,0.8,0.7,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,40.22540000009536,11.0,0.0,40.22570000028611,11.0,,,,43.7889000000954,44.29059999990466,43.28649999999999,43.7887000002861,41.2355,43.2862000002861,44.29070000028611,44.79050000000001,44.79050000000001,46.50980000019075,1226.0,46.51009999990464,4.0,47.50690000009536,0.0,5.0,5.0,16.0,1.0,1.0,0.7,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,47.50780000019074,206.0,0.0,47.508700000286126,206.0,,,,51.46000000000004,51.9569000000954,50.95759999990463,51.45980000019074,48.525300000190725,50.95730000019074,51.957,52.4569000000954,52.4569000000954,54.06430000019077,1143.0,54.06470000028611,2.0,55.05670000028613,0.0,6.0,6.0,8.0,1.0,1.4,0.7,Time
,,S10,658375,1,女,21,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952091634,,,,,,55.057500000000005,254.0,0.0,55.05799999999999,254.0,,,,58.64240000009539,59.135900000095376,58.12640000009537,58.64209999990464,56.06159999990467,58.12609999990463,59.135900000095376,59.64009999990464,59.64020000028614,60.790900000095405,790.0,60.79140000009539,2.0,61.79030000019077,0.0,7.0,7.0,21.0,1.0,1.0,0.3,Time
