Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0003,0.0005,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,0.0023,548.1811,0.0585,0.0581,548.1822,561.9287,561.9299,586.1661,space,24.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,586.2025,0.0,589.0214,s,2.7697,,592.1736,592.6652,591.6538,592.1733,590.0295,325.0,591.6537,592.6662,593.168,593.1693,597.1953,2105.3,597.1973,5.0,598.1854,0.0,0.0,0.0,9.0,1.0,1.6,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,598.1869,0.0,598.191,,,,601.1445,601.6426,600.6241,601.1443,599.208,320.0,600.624,601.6427,602.1428,602.1429,603.6015,768.3,603.6023,1.0,604.6012,0.0,1.0,1.0,28.0,1.0,1.4,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,604.6025,0.0,604.6035,,,,607.7477,608.2459,607.2272,607.7475,605.6228,243.0,607.227,608.246,608.7462,608.7464,609.276,125.0,609.2764,1.0,610.2674,0.0,2.0,2.0,14.0,1.0,1.6,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,610.2691,0.0,610.2701,,,,613.2149,613.7046,612.6918,613.214,611.2751,83.0,612.6917,613.7049,614.2075,614.2077,616.1915,1123.5,616.1919,2.0,617.1825,0.0,3.0,3.0,13.0,1.0,1.4,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,617.1847,0.0,617.1854,,,,619.9201,620.4114,619.4168,619.9199,618.2112,60.0,619.4166,620.4115,620.9112,620.9112,622.524,947.4,622.5243,2.0,623.5158,0.0,4.0,4.0,7.0,1.0,1.2,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,623.5177,0.0,623.5186,,,,626.4607,626.9523,625.9408,626.4604,624.5235,117.0,625.9402,626.9524,627.4534,627.4538,629.0245,1542.4,629.025,4.0,630.0152,0.0,5.0,5.0,23.0,1.0,1.4,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,630.0168,0.0,630.0176,,,,632.5644,633.0562,632.043,632.5643,631.0227,153.0,632.0427,633.0563,633.5562,633.5563,635.2103,875.1,635.2107,2.0,636.2073,0.0,6.0,6.0,6.0,1.0,1.0,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,636.2086,0.0,636.2096,,,,638.9175,639.4096,638.4147,638.9174,637.2089,29.0,638.4144,639.4097,639.9094,639.9096,641.751,1082.6,641.7513,2.0,642.7422,0.0,7.0,7.0,22.0,1.0,1.2,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,642.7437,0.0,642.7442,,,,645.4795,645.9709,644.9586,645.4792,643.7473,138.0,644.9584,645.971,646.4715,646.4717,648.6472,1260.7,648.6476,4.0,649.6406,0.0,8.0,8.0,27.0,1.0,1.2,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,649.642,0.0,649.6426,,,,651.9776,652.4705,651.4575,651.9774,650.6457,307.0,651.4573,652.4706,652.97,652.9702,654.3333,544.9,654.3337,1.0,655.3239,0.0,9.0,9.0,0.0,1.0,0.8,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,655.3251,0.0,655.3257,,,,657.6446,658.1362,657.1378,657.6445,656.326,53.0,657.1377,658.1363,658.6365,658.6366,660.6241,824.2,660.6243,3.0,661.6147,0.0,10.0,10.0,25.0,1.0,0.8,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,661.616,0.0,661.6165,,,,663.97,664.4689,663.4531,663.9699,662.6373,126.0,663.4495,664.469,664.969,664.9694,666.4902,707.5,666.4908,2.0,667.4893,0.0,11.0,11.0,20.0,1.0,0.8,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,667.4904,0.0,667.4909,,,,670.0321,670.5307,669.5115,670.032,668.4933,3.0,669.5114,670.5308,671.0309,671.031,672.8434,1061.9,672.844,4.0,673.8426,0.0,12.0,12.0,26.0,1.0,1.0,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,673.8436,0.0,673.8442,,,,676.1984,676.6965,675.6773,676.1983,674.8651,98.0,675.6772,676.6965,677.1965,677.1966,678.9266,707.5,678.927,2.0,679.9253,0.0,13.0,13.0,15.0,1.0,0.8,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,679.9265,0.0,679.9271,,,,682.6766,683.1748,682.1557,682.6764,680.9471,320.0,682.1556,683.175,683.6746,683.6748,685.4051,1021.5,685.4055,2.0,686.4034,0.0,14.0,14.0,17.0,1.0,1.2,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,686.4046,0.0,686.4053,,,,689.3629,689.8614,688.8421,689.3628,687.426,94.0,688.8419,689.8614,690.3615,690.3617,691.9044,1058.2,691.9048,2.0,692.9028,0.0,15.0,15.0,8.0,1.0,1.4,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,692.9039,0.0,692.9044,,,,696.0294,696.5272,695.5084,696.0292,693.9044,116.0,695.5082,696.5274,697.0276,697.0277,699.0703,1292.7,699.0706,2.0,700.0689,0.0,16.0,16.0,19.0,1.0,1.6,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,700.07,0.0,700.0706,,,,703.1952,703.6934,702.6809,703.1949,701.0781,59.0,702.6807,703.6935,704.1933,704.1935,706.285,1696.5,706.2853,4.0,707.2761,0.0,17.0,17.0,24.0,1.0,1.6,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,707.2772,0.0,707.2777,,,,709.6111,710.1089,709.0902,709.6109,708.2779,236.0,709.09,710.109,710.6094,710.6096,711.9436,709.4,711.944,2.0,712.9422,0.0,18.0,18.0,5.0,1.0,0.8,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,712.9434,0.0,712.9439,,,,715.902,716.4,715.3811,715.9019,713.9647,158.0,715.3809,716.4001,716.9002,716.9005,718.9635,1162.8,718.9638,2.0,719.962,0.0,19.0,19.0,18.0,1.0,1.4,0.7,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,719.9632,0.0,719.9637,,,,722.5262,723.0243,722.0054,722.5261,720.9844,116.0,722.0051,723.0245,723.5243,723.5244,725.6503,1228.8,725.6508,4.0,726.6489,0.0,20.0,20.0,21.0,1.0,1.0,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,726.6499,0.0,726.6505,,,,729.7958,730.2944,729.2754,729.7956,727.6715,51.0,729.275,730.2944,730.7944,730.7948,732.6705,1041.1,732.6709,1.0,733.6693,0.0,21.0,21.0,4.0,1.0,1.6,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,733.6705,0.0,733.6712,,,,736.3996,736.898,735.8791,736.3994,734.6729,100.0,735.8789,736.8981,737.3984,737.3985,739.3569,1287.2,739.3572,4.0,740.3557,0.0,22.0,22.0,12.0,1.0,1.2,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,740.3569,0.0,740.3578,,,,742.9196,743.4178,742.3989,742.9195,741.3769,258.0,742.3988,743.4178,743.9176,743.9178,745.5025,979.7,745.5029,3.0,746.5011,0.0,23.0,23.0,1.0,1.0,1.0,0.3,Time
,,S05,1,Male,26,anonymized,Serial_Dependence_U,2023.2.3,Win32,48.07692308,,,,,,,,,,,,746.5022,0.0,746.5028,,,,749.2314,749.7294,748.7105,749.2311,747.5024,142.0,748.7102,749.7295,750.2295,750.2296,752.0849,1082.3,752.0852,2.0,753.0837,0.0,24.0,24.0,2.0,1.0,1.2,0.3,Time
