Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0005,0.0009,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,0.0032,71.4588,0.0606,0.0584,71.459,84.8718,84.8722,199.1403,space,114.2271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,199.1494,0.0,204.1555,s,4.9953,,206.5049,207.0044,205.9885,206.5047,205.1723,27.0,205.9884,207.0046,207.5043,207.5047,213.5197,9999.0,213.5201,0.0,214.5191,0.0,0.0,0.0,0.0,1.0,0.8,0.3,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,214.5197,0.0,214.5216,,,,216.8687,217.3681,216.3521,216.8685,215.5357,34.0,216.352,217.3682,217.8679,217.8679,222.2009,1563.3,222.2011,5.0,223.1998,0.0,1.0,1.0,10.0,1.0,0.8,0.3,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,223.2001,0.0,223.2003,,,,225.9495,226.4488,225.4329,225.9494,224.2166,177.0,225.4328,226.4488,226.9488,226.9489,229.0486,784.6,229.0488,1.0,230.0479,0.0,2.0,2.0,7.0,1.0,1.2,0.7,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,230.0485,0.0,230.0488,,,,232.5813,233.0804,232.0689,232.5811,231.0525,142.0,232.0688,233.0804,233.5802,233.5802,235.135,1049.7,235.1351,3.0,236.1295,0.0,3.0,3.0,1.0,1.0,1.0,0.3,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,236.13,0.0,236.1302,,,,238.6674,239.162,238.1629,238.6673,237.1511,32.0,238.1627,239.1621,239.662,239.6621,241.05,966.3,241.0501,3.0,242.0446,0.0,4.0,4.0,26.0,1.0,1.0,0.7,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,242.045,0.0,242.0452,,,,244.3656,244.8604,243.8642,244.3656,243.0618,187.0,243.8641,244.8604,245.3605,245.3605,246.7936,791.3,246.7941,3.0,247.793,0.0,5.0,5.0,5.0,1.0,0.8,0.7,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,247.7935,0.0,247.7938,,,,250.5141,251.0088,250.0125,250.514,248.7935,278.0,250.0125,251.0088,251.5086,251.5087,252.2817,202.0,252.2823,1.0,253.2748,0.0,6.0,6.0,22.0,1.0,1.2,0.3,Time
,,S32,1,FEMALE,35,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,253.2752,0.0,253.2756,,,,256.5445,257.0404,256.0249,256.5443,254.4224,180.0,256.0247,257.0404,257.5403,257.5403,259.3615,1210.8,259.3617,2.0,260.3394,0.0,7.0,7.0,24.0,1.0,1.6,0.3,Time
