Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,80.22770000004768,111.0,0.0,80.22789999997616,111.0,,,,84.36960000002384,84.86910000002383,83.86920000004768,84.3695,81.236,83.86910000002383,84.86910000002383,85.369,85.369,88.0525,1708.0,88.0525,4.0,89.05229999995231,0.0,8.0,8.0,9.0,1.0,1.6,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,89.05270000004768,217.0,0.0,89.05289999997616,217.0,,,,92.40239999997615,92.90239999997615,91.8945,92.40239999997615,90.06110000002384,91.89439999997616,92.90239999997615,93.40239999997615,93.4025,95.19420000004769,1059.0,95.19429999995232,5.0,96.19420000004769,0.0,9.0,9.0,25.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,96.1945,17.0,0.0,96.19470000004767,17.0,,,,99.9445,100.44410000002384,99.436,99.94439999997616,97.20279999995232,99.43589999997614,100.44410000002384,100.944,100.944,105.769,1057.0,105.769,2.0,106.76920000004768,0.0,10.0,10.0,17.0,1.0,1.2,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,106.7695,333.0,0.0,106.76970000004768,333.0,,,,110.55289999997616,111.05239999997616,110.0447999999523,110.55279999995231,107.77779999995232,110.0445,111.05239999997616,111.55239999997616,111.55239999997616,114.0275,1225.0,114.02760000002384,3.0,115.02760000002384,0.0,11.0,11.0,22.0,1.0,1.2,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,115.02779999995232,145.0,0.0,115.028,145.0,,,,118.41089999997617,118.91079999995232,117.90270000004767,118.41089999997617,116.03620000004769,117.90270000004767,118.91079999995232,119.41089999997617,119.41089999997617,121.71060000002385,1087.0,121.71060000002385,5.0,122.7105,0.0,12.0,12.0,10.0,1.0,0.8,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,122.71079999995231,249.0,0.0,122.71079999995231,249.0,,,,126.69439999997616,127.194,126.186,126.69429999995232,123.71939999997616,126.186,127.19410000002384,127.69410000002384,127.69410000002384,129.47739999997617,1087.0,129.47750000000002,2.0,130.47729999995232,0.0,13.0,13.0,13.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,130.47750000000002,286.0,0.0,130.4776000000238,286.0,,,,134.46079999995231,134.96050000000002,133.95289999997618,134.46070000004767,131.48610000002384,133.95289999997618,134.96060000002382,135.46060000002382,135.46070000004767,138.61910000002382,1014.0,138.61920000004767,2.0,139.61899999999997,0.0,14.0,14.0,3.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,139.61939999997617,270.0,0.0,139.6196000000239,270.0,,,,143.8027000000477,144.30220000004766,143.29429999995233,143.8027000000477,140.62760000002385,143.29429999995233,144.30220000004766,144.8022999999523,144.8022999999523,147.05239999997616,1469.0,147.05239999997616,2.0,148.05220000004766,0.0,15.0,15.0,24.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,148.0527999999523,215.0,0.0,148.05289999997615,215.0,,,,151.40260000002382,151.90239999997618,150.8942999999523,151.40249999999995,149.06079999995234,150.8942000000477,151.90249999999995,152.40220000004769,152.40220000004769,153.7025,863.0,153.70260000002384,4.0,154.7022000000477,0.0,16.0,16.0,5.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,154.70260000002384,39.0,0.0,154.70260000002384,39.0,,,,158.2857999999523,158.7857999999523,157.77749999999995,158.28570000004763,155.71089999997616,157.77749999999995,158.7857999999523,159.28560000002386,159.28570000004763,159.81079999995234,141.0,159.81079999995234,1.0,160.8105,0.0,17.0,17.0,11.0,1.0,1.0,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,160.81079999995234,142.0,0.0,160.81099999999998,142.0,,,,164.1942999999523,164.69389999997617,163.68610000002383,164.1942999999523,161.81920000004766,163.68599999999998,164.69389999997617,165.19410000002387,165.19410000002387,166.4522999999523,813.0,166.45239999997614,3.0,167.45210000002385,0.0,18.0,18.0,0.0,1.0,0.8,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,167.4522999999523,116.0,0.0,167.45239999997614,116.0,,,,171.6362000000477,172.13560000002383,171.1277000000477,171.63610000002382,168.46079999995231,171.12760000002385,172.13560000002383,172.63579999995233,172.63589999997615,174.63560000002383,1511.0,174.63570000004768,2.0,175.63570000004768,0.0,19.0,19.0,14.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,175.63610000002382,191.0,0.0,175.6362000000477,191.0,,,,179.81099999999998,180.31060000002384,179.3107000000477,179.81099999999998,176.64439999997614,179.3107000000477,180.31060000002384,180.8107000000477,180.8107000000477,184.10229999995232,1847.0,184.10229999995232,4.0,185.10229999995232,0.0,20.0,20.0,4.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,185.1025,301.0,0.0,185.1027999999523,301.0,,,,189.04470000004767,189.544,188.53589999997612,189.04460000002385,186.10289999997616,188.53589999997612,189.544,190.04410000002383,190.04420000004768,192.25260000002385,1450.0,192.25260000002385,3.0,193.25210000002383,0.0,21.0,21.0,8.0,1.0,1.4,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,193.25239999997612,207.0,0.0,193.25260000002385,207.0,,,,196.8027999999523,197.30239999997616,196.29420000004768,196.8027000000477,194.26110000002384,196.29420000004768,197.3025,197.8025,197.8025,199.51910000002383,997.0,199.51910000002383,3.0,200.5192000000477,0.0,22.0,22.0,6.0,1.0,1.0,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,200.51960000002384,82.0,0.0,200.5197000000477,82.0,,,,204.6612000000477,205.16060000002383,204.15279999995232,204.66110000002385,201.5192000000477,204.15270000004767,205.16060000002383,205.66060000002383,205.66070000004763,207.9522999999523,1665.0,207.9522999999523,3.0,208.95260000002384,0.0,23.0,23.0,29.0,1.0,1.6,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,208.95289999997615,255.0,0.0,208.95310000002385,255.0,,,,212.50260000002385,213.00239999997612,211.99439999997617,212.50260000002385,209.96079999995231,211.99420000004767,213.00239999997612,213.5022000000477,213.5022999999523,215.1272000000477,1075.0,215.1272000000477,4.0,216.12739999997612,0.0,24.0,24.0,26.0,1.0,1.0,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,216.1277999999523,252.0,0.0,216.128,252.0,,,,219.7025,220.2023999999761,219.19460000002385,219.7023999999761,217.1275,219.1945,220.2023999999761,220.70210000002385,220.7022000000477,222.8272999999523,1243.0,222.8272999999523,4.0,223.82729999995237,0.0,25.0,25.0,21.0,1.0,1.0,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,223.82770000004768,312.0,0.0,223.82789999997615,312.0,,,,227.77750000000003,228.27720000004769,227.26929999995235,227.77739999997615,224.83589999997616,227.26929999995235,228.27729999995236,228.77720000004769,228.77720000004769,231.3853999999762,1544.0,231.3853999999762,4.0,232.38570000004768,0.0,26.0,26.0,18.0,1.0,1.4,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,232.3862000000477,308.0,0.0,232.38639999997616,308.0,,,,236.36929999995232,236.86910000002388,235.86110000002384,236.36920000004767,233.3942000000477,235.86110000002384,236.86920000004767,237.36910000002388,237.36910000002388,239.74379999995236,1451.0,239.74389999997615,3.0,240.74379999995236,0.0,27.0,27.0,23.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,240.74410000002388,37.0,0.0,240.74420000004767,37.0,,,,244.09429999995237,244.594,243.5862999999523,244.09429999995237,241.7527000000477,243.5862000000477,244.59410000002384,245.094,245.094,246.96889999997612,906.0,246.96889999997612,4.0,247.9692000000477,0.0,28.0,28.0,15.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,247.96950000000004,63.0,0.0,247.96960000002383,63.0,,,,251.7192000000477,252.21910000002384,251.21089999997616,251.7192000000477,248.9777000000477,251.21079999995231,252.2192000000477,252.71879999995235,252.71879999995235,254.5438999999762,1149.0,254.5438999999762,3.0,255.5438999999762,0.0,29.0,29.0,27.0,1.0,1.2,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,255.54420000004768,237.0,1.0,257.4022000000477,237.0,s,1.846000000000004,,261.1526000000239,261.6523999999762,260.6445,261.15250000000003,258.411,260.6445,261.65250000000003,262.15250000000003,262.15250000000003,264.5272000000477,1209.0,264.52729999995233,3.0,264.53210000002383,1.0,0.0,30.0,27.0,1.0,1.2,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,264.5322000000477,59.0,1.0,264.53289999997617,59.0,,,,267.9107000000477,268.4107000000477,267.40250000000003,267.9105,265.5358999999761,267.40229999995233,268.4107999999523,268.9107000000477,268.9108999999761,270.19389999997617,548.0,270.19389999997617,1.0,270.19889999997616,1.0,1.0,31.0,10.0,1.0,0.8,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,270.1992000000477,296.0,1.0,270.1992000000477,296.0,,,,274.1692000000477,274.66900000000004,273.6607999999523,274.16910000002383,271.1942999999523,273.6607000000477,274.66910000002383,275.1687000000477,275.1687000000477,277.5357999999523,1185.0,277.5358999999761,2.0,277.54089999997615,1.0,2.0,32.0,23.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,277.54110000002385,45.0,1.0,277.5412000000477,45.0,,,,281.6861000000238,282.18560000002384,281.17760000002386,281.6858999999762,278.5442999999524,281.17760000002386,282.18560000002384,282.6853999999762,282.6855,285.14389999997616,1669.0,285.14389999997616,3.0,285.14910000002385,1.0,3.0,33.0,29.0,1.0,1.6,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,285.1492000000477,149.0,1.0,285.14929999995235,149.0,,,,289.086,289.5855,288.57760000002384,289.086,286.14429999995235,288.5775,289.5855,290.0857000000477,290.08589999997616,292.5772000000477,1545.0,292.57729999995234,4.0,292.5822000000477,1.0,4.0,34.0,28.0,1.0,1.4,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,292.5823999999762,231.0,1.0,292.5823999999762,231.0,,,,296.56079999995234,297.06060000002384,296.0527999999524,296.5607000000477,293.586,296.0527000000477,297.0607000000477,297.5605,297.5605,299.8022000000477,1346.0,299.8022000000477,3.0,299.80670000004767,1.0,5.0,35.0,13.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,299.80689999997617,272.0,1.0,299.80689999997617,272.0,,,,303.18600000000004,303.6857000000477,302.6777000000477,303.1858999999762,300.8108999999762,302.6777000000477,303.6857000000477,304.1857000000477,304.18579999995234,305.76050000000004,892.0,305.7606000000238,4.0,305.76529999995233,1.0,6.0,36.0,20.0,1.0,0.8,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,305.7653999999762,288.0,1.0,305.76550000000003,288.0,,,,309.9023999999762,310.40210000002384,309.39410000002385,309.9023999999762,306.761,309.39410000002385,310.40210000002384,310.90229999995233,310.9023999999762,313.0273999999762,1452.0,313.02750000000003,2.0,313.0322000000477,1.0,7.0,37.0,9.0,1.0,1.6,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,313.0322999999524,354.0,1.0,313.0322999999524,354.0,,,,317.211,317.7105,316.7025,317.211,314.0358999999761,316.7023999999762,317.7106000000239,318.2102999999523,318.2103999999762,320.54400000000004,1488.0,320.54410000002383,2.0,320.54879999995234,1.0,8.0,38.0,4.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,320.5488999999762,185.0,1.0,320.54900000000004,185.0,,,,324.3277000000477,324.82729999995234,323.8195,324.32760000002384,321.5527999999524,323.8192999999523,324.82729999995234,325.3272000000477,325.3272000000477,326.96879999995235,1225.0,326.96879999995235,3.0,326.974,1.0,9.0,39.0,22.0,1.0,1.2,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,326.97410000002384,153.0,1.0,326.9742000000477,153.0,,,,331.14439999997614,331.64389999997616,330.644,331.1442000000477,327.97760000002387,330.644,331.644,332.144,332.144,334.96879999995235,1875.0,334.96889999997614,4.0,334.97429999995234,1.0,10.0,40.0,24.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,334.9743999999762,17.0,1.0,334.9743999999762,17.0,,,,338.3192000000477,338.819,337.8108999999762,338.31910000002387,335.97760000002387,337.81079999995234,338.819,339.31889999997617,339.319,341.0687999999523,973.0,341.06889999997617,4.0,341.0737999999523,1.0,11.0,41.0,25.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,341.074,61.0,1.0,341.074,61.0,,,,344.4525,344.95229999995234,343.9442999999523,344.4523999999762,342.0777000000477,343.9442999999523,344.9523999999762,345.4523999999762,345.4525,346.8022000000477,786.0,346.8022999999523,3.0,346.80670000004767,1.0,12.0,42.0,0.0,1.0,0.8,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,346.8067999999523,30.0,1.0,346.807,30.0,,,,350.33610000002386,350.8353999999762,349.8356000000239,350.33589999997616,347.80239999997616,349.8356000000239,350.8353999999762,351.3357000000477,351.3357000000477,353.5103999999762,1330.0,353.5103999999762,5.0,353.5148999999762,1.0,13.0,43.0,6.0,1.0,1.0,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,353.51510000002384,101.0,1.0,353.5152000000477,101.0,,,,357.0607000000477,357.5605,356.55260000002386,357.06060000002384,354.5192000000477,356.55260000002386,357.5605,358.0603999999762,358.0603999999762,359.76029999995234,1122.0,359.7603999999762,4.0,359.7653999999762,1.0,14.0,44.0,16.0,1.0,1.0,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,359.7656000000239,58.0,1.0,359.7656000000239,58.0,,,,363.7025,364.2022000000477,363.1942000000477,363.7025,360.7607000000477,363.1942000000477,364.2022000000477,364.7023999999762,364.7023999999762,366.69370000004767,1402.0,366.6937999999523,3.0,366.6983999999762,1.0,15.0,45.0,8.0,1.0,1.4,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,366.6986000000239,11.0,1.0,366.6986000000239,11.0,,,,370.4442000000477,370.94370000004767,369.9357000000477,370.4442000000477,367.70229999995234,369.9357000000477,370.9437999999523,371.444,371.4441000000239,373.8021000000239,1730.0,373.8022000000477,5.0,373.8067999999523,1.0,16.0,46.0,7.0,1.0,1.2,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,373.80689999997617,151.0,1.0,373.807,151.0,,,,377.1441000000239,377.6437999999523,376.6357999999523,377.1441000000239,374.8027999999524,376.6356000000238,377.64389999997616,378.14389999997616,378.14389999997616,380.14389999997616,1268.0,380.14389999997616,5.0,380.14839999997616,1.0,17.0,47.0,15.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,380.1486000000239,38.0,1.0,380.1486000000239,38.0,,,,384.0942000000477,384.5937000000477,383.5857999999523,384.09410000002384,381.1523999999762,383.5857999999523,384.5937000000477,385.09389999997614,385.09389999997614,387.55239999997616,1706.0,387.55239999997616,4.0,387.5572999999523,1.0,18.0,48.0,18.0,1.0,1.4,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,387.5575,38.0,1.0,387.5576000000239,38.0,,,,391.1356000000238,391.6355,390.6276000000239,391.1356000000238,388.561,390.6276000000239,391.6355,392.1356000000238,392.1357000000477,394.02729999995233,1095.0,394.02729999995233,4.0,394.03229999995233,1.0,19.0,49.0,21.0,1.0,1.0,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,394.0325,157.0,1.0,394.0325,157.0,,,,397.6107999999524,398.1102999999523,397.1025,397.6107000000477,395.0362000000477,397.10239999997617,398.1102999999523,398.61039999997615,398.61039999997615,400.4521000000239,1214.0,400.4521000000239,4.0,400.45689999997614,1.0,20.0,50.0,11.0,1.0,1.0,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,400.45710000002384,181.0,1.0,400.4572000000477,181.0,,,,404.0021000000239,404.502,403.49420000004767,404.0021000000239,401.46089999997616,403.49420000004767,404.502,405.0021000000239,405.0021000000239,407.1687000000477,1098.0,407.1687000000477,4.0,407.1732999999524,1.0,21.0,51.0,26.0,1.0,1.0,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,407.17360000002384,60.0,1.0,407.17360000002384,60.0,,,,411.3192000000477,411.819,410.81060000002384,411.3191000000239,408.1772999999523,410.8105,411.819,412.31870000004767,412.31870000004767,415.6355,2041.0,415.6355,4.0,415.64089999997617,1.0,22.0,52.0,19.0,1.0,1.6,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,415.6411000000239,20.0,1.0,415.6412000000477,20.0,,,,419.6191000000239,420.1187000000477,419.1107999999524,419.619,416.644,419.1106000000239,420.1187000000477,420.6192999999523,420.6192999999523,424.3357000000477,1734.0,424.3357000000477,4.0,424.3405,1.0,23.0,53.0,3.0,1.0,1.4,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,424.3406000000239,278.0,1.0,424.3407000000477,278.0,,,,427.91910000002383,428.4187000000477,427.4107999999523,427.919,425.344,427.4107999999523,428.4187000000477,428.9187000000477,428.9187000000477,431.7355,1620.0,431.7356000000239,5.0,431.7412000000477,1.0,24.0,54.0,1.0,1.0,1.0,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,431.7413999999762,173.0,1.0,431.7413999999762,173.0,,,,435.5107999999523,436.0103999999762,435.0026000000239,435.5107000000477,432.7357999999524,435.0025,436.0105,436.5103999999762,436.5103999999762,442.3437000000477,1760.0,442.3437000000477,5.0,442.3487999999524,1.0,25.0,55.0,2.0,1.0,1.2,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,442.349,4.0,1.0,442.34910000002384,4.0,,,,446.0855,446.5853999999762,445.57779999995233,446.0855,443.3442000000477,445.57779999995233,446.5853999999762,447.0853999999762,447.0853999999762,449.98539999997615,2045.0,449.9855,5.0,449.9902000000477,1.0,26.0,56.0,17.0,1.0,1.2,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,449.9902999999524,83.0,1.0,449.99039999997615,83.0,,,,454.1606000000239,454.66039999997616,453.6527000000477,454.1605,450.9856000000239,453.6525,454.66039999997616,455.1602000000477,455.1602999999523,457.78539999997616,2089.0,457.78539999997616,5.0,457.7902999999523,1.0,27.0,57.0,14.0,1.0,1.6,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,457.7905,134.0,1.0,457.7905,134.0,,,,461.561,462.0603999999762,461.05239999997616,461.56079999995234,458.7857000000477,461.0522999999523,462.0605,462.5607000000477,462.5607000000477,464.89389999997616,1484.0,464.894,4.0,464.8992000000477,1.0,28.0,58.0,12.0,1.0,1.2,0.3,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,464.8993999999762,245.0,1.0,464.8993999999762,245.0,,,,468.2441000000239,468.7437000000477,467.7356000000239,468.2441000000239,465.9025,467.7356000000239,468.7437000000477,469.244,469.244,470.5771000000239,1028.0,470.5772000000477,4.0,470.5817999999524,1.0,29.0,59.0,5.0,1.0,0.8,0.7,Time
,,S22,994851,1,女,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,120.48192771085394,,,,,,470.582,267.0,2.0,1333.1392000000474,267.0,s,862.5419999999999,,1336.5182000000475,1337.0177000000474,1336.009799999952,1336.5181000000237,1334.142799999952,1336.0097000000474,1337.0177000000474,1337.5177000000474,1337.5177000000474,1341.950899999976,1027.0,1341.9509999999998,4.0,1341.9556000000237,2.0,0.0,60.0,20.0,1.0,0.8,0.3,Time
