Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0004,0.0009,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,0.0035,9.9484,0.05,0.05,9.9486,12.0921,12.0926,42.4915,space,30.3534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,42.522,0.0,46.291,s,3.7248,,49.0426,49.5396,48.5236,49.0422,47.311,327.0,48.5235,49.5402,50.0402,50.0413,56.0608,9999.0,56.0631,0.0,57.0566,0.0,0.0,0.0,2.0,1.0,1.2,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,57.0595,0.0,57.0637,,,,59.5739,60.0743,59.0627,59.5737,58.0573,116.0,59.0625,60.0743,60.5741,60.5744,66.5885,9999.0,66.5889,0.0,67.5886,0.0,1.0,1.0,1.0,1.0,1.0,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,67.5898,0.0,67.5905,,,,69.9389,70.438,69.4257,69.9388,68.6077,118.0,69.4255,70.438,70.9381,70.9381,76.9545,9999.0,76.9547,0.0,77.9548,0.0,2.0,2.0,5.0,1.0,0.8,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,77.9555,0.0,77.9559,,,,80.7045,81.2037,80.1962,80.7044,78.9734,181.0,80.1911,81.2038,81.7046,81.7047,87.7213,9999.0,87.7218,0.0,88.7158,0.0,3.0,3.0,17.0,1.0,1.2,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,88.7186,0.0,88.7189,,,,91.8462,92.3366,91.3233,91.8456,89.7108,219.0,91.3232,92.3367,92.8368,92.8369,98.8528,9999.0,98.853,0.0,99.8533,0.0,4.0,4.0,14.0,1.0,1.6,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,99.8542,0.0,99.8552,,,,102.8037,103.3027,102.2875,102.8036,100.8707,321.0,102.2874,103.3027,103.802,103.8021,109.8033,9999.0,109.8037,0.0,110.8019,0.0,5.0,5.0,8.0,1.0,1.4,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,110.8026,0.0,110.803,,,,113.5524,114.0415,113.0365,113.5523,111.8193,82.0,113.0361,114.0417,114.5348,114.5349,120.5515,9999.0,120.5518,0.0,121.5525,0.0,6.0,6.0,27.0,1.0,1.2,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,121.556,0.0,121.5566,,,,123.8849,124.3845,123.3687,123.8849,122.5528,101.0,123.3686,124.3846,124.8839,124.8839,130.9014,9999.0,130.9017,0.0,131.9011,0.0,7.0,7.0,0.0,1.0,0.8,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,131.9019,0.0,131.9023,,,,134.4509,134.9506,133.9341,134.4509,132.9176,184.0,133.934,134.9507,135.4508,135.4508,141.4678,9999.0,141.4686,0.0,142.4664,0.0,8.0,8.0,16.0,1.0,1.0,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,142.4674,0.0,142.4679,,,,145.4168,145.9158,144.9008,145.4167,143.4841,269.0,144.9006,145.9159,146.4161,146.4161,152.4327,9999.0,152.433,0.0,153.4319,0.0,9.0,9.0,18.0,1.0,1.4,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,153.4324,0.0,153.4327,,,,155.7829,156.2817,155.2657,155.7828,154.449,164.0,155.2657,156.2817,156.7815,156.7816,162.7981,9999.0,162.7985,0.0,163.7979,0.0,10.0,10.0,20.0,1.0,0.8,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,163.7984,0.0,163.7988,,,,166.3483,166.8479,165.8317,166.3482,164.815,327.0,165.8315,166.848,167.3476,167.3476,173.3645,9999.0,173.3647,0.0,174.3643,0.0,11.0,11.0,21.0,1.0,1.0,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,174.3652,0.0,174.3657,,,,177.5144,178.0149,176.9984,177.5143,175.3811,19.0,176.9984,178.0149,178.514,178.5141,184.5305,9999.0,184.5311,0.0,185.5305,0.0,12.0,12.0,4.0,1.0,1.6,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,185.5311,0.0,185.5334,,,,188.4645,188.9634,187.947,188.4644,186.5312,15.0,187.9469,188.9634,189.4632,189.4634,195.4799,9999.0,195.48,0.0,196.4797,0.0,13.0,13.0,3.0,1.0,1.4,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,196.4807,0.0,196.4814,,,,198.8295,199.3293,198.313,198.8294,197.4973,1.0,198.3129,199.3295,199.8291,199.8291,205.8465,9999.0,205.8468,0.0,206.8453,0.0,14.0,14.0,25.0,1.0,0.8,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,206.8462,0.0,206.8468,,,,209.9952,210.4947,209.4788,209.9952,207.8621,172.0,209.4787,210.4948,210.9957,210.9957,217.0117,9999.0,217.0124,0.0,218.0111,0.0,15.0,15.0,24.0,1.0,1.6,0.3,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,218.0126,0.0,218.0137,,,,221.1629,221.6617,220.6451,221.1625,219.0293,28.0,220.6448,221.6618,222.1615,222.1616,228.1771,9999.0,228.1773,0.0,229.1768,0.0,16.0,16.0,9.0,1.0,1.6,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,229.1772,0.0,229.1775,,,,231.7272,232.2267,231.2107,231.7271,230.1939,329.0,231.2105,232.2267,232.7269,232.7272,238.7436,9999.0,238.7438,0.0,239.7427,0.0,17.0,17.0,6.0,1.0,1.0,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,239.7433,0.0,239.7436,,,,242.0931,242.5931,241.577,242.0931,240.7599,326.0,241.5769,242.5932,243.0931,243.0931,249.1087,9999.0,249.109,0.0,250.1084,0.0,18.0,18.0,15.0,1.0,0.8,0.7,Time
,,S29,1,Male,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,,,,,,,250.1089,0.0,250.1092,,,,253.259,253.7589,252.7422,253.2589,251.1255,206.0,252.742,253.7589,254.259,254.2591,260.2754,9999.0,260.2757,0.0,261.2753,0.0,19.0,19.0,19.0,1.0,1.6,0.7,Time
