Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.000200000001115,0.0003000000007489,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,13.958800000000764,15.391600000001516,space,1.4040999999996302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,15.396800000000752,234.0,0.0,16.71160000000151,234.0,s,1.2942000000010978,,20.66300000000001,21.156700000001138,20.145800000000776,20.662900000000377,17.713700000001126,20.145600000001508,21.157500000000027,21.65700000000001,21.657500000000027,24.207200000001137,842.0,24.20760000000152,1.0,25.211700000001144,0.0,0.0,0.0,18.0,1.0,1.4,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,25.212000000000018,125.0,0.0,25.213000000000022,125.0,,,,29.408100000001497,29.91030000000077,28.89500000000001,29.407700000001142,26.228500000000025,28.89500000000001,29.91030000000077,30.406300000000755,30.406500000000023,32.146100000001496,1419.0,32.14620000000113,2.0,33.140100000001496,0.0,1.0,1.0,4.0,1.0,1.6,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,33.1414000000004,287.0,0.0,33.14180000000076,287.0,,,,36.89100000000002,37.389800000000776,36.377800000000775,36.89060000000151,34.1439000000004,36.37760000000151,37.38990000000038,37.889800000000776,37.890000000000015,39.47800000000001,1266.0,39.47820000000112,4.0,40.47620000000114,0.0,2.0,2.0,17.0,1.0,1.2,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,40.476500000000016,341.0,0.0,40.4766000000015,341.0,,,,44.22740000000039,44.72540000000038,43.71120000000113,44.22740000000039,41.47810000000152,43.71110000000149,44.72540000000038,45.22290000000038,45.22320000000113,47.26140000000038,1700.0,47.26140000000038,5.0,48.25600000000003,0.0,3.0,3.0,7.0,1.0,1.2,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,48.25740000000039,184.0,0.0,48.25780000000077,184.0,,,,51.80650000000003,52.31050000000002,51.292400000000384,51.80630000000076,49.257900000000376,51.29230000000075,52.31050000000002,52.80570000000114,52.80580000000077,54.20570000000114,1019.0,54.20600000000002,3.0,55.20570000000114,0.0,4.0,4.0,16.0,1.0,1.0,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,55.20700000000002,61.0,0.0,55.207400000000376,61.0,,,,59.210500000000025,59.71030000000076,58.69360000000151,59.210500000000025,56.22720000000115,58.69360000000151,59.71040000000039,60.2054000000004,60.20570000000114,61.71040000000039,1133.0,61.71040000000039,2.0,62.70560000000151,0.0,5.0,5.0,13.0,1.0,1.4,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,62.70670000000112,228.0,0.0,62.70720000000114,228.0,,,,66.67670000000115,67.17160000000152,66.15750000000003,66.67660000000151,63.72540000000038,66.15700000000001,67.17180000000076,67.67420000000112,67.67420000000112,69.16020000000114,1168.0,69.16030000000077,2.0,70.15510000000151,0.0,6.0,6.0,8.0,1.0,1.4,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,70.15640000000039,170.0,0.0,70.15680000000077,170.0,,,,74.34320000000113,74.84200000000001,73.83900000000003,74.34300000000002,71.17280000000076,73.83860000000152,74.84200000000001,75.34080000000077,75.34080000000077,77.14320000000114,1458.0,77.14330000000075,2.0,78.13770000000113,0.0,7.0,7.0,24.0,1.0,1.6,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,78.13910000000152,270.0,0.0,78.13950000000003,270.0,,,,81.94300000000001,82.43800000000002,81.42500000000001,81.94280000000077,79.15540000000038,81.42500000000001,82.43820000000113,82.93780000000075,82.93800000000002,84.57570000000112,1366.0,84.57570000000112,4.0,85.57060000000152,0.0,8.0,8.0,2.0,1.0,1.2,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,85.57220000000115,170.0,0.0,85.57250000000002,170.0,,,,89.7424000000004,90.2379000000004,89.22620000000114,89.74220000000113,86.57620000000114,89.22620000000114,90.2379000000004,90.7371000000015,90.73740000000038,92.621,1530.0,92.62120000000112,3.0,93.6204000000004,0.0,9.0,9.0,19.0,1.0,1.6,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,93.62170000000114,44.0,0.0,93.6221000000015,44.0,,,,97.40440000000038,97.90380000000076,96.8925,97.40420000000114,94.62430000000076,96.89240000000038,97.9039000000004,98.3914000000004,98.3915,100.1036000000015,1194.0,100.10380000000076,3.0,101.1036000000015,0.0,10.0,10.0,12.0,1.0,1.2,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,101.10480000000076,215.0,0.0,101.10520000000112,215.0,,,,104.47530000000076,104.97030000000076,103.95880000000076,104.47520000000114,102.12540000000038,103.95870000000112,104.97040000000038,105.47020000000114,105.47040000000038,107.1701000000015,1065.0,107.17030000000076,5.0,108.1584000000004,0.0,11.0,11.0,15.0,1.0,0.8,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,108.15880000000077,233.0,0.0,108.1589000000004,233.0,,,,111.52090000000038,112.02030000000076,111.00890000000038,111.52050000000004,109.15860000000151,111.00870000000114,112.02060000000152,112.52420000000114,112.52430000000076,113.95850000000002,1083.0,113.9586000000015,5.0,114.95770000000113,0.0,12.0,12.0,5.0,1.0,0.8,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,114.9579000000004,13.0,0.0,114.95810000000152,13.0,,,,118.5571000000015,119.05330000000076,118.0374000000004,118.5571000000015,115.97070000000112,118.03710000000152,119.0535,119.55420000000116,119.55430000000077,120.9254000000004,1052.0,120.92550000000004,4.0,121.91970000000114,0.0,13.0,13.0,11.0,1.0,1.0,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,121.9211000000015,105.0,0.0,121.9215,105.0,,,,125.91990000000038,126.41910000000152,125.40820000000112,125.91960000000152,122.9406000000015,125.40800000000002,126.41920000000113,126.91920000000113,126.9194000000004,128.3914000000004,1216.0,128.3915,2.0,129.38580000000076,0.0,14.0,14.0,3.0,1.0,1.4,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,129.38700000000003,236.0,0.0,129.38730000000075,236.0,,,,133.53680000000077,134.03930000000076,133.0245,133.5365,130.3909000000004,133.0244000000004,134.03930000000076,134.53960000000149,134.53960000000149,136.24110000000147,1377.0,136.24110000000147,2.0,137.23570000000112,0.0,15.0,15.0,29.0,1.0,1.6,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,137.23690000000036,297.0,0.0,137.23730000000072,297.0,,,,141.424,141.9187000000011,140.91960000000145,141.42380000000074,138.25310000000147,140.91930000000073,141.91890000000038,142.40649999999997,142.40649999999997,144.39060000000146,1644.0,144.39060000000146,3.0,145.38960000000148,0.0,16.0,16.0,14.0,1.0,1.6,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,145.38990000000038,342.0,0.0,145.39,342.0,,,,149.3692000000011,149.86910000000145,148.85710000000145,149.36890000000037,146.40590000000034,148.857,149.86930000000072,150.36840000000038,150.36860000000146,152.17480000000072,1467.0,152.17490000000035,3.0,153.17240000000035,0.0,17.0,17.0,28.0,1.0,1.4,0.7,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,153.1726000000015,187.0,0.0,153.1726000000015,187.0,,,,156.77140000000034,157.2676000000015,156.256,156.77140000000034,154.1908000000007,156.25590000000037,157.26790000000037,157.768,157.76830000000072,160.47340000000034,1766.0,160.47349999999997,5.0,161.46899999999997,0.0,18.0,18.0,21.0,1.0,1.0,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,161.47040000000035,332.0,0.0,161.4706000000015,332.0,,,,165.25530000000074,165.7507000000011,164.75220000000112,165.2552000000011,162.48570000000112,164.75190000000035,165.75090000000037,166.25540000000038,166.2555,167.92330000000075,1334.0,167.92330000000075,4.0,168.91880000000074,0.0,19.0,19.0,22.0,1.0,1.2,0.3,Time
,,S01,026578,1,男,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,168.9201000000015,190.0,0.0,168.9203000000007,190.0,,,,173.07310000000146,173.56740000000033,172.5685,173.073,169.93499999999997,172.5682000000011,173.56749999999997,174.0677000000011,174.06780000000074,176.184,1807.0,176.18420000000108,4.0,177.18430000000072,0.0,20.0,20.0,9.0,1.0,1.6,0.7,Time
