Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0005,0.0011,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,0.0053,335.6423,0.0679,0.0685,335.6427,347.896,347.8967,422.1338,space,74.1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,422.1605,0.0,426.0455,s,3.8209,0.0009,428.8023,429.3072,428.2774,428.8021,427.0623,218.0,428.2769,429.3077,429.7977,429.7984,435.889,9999.0,435.8904,0.0,436.926,0.0,0.0,0.0,2.0,1.0,1.2,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,436.9281,0.0,436.9331,,,,439.4921,439.9876,438.984,439.4919,437.945,130.0,438.9837,439.9877,440.4401,440.4403,446.4913,9999.0,446.4917,0.0,447.4843,0.0,1.0,1.0,11.0,1.0,1.0,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,447.4853,0.0,447.4859,,,,450.1117,450.6166,449.5717,450.1115,448.4884,169.0,449.5715,450.6166,451.1112,451.1113,457.1156,9999.0,457.116,0.0,458.1467,0.0,2.0,2.0,16.0,1.0,1.0,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,458.1479,0.0,458.1482,,,,461.3352,461.8111,460.8128,461.3351,459.1546,173.0,460.8126,461.8113,462.2806,462.2808,468.2872,9999.0,468.2881,0.0,469.2508,0.0,3.0,3.0,4.0,1.0,1.6,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,469.253,0.0,469.2537,,,,471.5387,472.0183,471.0335,471.5378,470.2163,330.0,471.0333,472.0183,472.5198,472.5199,473.055,504.1999999,473.0555,1.0,474.031,0.0,4.0,4.0,20.0,1.0,0.8,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,474.0326,0.0,474.0331,,,,476.8223,477.3211,476.2888,476.8222,475.0756,267.0,476.2886,477.3213,477.7603,477.7605,481.5444,2363.6,481.5492,5.0,482.5112,0.0,5.0,5.0,17.0,1.0,1.2,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,482.5144,0.0,482.515,,,,485.1261,485.5895,484.5861,485.1258,483.5089,52.0,484.5856,485.5901,486.0986,486.0986,487.3119,1121.5,487.3133,4.0,488.0889,0.0,6.0,6.0,6.0,1.0,1.0,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,488.0915,0.0,488.0935,,,,490.6934,491.1564,490.085,490.6925,489.1022,235.0,490.0838,491.1564,491.6426,491.6427,492.4553,728.6,492.4645,2.0,493.4528,0.0,7.0,7.0,0.0,1.0,0.8,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,493.4543,0.0,493.4559,,,,496.216,496.7052,495.5688,496.2152,494.7069,106.0,495.5685,496.7053,497.1961,497.1963,503.3197,9999.0,503.3207,0.0,504.341,0.0,8.0,8.0,25.0,1.0,0.8,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,504.3421,0.0,504.3427,,,,507.572,508.0421,507.0404,507.5718,505.4272,291.0,507.0402,508.0421,508.5573,508.5574,512.2865,3359.9,512.2901,5.0,513.287,0.0,9.0,9.0,19.0,1.0,1.6,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,513.288,0.0,513.2888,,,,516.0565,516.5314,515.5268,516.0564,514.2939,268.0,515.5266,516.5314,516.9893,516.9894,523.0161,9999.0,523.0165,0.0,524.0147,0.0,10.0,10.0,22.0,1.0,1.2,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,524.0164,0.0,524.0174,,,,526.8513,527.3195,526.3412,526.851,524.9814,146.0,526.3409,527.3197,527.8145,527.8146,533.8518,9999.0,533.8524,0.0,534.837,0.0,11.0,11.0,7.0,1.0,1.2,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,534.8388,0.0,534.8398,,,,537.2325,537.709,536.6901,537.2323,535.8228,27.0,536.6899,537.7091,538.2168,538.2169,541.6579,2870.3,541.6588,5.0,542.6604,0.0,12.0,12.0,10.0,1.0,0.8,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,542.6632,0.0,542.6638,,,,545.88,546.358,545.3745,545.8798,543.7128,355.0,545.3744,546.358,546.8746,546.8748,547.7264,794.0999999,547.7275,1.0,548.7579,0.0,13.0,13.0,24.0,1.0,1.6,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,548.76,0.0,548.7611,,,,551.7434,552.2069,551.2333,551.7432,549.8196,66.0,551.233,552.2069,552.691,552.6911,554.7433,625.5,554.7444,1.0,555.7246,0.0,14.0,14.0,3.0,1.0,1.4,0.3,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,555.7256,0.0,555.7259,,,,558.4485,558.9541,557.9381,558.4483,556.7206,355.0,557.9374,558.9542,559.4595,559.4597,562.5774,2579.5,562.5781,5.0,563.5902,0.0,15.0,15.0,27.0,1.0,1.2,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,563.5928,0.0,563.5939,,,,566.5847,567.0495,566.0463,566.5844,564.6001,201.0,566.0462,567.0496,567.5544,567.5544,567.9082,293.6,567.9096,1.0,568.9108,0.0,16.0,16.0,18.0,1.0,1.4,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,568.9121,0.0,568.9128,,,,571.4989,571.9789,570.9354,571.4988,569.8909,137.0,570.9353,571.979,572.48,572.48,573.4162,871.1999999,573.4167,2.0,574.4142,0.0,17.0,17.0,26.0,1.0,1.0,0.7,Time
,,S02,1,Male,33,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.52380952,,,,,,,,,,,,574.4153,0.0,574.4161,,,,577.4881,577.9429,576.9578,577.4881,575.4843,30.0,576.9574,577.943,578.4412,578.4414,579.7039,1194.3,579.7046,2.0,580.7469,0.0,18.0,18.0,13.0,1.0,1.4,0.3,Time
