Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0006,0.0011,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,0.0038,34.1487,0.05,0.05,34.1497,36.6085,36.6098,36.858,space,0.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,36.8707,0.0,39.2394,s,2.3351,,41.7863,42.2844,41.2707,41.7856,40.256,200.0,41.2702,42.285,42.7843,42.7856,48.7938,9999.0,48.7953,0.0,49.7918,0.0,0.0,0.0,11.0,1.0,1.0,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,49.7945,0.0,49.7991,,,,52.1407,52.6376,51.6237,52.14,50.8082,188.0,51.6234,52.6377,53.1368,53.137,59.1461,9999.0,59.1473,0.0,60.145,0.0,1.0,1.0,15.0,1.0,0.8,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,60.1466,0.0,60.1485,,,,62.6754,63.1739,62.1645,62.6747,61.1607,285.0,62.1644,63.174,63.6731,63.6733,69.682,9999.0,69.6824,0.0,70.6803,0.0,2.0,2.0,26.0,1.0,1.0,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,70.6811,0.0,70.6819,,,,73.4275,73.9266,72.9115,73.4273,71.6974,206.0,72.9114,73.9267,74.4259,74.4261,80.4352,9999.0,80.4364,0.0,81.4329,0.0,3.0,3.0,22.0,1.0,1.2,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,81.4337,0.0,81.4352,,,,83.9818,84.4796,83.4643,83.9813,82.4503,356.0,83.4641,84.4797,84.9785,84.9786,90.9898,9999.0,90.9908,0.0,91.9864,0.0,4.0,4.0,21.0,1.0,1.0,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,91.9873,0.0,91.989,,,,94.9351,95.4313,94.4175,94.9347,93.0023,344.0,94.417,95.4314,95.9311,95.9313,101.9401,9999.0,101.9406,0.0,102.9386,0.0,5.0,5.0,13.0,1.0,1.4,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,102.9396,0.0,102.9404,,,,106.0851,106.5836,105.5721,106.0849,103.9555,113.0,105.5708,106.5836,107.0833,107.0834,113.0934,9999.0,113.0946,0.0,114.0906,0.0,6.0,6.0,19.0,1.0,1.6,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,114.0917,0.0,114.0932,,,,116.4397,116.9371,115.9243,116.4389,115.1091,187.0,115.9239,116.9372,117.436,117.4362,123.4459,9999.0,123.4468,0.0,124.4437,0.0,7.0,7.0,5.0,1.0,0.8,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,124.4449,0.0,124.4466,,,,127.3903,127.889,126.8752,127.3901,125.4597,194.0,126.8742,127.8891,128.3884,128.3885,134.3979,9999.0,134.3989,0.0,135.3965,0.0,8.0,8.0,28.0,1.0,1.4,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,135.3975,0.0,135.3983,,,,137.9437,138.4423,137.428,137.9432,136.4125,351.0,137.4274,138.4425,138.9415,138.9417,144.9527,9999.0,144.9536,0.0,145.9492,0.0,9.0,9.0,16.0,1.0,1.0,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,145.9502,0.0,145.9508,,,,148.6972,149.1945,148.181,148.6967,146.9656,89.0,148.1804,149.1945,149.6941,149.6942,155.7036,9999.0,155.7042,0.0,156.7015,0.0,10.0,10.0,7.0,1.0,1.2,0.7,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,156.702,0.0,156.703,,,,159.8483,160.3467,159.3341,159.8482,157.7196,102.0,159.3336,160.3467,160.8461,160.8461,166.856,9999.0,166.8568,0.0,167.8539,0.0,11.0,11.0,4.0,1.0,1.6,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,167.8548,0.0,167.8553,,,,171.0012,171.4991,170.4867,171.0007,168.8707,203.0,170.4861,171.4992,171.9986,171.9988,178.0077,9999.0,178.0083,0.0,179.0057,0.0,12.0,12.0,24.0,1.0,1.6,0.3,Time
,,S30,1,Female,29,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,179.0063,0.0,179.0068,,,,181.7545,182.2516,181.24,181.7539,180.023,269.0,181.2395,182.2516,182.7511,182.7512,188.7607,9999.0,188.762,0.0,189.7583,0.0,13.0,13.0,17.0,1.0,1.2,0.7,Time
