Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,517.0598,8.0,0.0,517.0602,8.0,,,,520.8146,521.3075,520.2982,520.8145,518.0633,520.2981,521.3075,521.8075,521.8076,523.7813,1200.0,523.7815,3.0,524.773,0.0,8.0,8.0,17.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,524.7738,63.0,0.0,524.774,63.0,,,,528.162,528.655,527.646,528.1619,525.7793,527.6459,528.6551,529.1548,529.155,530.245,373.0,530.2451,1.0,531.2374,0.0,9.0,9.0,0.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,531.2382,197.0,0.0,531.2386,197.0,,,,535.0199,535.5193,534.5103,535.0198,532.2443,534.5101,535.5193,536.019,536.0191,537.5761,883.0,537.5763,2.0,538.5682,0.0,10.0,10.0,2.0,1.0,1.2,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,538.569,188.0,0.0,538.5695,188.0,,,,542.5675,543.0666,542.0512,542.5673,539.585,542.051,543.0666,543.5665,543.5665,545.8662,1533.0,545.8664,4.0,546.8653,0.0,11.0,11.0,13.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,546.8659,66.0,0.0,546.8662,66.0,,,,550.6312,551.1305,550.115,550.6311,547.8823,550.1148,551.1306,551.6304,551.6306,553.8303,1600.0,553.8304,5.0,554.8293,0.0,12.0,12.0,7.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,554.8301,272.0,0.0,554.8305,272.0,,,,558.3785,558.8777,557.8687,558.3785,555.8354,557.8686,558.8778,559.3777,559.3777,560.4349,650.0,560.4349,1.0,561.4268,0.0,13.0,13.0,26.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,561.4275,118.0,0.0,561.4277,118.0,,,,565.626,566.1253,565.1097,565.6259,562.4437,565.1097,566.1254,566.6251,566.6251,568.1252,1399.0,568.1253,2.0,569.1243,0.0,14.0,14.0,24.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,569.1249,218.0,0.0,569.1252,218.0,,,,573.3066,573.8059,572.7965,573.3065,570.1308,572.7965,573.806,574.3058,574.3059,577.3459,2050.0,577.346,4.0,578.3376,0.0,15.0,15.0,4.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,578.3384,90.0,0.0,578.3386,90.0,,,,581.9371,582.4363,581.4208,581.937,579.3545,581.4206,582.4363,582.9362,582.9362,584.7194,1062.0,584.7195,4.0,585.7184,0.0,16.0,16.0,11.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,585.7191,33.0,0.0,585.7193,33.0,,,,589.6844,590.1836,589.1682,589.6843,586.7354,589.1681,590.1837,590.6835,590.6836,593.2498,1788.0,593.2499,4.0,594.2488,0.0,17.0,17.0,18.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,594.2494,347.0,0.0,594.2497,347.0,,,,597.6483,598.1475,597.1319,597.6482,595.2657,597.1318,598.1475,598.6473,598.6473,599.4309,417.0,599.431,1.0,600.43,0.0,18.0,18.0,10.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,600.4308,291.0,0.0,600.4311,291.0,,,,604.0295,604.5287,603.5131,604.0294,601.4468,603.513,604.5288,605.0284,605.0285,606.7949,871.0,606.7951,2.0,607.7944,0.0,19.0,19.0,21.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,607.7952,157.0,0.0,607.7956,157.0,,,,611.583,612.076,611.0668,611.5828,608.8009,611.0667,612.0761,612.5758,612.5758,614.333,892.0,614.3331,2.0,615.3249,0.0,20.0,20.0,12.0,1.0,1.2,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,615.3257,276.0,0.0,615.3261,276.0,,,,618.6744,619.1735,618.1649,618.6742,616.3307,618.1647,619.1735,619.6733,619.6735,621.3804,829.0,621.3804,3.0,622.3724,0.0,21.0,21.0,25.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,622.3732,65.0,0.0,622.3735,65.0,,,,626.3383,626.8375,625.8221,626.3382,623.3893,625.8219,626.8376,627.3374,627.3375,628.5708,643.0,628.5709,1.0,629.5701,0.0,22.0,22.0,8.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,629.5708,109.0,0.0,629.5712,109.0,,,,633.5357,634.0349,633.0192,633.5356,630.587,633.0191,634.0351,634.5347,634.5347,636.7346,1583.0,636.7346,4.0,637.7336,0.0,23.0,23.0,28.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,637.7343,267.0,0.0,637.7345,267.0,,,,641.8996,642.3987,641.3833,641.8995,638.7505,641.3832,642.3987,642.8986,642.8986,645.448,1732.0,645.4481,4.0,646.4474,0.0,24.0,24.0,9.0,1.0,1.6,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,646.448,84.0,0.0,646.4483,84.0,,,,650.0464,650.5458,649.5304,650.0464,647.4643,649.5303,650.5459,651.0457,651.0457,652.4126,813.0,652.4127,2.0,653.4115,0.0,25.0,25.0,1.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,653.4119,253.0,0.0,653.412,253.0,,,,656.8111,657.3101,656.2943,656.811,654.4281,656.2942,657.3102,657.81,657.8101,660.8261,1834.0,660.8262,5.0,661.8254,0.0,26.0,26.0,20.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,661.826,172.0,0.0,661.8263,172.0,,,,665.1979,665.6905,664.682,665.1978,662.8484,664.6819,665.6906,666.1904,666.1904,667.8299,874.0,667.8301,4.0,668.8228,0.0,27.0,27.0,5.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,668.8232,219.0,0.0,668.8234,219.0,,,,672.362,672.8548,671.8459,672.3619,669.8126,671.8458,672.8549,673.3547,673.3547,674.8117,1135.0,674.8118,4.0,675.8038,0.0,28.0,28.0,16.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,675.8047,64.0,0.0,675.8051,64.0,,,,679.7931,680.2856,679.2765,679.793,676.8102,679.2764,680.2857,680.7854,680.7855,682.3754,1133.0,682.3756,2.0,683.368,0.0,29.0,29.0,23.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,683.3687,303.0,1.0,760.7245,303.0,s,77.3312,,764.1239,764.623,763.6076,764.1237,761.7415,763.6075,764.6232,765.1228,765.1229,767.006,387.0,767.0062,1.0,767.0068,1.0,0.0,30.0,0.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,767.0073,182.0,1.0,767.01,182.0,,,,771.1712,771.6706,770.655,771.1711,768.0226,770.6549,771.6706,772.1704,772.1704,772.4207,21.0,772.4208,1.0,772.4215,1.0,1.0,31.0,9.0,1.0,1.6,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,772.4221,167.0,1.0,772.4224,167.0,,,,776.5867,777.0853,776.0698,776.5866,773.4373,776.0697,777.0853,777.5851,777.5852,779.785,1723.0,779.7851,4.0,779.7856,1.0,2.0,32.0,19.0,1.0,1.6,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,779.7862,193.0,1.0,779.7866,193.0,,,,783.1838,783.683,782.6676,783.1837,780.8015,782.6676,783.683,784.1827,784.1828,785.5661,1032.0,785.5662,4.0,785.5667,1.0,3.0,33.0,20.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,785.5672,26.0,1.0,785.5674,26.0,,,,789.5649,790.0643,789.0487,789.5648,786.5826,789.0485,790.0643,790.5639,790.564,793.2967,1504.0,793.2968,4.0,793.2974,1.0,4.0,34.0,3.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,793.2979,217.0,1.0,793.2981,217.0,,,,797.4955,797.9947,796.9793,797.4954,794.3132,796.9792,797.9948,798.4945,798.4946,800.2945,1116.0,800.2946,1.0,800.2953,1.0,5.0,35.0,24.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,800.2959,68.0,1.0,800.2963,68.0,,,,803.6602,804.1592,803.1437,803.6601,801.3108,803.1436,804.1593,804.6591,804.6591,806.2419,899.0,806.242,4.0,806.2423,1.0,6.0,36.0,25.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,806.2427,18.0,1.0,806.2427,18.0,,,,810.4243,810.9235,809.9084,810.4242,807.2424,809.9083,810.9235,811.4233,811.4234,813.7731,1631.0,813.7732,3.0,813.7739,1.0,7.0,37.0,4.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,813.7746,346.0,1.0,813.7749,346.0,,,,817.9719,818.471,817.4557,817.9717,814.7894,817.4556,818.471,818.9707,818.9707,821.4037,1298.0,821.4039,2.0,821.4045,1.0,8.0,38.0,14.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,821.405,198.0,1.0,821.4054,198.0,,,,825.3692,825.8683,824.8529,825.369,822.4201,824.8527,825.8684,826.3682,826.3683,828.6011,1272.0,828.6012,2.0,828.6018,1.0,9.0,39.0,28.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,828.6024,92.0,1.0,828.6026,92.0,,,,832.5667,833.0657,832.0504,832.5666,829.6176,832.0503,833.0658,833.5658,833.5658,835.3489,928.0,835.349,1.0,835.3495,1.0,10.0,40.0,18.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,835.3501,171.0,1.0,835.3504,171.0,,,,838.9147,839.4136,838.3978,838.9143,836.3654,838.3977,839.4136,839.9134,839.9135,841.4633,950.0,841.4634,2.0,841.4641,1.0,11.0,41.0,6.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,841.4647,15.0,1.0,841.465,15.0,,,,845.229,845.7281,844.7127,845.2287,842.4799,844.7127,845.7282,846.2279,846.228,848.9274,1700.0,848.9275,5.0,848.9281,1.0,12.0,42.0,27.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,848.9287,2.0,1.0,848.929,2.0,,,,852.2931,852.7922,851.7767,852.293,849.944,851.7767,852.7922,853.2921,853.2922,853.9755,167.0,853.9757,1.0,853.9762,1.0,13.0,43.0,15.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,853.9769,101.0,1.0,853.9773,101.0,,,,857.7746,858.2736,857.2584,857.7745,854.9923,857.2583,858.2737,858.7735,858.7736,860.3901,821.0,860.3902,1.0,860.3907,1.0,14.0,44.0,12.0,1.0,1.2,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,860.3914,325.0,1.0,860.3918,325.0,,,,864.3889,864.8881,863.8726,864.3888,861.4066,863.8724,864.8882,865.3894,865.3894,867.2546,1213.0,867.2548,2.0,867.2555,1.0,15.0,45.0,23.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,867.2562,120.0,1.0,867.2565,120.0,,,,870.8532,871.3526,870.3371,870.8531,868.271,870.337,871.3526,871.8524,871.8524,873.219,565.0,873.219,1.0,873.2196,1.0,16.0,46.0,1.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,873.22,173.0,1.0,873.2204,173.0,,,,877.1844,877.6836,876.6683,877.1842,874.2355,876.6683,877.6837,878.1835,878.1835,880.4667,1359.0,880.4668,3.0,880.4673,1.0,17.0,47.0,8.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,880.468,55.0,1.0,880.4683,55.0,,,,884.0654,884.5645,883.5492,884.0653,881.4829,883.5491,884.5646,885.0644,885.0644,887.7806,1112.0,887.7808,4.0,887.7814,1.0,18.0,48.0,21.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,887.782,43.0,1.0,887.7824,43.0,,,,891.9463,892.4452,891.4297,891.9459,888.7969,891.4296,892.4453,892.9449,892.945,894.5781,1079.0,894.5783,1.0,894.5787,1.0,19.0,49.0,29.0,1.0,1.6,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,894.5793,193.0,1.0,894.5795,193.0,,,,898.1437,898.6429,897.6273,898.1436,895.5946,897.6272,898.6429,899.1427,899.1428,900.4093,813.0,900.4095,2.0,900.4099,1.0,20.0,50.0,26.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,900.4103,231.0,1.0,900.4107,231.0,,,,904.2083,904.7075,903.692,904.2081,901.4261,903.6919,904.7076,905.2072,905.2073,906.9571,1066.0,906.9572,2.0,906.9577,1.0,21.0,51.0,22.0,1.0,1.2,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,906.9581,41.0,1.0,906.9583,41.0,,,,910.7224,911.2219,910.206,910.7224,907.9734,910.2059,911.2219,911.7218,911.7218,914.0713,1342.0,914.0714,4.0,914.0719,1.0,22.0,52.0,17.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,914.0726,145.0,1.0,914.0728,145.0,,,,918.0698,918.5693,917.5536,918.0698,915.0875,917.5535,918.5693,919.0692,919.0692,921.1357,1460.0,921.1358,3.0,921.1364,1.0,23.0,53.0,13.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,921.137,327.0,1.0,921.1373,327.0,,,,924.9013,925.4003,924.3852,924.9011,922.1524,924.3851,925.4004,925.9001,925.9001,928.1166,1158.0,928.1169,3.0,928.1173,1.0,24.0,54.0,7.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,928.1179,334.0,1.0,928.1182,334.0,,,,931.7154,932.2146,931.1992,931.7153,929.133,931.1991,932.2147,932.7146,932.7146,934.2646,754.0,934.2646,2.0,934.2651,1.0,25.0,55.0,11.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,934.2656,194.0,1.0,934.2659,194.0,,,,937.6133,938.1125,937.0966,937.6132,935.2641,937.0966,938.1125,938.6124,938.6124,940.1455,566.0,940.1456,2.0,940.146,1.0,26.0,56.0,5.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,940.1463,301.0,1.0,940.1465,301.0,,,,943.9443,944.4435,943.4282,943.9443,941.1623,943.4281,944.4435,944.9434,944.9435,946.5269,820.0,946.527,1.0,946.5277,1.0,27.0,57.0,2.0,1.0,1.2,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,946.5284,344.0,1.0,946.5288,344.0,,,,949.9256,950.4248,949.4096,949.9255,947.5433,949.4095,950.4248,950.9247,950.9247,952.2746,739.0,952.2747,2.0,952.275,1.0,28.0,58.0,10.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,952.2755,323.0,1.0,952.2758,323.0,,,,955.84,956.3394,955.3236,955.84,953.2911,955.3235,956.3394,956.8392,956.8393,958.5058,1205.0,958.5059,4.0,958.5064,1.0,29.0,59.0,16.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,958.5067,215.0,2.0,965.0201,215.0,s,6.4983,,968.3856,968.885,967.8691,968.3856,966.0369,967.8691,968.8851,969.3849,969.3849,970.9017,832.0,970.9018,3.0,970.9023,2.0,0.0,60.0,15.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,970.9028,12.0,2.0,970.9049,12.0,,,,975.1006,975.5996,974.5842,975.1004,971.9182,974.584,975.5997,976.0995,976.0995,977.8494,1225.0,977.8494,2.0,977.8502,2.0,1.0,61.0,24.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,977.8508,123.0,2.0,977.8512,123.0,,,,982.0481,982.5471,981.5317,982.048,978.8658,981.5317,982.5472,983.0471,983.0471,985.0136,1398.0,985.0137,2.0,985.0142,2.0,2.0,62.0,14.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,985.0148,296.0,2.0,985.0152,296.0,,,,988.6126,989.1115,988.096,988.6123,986.03,988.0959,989.1116,989.6113,989.6114,991.3775,1140.0,991.3776,4.0,991.3779,2.0,3.0,63.0,1.0,1.0,1.0,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,991.3782,196.0,2.0,991.3783,196.0,,,,995.3764,995.8758,994.8604,995.3764,992.3942,994.8603,995.8758,996.3757,996.3758,998.4423,1697.0,998.4425,4.0,998.4431,2.0,4.0,64.0,13.0,1.0,1.4,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,998.4439,297.0,2.0,998.4442,297.0,,,,1001.8414,1002.3404,1001.3249,1001.8413,999.4588,1001.3248,1002.3404,1002.8401,1002.8402,1004.4139,810.0,1004.414,3.0,1004.4143,2.0,5.0,65.0,20.0,1.0,0.8,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1004.4147,309.0,2.0,1004.415,309.0,,,,1007.763,1008.2603,1007.2456,1007.763,1005.4131,1007.2455,1008.2603,1008.7602,1008.7603,1010.9455,1400.0,1010.9457,5.0,1010.9462,2.0,6.0,66.0,5.0,1.0,0.8,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1010.9466,308.0,2.0,1010.9469,308.0,,,,1014.8926,1015.3911,1014.3772,1014.8925,1011.9444,1014.3771,1015.3911,1015.8855,1015.8856,1018.642,1696.0,1018.6421,4.0,1018.6426,2.0,7.0,67.0,8.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1018.6432,351.0,2.0,1018.6435,351.0,,,,1022.3794,1022.8832,1021.8739,1022.3792,1019.6407,1021.8738,1022.8832,1023.3715,1023.3716,1025.2587,1295.0,1025.2588,4.0,1025.2593,2.0,8.0,68.0,17.0,1.0,1.2,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1025.26,145.0,2.0,1025.2603,145.0,,,,1029.2047,1029.6974,1028.6883,1029.2045,1026.2553,1028.6883,1029.6974,1030.1972,1030.1972,1032.9468,1953.0,1032.9469,5.0,1032.9475,2.0,9.0,69.0,28.0,1.0,1.4,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1032.948,105.0,2.0,1032.9483,105.0,,,,1037.1455,1037.6446,1036.6292,1037.1454,1033.9634,1036.6291,1037.6447,1038.1444,1038.1444,1040.7509,1272.0,1040.751,2.0,1040.7515,2.0,10.0,70.0,4.0,1.0,1.6,0.3,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1040.7522,293.0,2.0,1040.7524,293.0,,,,1044.2994,1044.7921,1043.7829,1044.2993,1041.7501,1043.7828,1044.7922,1045.292,1045.2921,1047.1662,934.0,1047.1662,2.0,1047.1667,2.0,11.0,71.0,6.0,1.0,1.0,0.7,Time
,,S04,241220,1,Female,23,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952,,,,,,1047.1673,323.0,2.0,1047.1676,323.0,,,,1050.7111,1051.2978,1050.1973,1050.7109,1048.1646,1050.1969,1051.2979,1051.7231,1051.7231,1053.8628,1049.0,1053.863,3.0,1053.8634,2.0,12.0,72.0,26.0,1.0,1.0,0.7,Time
