Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0002,0.0007,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,0.0032,30.0188,0.0526,0.0524,30.0191,46.3705,46.3716,92.5872,space,46.1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,92.6141,0.0,98.7205,s,6.0464,,101.4726,101.9696,100.9575,101.472,99.7398,214.0,100.9572,101.9699,102.4703,102.4729,108.4898,9999.0,108.4918,0.0,109.4869,0.0,0.0,0.0,22.0,1.0,1.2,0.3,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,109.4888,0.0,109.4939,,,,112.4371,112.9364,111.9214,112.4369,110.506,345.0,111.921,112.9366,113.4361,113.4364,119.4545,9999.0,119.4551,0.0,120.4529,0.0,1.0,1.0,28.0,1.0,1.4,0.7,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,120.4546,0.0,120.4555,,,,122.7911,123.2866,122.2721,122.7906,121.4583,168.0,122.2717,123.2869,123.7863,123.7866,129.8044,9999.0,129.8049,0.0,130.8031,0.0,2.0,2.0,15.0,1.0,0.8,0.7,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,130.8047,0.0,130.8054,,,,133.5552,134.0532,133.0434,133.5549,131.8209,180.0,133.0431,134.0534,134.5535,134.5536,140.5732,9999.0,140.5741,0.0,141.5701,0.0,3.0,3.0,17.0,1.0,1.2,0.7,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,141.5713,0.0,141.5721,,,,144.5052,145.0028,143.99,144.5051,142.5873,105.0,143.9898,145.0029,145.5045,145.5046,151.5216,9999.0,151.5223,0.0,152.5204,0.0,4.0,4.0,3.0,1.0,1.4,0.3,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,152.5215,0.0,152.5222,,,,155.6722,156.1695,155.1548,155.6719,153.5384,264.0,155.1545,156.1698,156.6695,156.6698,162.6758,9999.0,162.6764,0.0,163.67,0.0,5.0,5.0,24.0,1.0,1.6,0.3,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,163.6714,0.0,163.6725,,,,166.4043,166.9033,165.8885,166.4041,164.6741,185.0,165.8882,166.9034,167.4032,167.4035,173.4214,9999.0,173.422,0.0,174.4198,0.0,6.0,6.0,27.0,1.0,1.2,0.7,Time
,,S06,1,Male,34,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096386,,,,,,,,,,,,174.4213,0.0,174.4226,,,,176.7561,177.2531,176.2402,176.7558,175.438,43.0,176.24,177.2532,177.7531,177.7533,183.7715,9999.0,183.7722,0.0,184.7699,0.0,7.0,7.0,10.0,1.0,0.8,0.3,Time
