Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,273.3864,0,273.3866,,,,276.5218,277.0181,276.007,276.5216,274.4029,337,276.0069,277.0181,277.518,277.5181,279.318,1386.3,279.3182,2,280.3174,0,10,10,4,1,1.6,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,280.3179,0,280.3183,,,,282.6673,283.1665,282.1506,282.6671,281.3388,327,282.1504,283.1666,283.6665,283.6665,285.2044,1111.9,285.2046,5,286.1991,0,11,11,20,1,0.8,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,286.1995,0,286.1997,,,,289.3366,289.8313,288.8351,289.3365,287.2161,169,288.835,289.8313,290.3312,290.3312,292.2145,1448.8,292.2149,2,293.2137,0,12,12,29,1,1.6,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,293.2141,0,293.2143,,,,295.9339,296.4294,295.4333,295.9338,294.2186,308,295.4332,296.4294,296.9294,296.9294,298.951,1032.8,298.9511,2,299.9452,0,13,13,17,1,1.2,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,299.9457,0,299.946,,,,303.0828,303.5774,302.5662,303.0828,300.9623,311,302.5661,303.5774,304.0775,304.0775,305.6823,1201.5,305.6825,2,306.6766,0,14,14,9,1,1.6,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,306.677,0,306.6772,,,,309.4102,309.9089,308.898,309.4098,307.6937,319,308.8978,309.909,310.4089,310.4089,312.3304,1331,312.3306,4,313.3249,0,15,15,12,1,1.2,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,313.3254,0,313.3255,,,,316.4743,316.9738,315.9579,316.4742,314.3415,327,315.9578,316.9738,317.4736,317.4737,319.3903,1383.1,319.3905,2,320.3894,0,16,16,14,1,1.6,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,320.3898,0,320.39,,,,323.3395,323.8385,322.8229,323.3393,321.4109,265,322.8226,323.8385,324.3384,324.3384,326.2595,1481.6,326.2597,4,327.2542,0,17,17,18,1,1.4,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,327.2547,0,327.2549,,,,330.207,330.7034,329.6876,330.2069,328.2741,109,329.6874,330.7034,331.2032,331.2033,332.9748,1159.3,332.975,2,333.969,0,18,18,28,1,1.4,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,333.9694,0,333.9697,,,,337.107,337.6014,336.5885,337.1068,334.9862,171,336.5885,337.6015,338.1013,338.1014,340.2392,1525,340.2393,3,341.2338,0,19,19,19,1,1.6,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,341.2343,0,341.2346,,,,343.9866,344.4828,343.4701,343.9865,342.251,355,343.47,344.4829,344.9827,344.9827,346.7877,1356.3,346.7878,4,347.7819,0,20,20,27,1,1.2,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,347.7824,0,347.7828,,,,350.3199,350.8144,349.8035,350.3198,348.799,333,349.8034,350.8144,351.3142,351.3143,352.5361,683.4,352.5363,1,353.5303,0,21,21,21,1,1,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,353.5308,0,353.5311,,,,355.8804,356.3795,355.3683,355.8802,354.552,238,355.3682,356.3795,356.8793,356.8794,358.4177,1048.5,358.4178,5,359.4121,0,22,22,15,1,0.8,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,359.4126,0,359.4128,,,,361.9498,362.4446,361.4456,361.9497,360.4337,235,361.4455,362.4446,362.9444,362.9444,364.716,1116.1,364.7163,4,365.7103,0,23,23,16,1,1,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,365.7109,0,365.7111,,,,368.0481,368.5427,367.5272,368.048,366.715,40,367.5269,368.5428,369.0427,369.0427,371.164,1448.4,371.1641,5,372.1585,0,24,24,25,1,0.8,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,372.159,0,372.1593,,,,374.9128,375.4076,374.3917,374.9127,373.1799,154,374.3916,375.4077,375.9074,375.9074,377.6243,1142.9,377.6246,3,378.6234,0,25,25,2,1,1.2,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,378.6238,0,378.624,,,,381.1564,381.6559,380.6401,381.1563,379.6267,152,380.6399,381.6559,382.1557,382.1558,383.9723,1319.5,383.9726,5,384.9717,0,26,26,11,1,1,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,384.9722,0,384.9724,,,,387.9095,388.404,387.405,387.9094,385.9888,283,387.4047,388.404,388.9039,388.9039,390.5206,1066.4,390.5209,2,391.5198,0,27,27,13,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,391.5201,0,391.5203,,,,394.474,394.9688,393.9531,394.4739,392.537,45,393.9528,394.9688,395.4686,395.4686,396.7739,776.6,396.7741,1,397.768,0,28,28,23,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,397.7686,0,397.7689,,,,400.6873,401.1838,400.1846,400.6873,398.7722,247,400.1845,401.1838,401.6836,401.6837,403.7705,1242,403.7707,2,404.766,0,29,29,3,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,404.7665,1,408.2986,s,3.5008,,410.8515,411.3476,410.3317,410.8514,409.3155,232,410.3315,411.3476,411.8474,411.8475,413.3177,904.9,413.3179,2,414.3134,1,0,30,1,1,1,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,414.3146,1,414.317,,,,417.4465,417.9458,416.9336,417.4462,415.3168,204,416.9335,417.9458,418.4457,418.4457,420.116,1053.3,420.1161,1,421.1116,1,1,31,24,1,1.6,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,421.1121,1,421.1126,,,,423.6614,424.1607,423.148,423.6612,422.1319,324,423.1479,424.1608,424.6605,424.6606,425.2444,5.599999994,425.2449,1,426.2435,1,2,32,6,1,1,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,426.244,1,426.2443,,,,428.9769,429.4759,428.4637,428.9768,427.2476,359,428.4636,429.476,429.9758,429.9758,431.8958,983.2,431.896,2,432.8917,1,3,33,27,1,1.2,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,432.8925,1,432.8929,,,,435.8418,436.3408,435.3253,435.8416,433.9109,185,435.3251,436.3408,436.8407,436.8408,439.3439,1080.4,439.3441,2,440.3396,1,4,34,8,1,1.4,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,440.34,1,440.3403,,,,442.873,443.3721,442.3565,442.8727,441.3424,151,442.3562,443.3721,443.8719,443.872,445.4054,1117,445.4057,4,446.4046,1,5,35,11,1,1,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,446.405,1,446.4052,,,,449.1422,449.637,448.6416,449.142,447.4215,42,448.6414,449.637,450.1369,450.1369,451.4372,773.2,451.4375,1,452.4363,1,6,36,2,1,1.2,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,452.4369,1,452.4372,,,,455.5694,456.0686,455.0558,455.5692,453.4535,45,455.0557,456.0687,456.5685,456.5685,458.09,1065.9,458.0902,1,459.0845,1,7,37,19,1,1.6,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,459.0851,1,459.0853,,,,462.2213,462.7168,461.7178,462.2212,460.106,43,461.7176,462.7168,463.2166,463.2167,464.8214,1174.4,464.8216,2,465.8159,1,8,38,14,1,1.6,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,465.8164,1,465.8168,,,,468.3491,468.8484,467.8327,468.3489,466.8207,122,467.8324,468.8484,469.3483,469.3483,471.4698,1116.1,471.4699,4,472.4641,1,9,39,26,1,1,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,472.4646,1,472.4649,,,,474.8142,475.3132,474.2976,474.8139,473.4812,264,474.2974,475.3132,475.8131,475.8132,477.7463,1227.8,477.7467,5,478.7456,1,10,40,15,1,0.8,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,478.7461,1,478.7463,,,,481.0956,481.595,480.5791,481.0954,479.767,252,480.5789,481.595,482.0947,482.0947,483.0663,948.8,483.0665,4,484.0609,1,11,41,10,1,0.8,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,484.0613,1,484.0616,,,,487.0134,487.5098,486.4996,487.0133,485.0824,317,486.4985,487.5098,488.0097,488.0097,489.6144,1132.3,489.6146,2,490.609,1,12,42,3,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,490.6094,1,490.6098,,,,493.7466,494.2413,493.2424,493.7465,491.6306,75,493.2423,494.2413,494.7412,494.7413,496.396,1216.2,496.3961,2,497.3905,1,13,43,4,1,1.6,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,497.391,1,497.3913,,,,499.9234,500.4229,499.4126,499.9234,498.3937,85,499.4115,500.423,500.9228,500.9228,502.8277,660.4,502.8279,1,503.822,1,14,44,21,1,1,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,503.8225,1,503.8228,,,,506.7583,507.2545,506.2551,506.7582,504.8389,293,506.255,507.2545,507.7543,507.7544,509.7577,1331.7,509.7577,3,510.7535,1,15,45,13,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,510.7541,1,510.7544,,,,513.6868,514.1858,513.1746,513.6865,511.7705,161,513.1745,514.1858,514.6856,514.6857,516.7906,1351,516.7908,3,517.7849,1,16,46,28,1,1.4,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,517.7857,1,517.7862,,,,520.3227,520.8173,519.8183,520.3225,518.8017,359,519.8181,520.8173,521.3172,521.3172,523.5717,1132.8,523.5718,4,524.5663,1,17,47,16,1,1,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,524.5668,1,524.567,,,,527.3206,527.8154,526.7996,527.3205,525.5876,163,526.7993,527.8154,528.3152,528.3153,530.4152,986.5,530.4155,2,531.4144,1,18,48,17,1,1.2,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,531.4148,1,531.4152,,,,533.7523,534.2469,533.2478,533.7522,532.4316,82,533.2477,534.2469,534.7468,534.7468,536.5183,1166.4,536.5184,5,537.5127,1,19,49,20,1,0.8,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,537.5132,1,537.5134,,,,540.2655,540.7618,539.7504,540.2654,538.5342,349,539.7503,540.7619,541.2617,541.2617,542.9993,1232.4,542.9994,3,543.9941,1,20,50,7,1,1.2,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,543.9944,1,543.9946,,,,546.9322,547.4266,546.4109,546.932,544.9981,35,546.4107,547.4266,547.9265,547.9266,549.981,1326.3,549.9812,2,550.9757,1,21,51,18,1,1.4,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,550.9763,1,550.9765,,,,553.7299,554.2247,553.2091,553.7299,551.9925,93,553.2089,554.2247,554.7246,554.7246,556.696,1281.5,556.6961,4,557.6904,1,22,52,22,1,1.2,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,557.6908,1,557.6911,,,,560.6432,561.1395,560.1281,560.643,558.7074,222,560.1279,561.1395,561.6394,561.6394,563.7605,1499.2,563.7607,4,564.7552,1,23,53,23,1,1.4,0.3,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,564.7559,1,564.7561,,,,567.8927,568.3874,567.3763,567.8926,565.7722,219,567.3761,568.3874,568.8874,568.8875,570.8587,1365,570.8588,2,571.8532,1,24,54,9,1,1.6,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,571.8538,1,571.854,,,,574.2077,574.7023,573.6869,574.2075,572.87,143,573.6868,574.7023,575.2022,575.2023,576.9738,1165.3,576.974,5,577.9681,1,25,55,5,1,0.8,0.7,Time
,,S18,742322,001,FEMALE,35,2025-05-21_06h23.40.551,Serial_Dependence_U,2023.2.3,Win32,59.88023952,67e184908b8cd53c87ac90a2,682cd3dfea4e15896da7c0a6,682da963736b6d0aea59f348,,,,,,,,,,,,577.9687,1,577.9688,,,,580.7051,581.2007,580.1894,580.705,578.9852,37,580.1893,581.2007,581.7005,581.7006,582.7007,528.5,582.701,1,583.7,1,26,56,12,1,1.2,0.3,Time
