Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,176.8961,0,176.8967,,,,179.817,180.3105,179.3003,179.8169,177.8984,107,179.3001,180.3107,180.8106,180.8108,182.4839,1300.7,182.4842,2,183.4766,0,23,23,13,1,1.4,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,183.4782,0,183.4788,,,,186.0159,186.5093,185.4992,186.0157,184.483,97,185.499,186.5094,187.0096,187.0099,188.3003,1027.4,188.3006,3,189.2926,0,24,24,11,1,1,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,189.2939,0,189.2947,,,,191.6317,192.1254,191.1152,191.6315,190.2986,134,191.1149,192.1256,192.6257,192.6258,193.6986,815.5,193.699,3,194.6917,0,25,25,5,1,0.8,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,194.6932,0,194.694,,,,197.6284,198.1247,197.1142,197.6281,195.6978,114,197.1141,198.1249,198.6287,198.6287,200.2141,1137,200.2144,2,201.2073,0,26,26,28,1,1.4,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,201.2091,0,201.2098,,,,203.9456,204.44,203.4298,203.9455,202.2137,329,203.4296,204.4402,204.94,204.9403,206.5633,1349.6,206.5636,4,207.5564,0,27,27,12,1,1.2,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,207.5577,0,207.5584,,,,210.6768,211.1723,210.1738,210.6766,208.562,172,210.1733,211.1726,211.6722,211.6726,213.2276,1399.1,213.2279,2,214.2217,0,28,28,24,1,1.6,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,214.2231,0,214.2237,,,,217.3773,217.871,216.8606,217.3771,215.2445,262,216.8603,217.8712,218.371,218.3713,220.1949,1349.5,220.1954,2,221.1871,0,29,29,4,1,1.6,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,221.1885,1,224.1374,s,2.9139,,226.8598,227.353,226.3539,226.8597,225.1433,152,226.3536,227.3532,227.8528,227.8531,229.8255,1549,229.8258,4,230.8184,1,0,30,27,1,1.2,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,230.8195,1,230.8231,,,,233.7693,234.2678,233.2527,233.7691,231.8363,196,233.2525,234.2679,234.7679,234.768,236.3188,1283.7,236.3192,2,237.3176,1,1,31,13,1,1.4,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,237.3187,1,237.3191,,,,240.2687,240.7668,239.7512,240.2685,238.3352,96,239.751,240.7669,241.2668,241.2669,242.8844,1382.9,242.8848,3,243.8833,1,2,32,18,1,1.4,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,243.8849,1,243.8856,,,,247.0059,247.4993,246.5008,247.0058,244.8896,317,246.5007,247.4994,247.9997,247.9999,249.539,1299.2,249.5394,2,250.5324,1,3,33,9,1,1.6,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,250.5338,1,250.5345,,,,253.6718,254.165,253.1547,253.6716,251.5385,262,253.1545,254.1653,254.665,254.6653,256.6391,1733.6,256.6395,4,257.6315,1,4,34,19,1,1.6,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,257.6328,1,257.6336,,,,260.7703,261.2636,260.2538,260.77,258.6373,119,260.2536,261.2636,261.764,261.7643,263.4706,1516,263.4709,2,264.4635,1,5,35,29,1,1.6,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,264.465,1,264.4655,,,,266.7856,267.2794,266.2696,266.7855,265.4673,64,266.2693,267.2796,267.7795,267.7798,269.6199,1582.5,269.6203,5,270.6125,1,6,36,0,1,0.8,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,270.6143,1,270.6148,,,,273.5514,274.0453,273.0343,273.5512,271.6169,355,273.0341,274.0454,274.5498,274.5499,276.7787,1402.7,276.7791,3,277.7782,1,7,37,28,1,1.4,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,277.7798,1,277.7804,,,,280.3148,280.8108,279.8005,280.3147,278.784,243,279.8004,280.811,281.3118,281.3119,282.4847,983,282.4851,3,283.4772,1,8,38,6,1,1,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,283.4786,1,283.4793,,,,286.0139,286.5097,285.4995,286.0138,284.4832,158,285.4992,286.5098,287.0097,287.01,288.3013,1053.1,288.3018,4,289.2922,1,9,39,16,1,1,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,289.2934,1,289.294,,,,291.8431,292.3417,291.3266,291.8429,290.31,332,291.3265,292.3418,292.8416,292.8417,294.7255,1311.2,294.726,5,295.7249,1,10,40,11,1,1,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,295.7263,1,295.727,,,,298.264,298.762,297.7473,298.2639,296.729,66,297.7469,298.7624,299.2579,299.2582,301.5314,1203.1,301.5317,4,302.5238,1,11,41,1,1,1,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,302.5257,1,302.5263,,,,305.446,305.9397,304.9417,305.4458,303.5302,15,304.9413,305.9398,306.4401,306.4403,307.8457,1237.4,307.8459,2,308.8396,1,12,42,8,1,1.4,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,308.8409,1,308.8417,,,,311.574,312.0721,311.0619,311.5737,309.8459,96,311.0617,312.0723,312.5725,312.5727,313.9788,1284.7,313.9791,4,314.9712,1,13,43,22,1,1.2,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,314.9724,1,314.9729,,,,317.3222,317.8209,316.8055,317.3221,315.9892,183,316.8053,317.821,318.3208,318.3209,319.6379,1013.3,319.6382,4,320.6371,1,14,44,10,1,0.8,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,320.6381,1,320.6387,,,,322.9882,323.4865,322.4713,322.988,321.6549,290,322.471,323.4866,323.9865,323.9865,325.1376,931,325.138,4,326.1362,1,15,45,25,1,0.8,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,326.1374,1,326.1379,,,,328.4873,328.9856,327.9704,328.4871,327.1544,303,327.9702,328.9857,329.4857,329.4857,330.4526,802.5,330.4529,3,331.4528,1,16,46,20,1,0.8,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,331.4541,1,331.4548,,,,334.5943,335.0852,334.0749,334.5941,332.459,105,334.0746,335.0853,335.5851,335.5853,337.0765,1235.1,337.0769,2,338.0679,1,17,47,4,1,1.6,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,338.0692,1,338.0702,,,,340.8187,341.3173,340.3018,340.8185,339.0858,5,340.3015,341.3174,341.8172,341.8173,343.2008,1236.8,343.2011,3,344.1998,1,18,48,17,1,1.2,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,344.2012,1,344.2018,,,,346.5509,347.0493,346.0341,346.5506,345.2176,359,346.0339,347.0493,347.5492,347.5493,348.6162,993.7,348.6165,4,349.6162,1,19,49,5,1,0.8,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,349.6175,1,349.6189,,,,351.9669,352.4656,351.4502,351.9668,350.6338,133,351.4501,352.4656,352.9655,352.9657,354.1658,1121,354.1661,5,355.1696,1,20,50,15,1,0.8,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,355.1709,1,355.1715,,,,358.0878,358.5812,357.583,358.0875,356.1713,237,357.5828,358.5813,359.0814,359.0816,360.5871,1383.1,360.5874,3,361.581,1,21,51,3,1,1.4,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,361.5821,1,361.5827,,,,364.1031,364.5968,363.5984,364.1029,362.5834,40,363.5982,364.597,365.0971,365.0973,366.3202,1067.2,366.3206,4,367.3134,1,22,52,26,1,1,0.7,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,367.3146,1,367.3154,,,,369.8525,370.346,369.3358,369.8523,368.3199,81,369.3356,370.3461,370.848,370.8481,372.0534,1138.4,372.0538,4,373.0456,1,23,53,21,1,1,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,373.0471,1,373.0476,,,,375.9849,376.4784,375.4683,375.9848,374.0522,45,375.4681,376.4786,376.9785,376.9787,378.2023,1099.8,378.2026,2,379.1942,1,24,54,23,1,1.4,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,379.1958,1,379.1964,,,,382.3448,382.8434,381.8282,382.3447,380.2108,164,381.828,382.8435,383.3433,383.3435,384.9771,1535.6,384.9774,3,385.9763,1,25,55,14,1,1.6,0.3,Time
,,S20,815266,001,M,33,2025-05-21_13h55.09.172,Serial_Dependence_U,2023.2.3,Win32,59.52380952,62fd14d7b1e0729dc8aadb79,682cd3dfea4e15896da7c0a6,682dccded68f4d345aa86ec9,,,,,,,,,,,,385.9775,1,385.9781,,,,389.1279,389.6259,388.6108,389.1277,386.9941,3,388.6107,389.6259,390.1257,390.1259,391.7425,1479,391.7429,2,392.7425,1,26,56,24,1,1.6,0.3,Time
