Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0002000000178838,0.0005000000000023,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,34.03740000000597,37.05330000001192,space,2.968600000023841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,37.06460000002384,153.0,0.0,142.49820000001787,153.0,s,105.4015,,146.4828000000119,146.98160000002383,145.96570000001788,146.4825,143.49949999999998,145.9655,146.98190000000596,147.48240000000595,147.48270000001787,152.47740000000596,1188.0,152.47790000000597,2.0,153.46699999999998,0.0,0.0,0.0,13.0,1.0,1.4,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,153.46810000002384,201.0,0.0,153.4705,201.0,,,,157.6287000000179,158.1183000000119,157.11240000000595,157.62860000002382,154.47620000001788,157.1123000000119,158.11840000000595,158.61780000001193,158.61780000001193,168.53280000001192,6919.0,168.53290000000595,5.0,169.52120000001787,0.0,1.0,1.0,9.0,1.0,1.6,0.7,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,169.52190000000596,154.0,0.0,169.52220000001788,154.0,,,,173.10570000001786,173.605,172.59070000001788,173.1055,170.52740000000594,172.5905,173.60510000002384,174.10520000001787,174.10520000001787,176.5513000000119,1067.0,176.5515,4.0,177.53960000002382,0.0,2.0,2.0,1.0,1.0,1.0,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,177.5403000000119,17.0,0.0,177.54070000001786,17.0,,,,181.3023000000119,181.7985,180.78440000000597,181.30210000002384,178.54620000001788,180.7843000000119,181.79860000002384,182.29160000002383,182.29170000001787,183.81190000000595,30.0,183.812,1.0,184.808,0.0,3.0,3.0,17.0,1.0,1.2,0.7,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,184.8085,343.0,0.0,184.80860000002383,343.0,,,,188.21660000002385,188.70890000000597,187.70120000001788,188.216400000006,185.83240000000595,187.701,188.70890000000597,189.20910000002385,189.20910000002385,189.8935,296.0,189.89360000002384,1.0,190.89360000002384,0.0,4.0,4.0,10.0,1.0,0.8,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,190.89430000001192,36.0,0.0,190.8945,36.0,,,,194.245,194.743900000006,193.73970000001788,194.24490000000597,191.89390000000597,193.7396000000238,194.743900000006,195.23780000001196,195.23780000001196,197.71680000001192,244.0,197.716900000006,1.0,198.7122000000179,0.0,5.0,5.0,5.0,1.0,0.8,0.7,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,198.713,228.0,0.0,198.71330000001197,228.0,,,,202.29110000002385,202.779400000006,201.789900000006,202.291,199.72120000001783,201.7897000000179,202.7795,203.27960000002383,203.27960000002383,205.55970000001787,2121.0,205.55990000000597,5.0,206.56420000001788,0.0,6.0,6.0,11.0,1.0,1.0,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,206.565,78.0,0.0,206.56530000001192,78.0,,,,210.7557000000179,211.2488000000119,210.2533000000119,210.7557000000179,207.59110000002383,210.25310000002384,211.2488000000119,211.73980000001197,211.73990000000595,211.90910000002384,34.0,211.9093000000119,1.0,212.89940000000595,0.0,7.0,7.0,24.0,1.0,1.6,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,212.9,29.0,0.0,212.9002000000179,29.0,,,,217.054800000012,217.5505,216.54430000001187,217.0547000000179,213.9055,216.54410000002383,217.5505,218.05,218.05010000002383,219.9941000000238,1687.0,219.99420000001783,4.0,220.98399999999995,0.0,8.0,8.0,29.0,1.0,1.6,0.7,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,220.9846000000238,331.0,0.0,220.98470000001785,331.0,,,,224.9637000000179,225.453,224.44620000001785,224.9635,221.9972000000179,224.44599999999997,225.45310000002385,225.95220000001785,225.95240000000595,227.3199000000059,108.0,227.32,1.0,228.3194000000059,0.0,9.0,9.0,18.0,1.0,1.4,0.7,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,228.32,167.0,0.0,228.32020000001788,167.0,,,,232.3085,232.80440000000596,231.7978000000119,232.30840000000595,229.3368000000119,231.7976000000239,232.80460000002384,233.30390000000597,233.30390000000597,233.6543000000119,311.0,233.65440000000595,1.0,234.6543000000119,0.0,10.0,10.0,3.0,1.0,1.4,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,234.65510000002385,190.0,0.0,234.65540000000595,190.0,,,,238.833,239.3223000000119,238.32570000001783,238.83290000000596,235.66300000000004,238.3256000000238,239.322400000006,239.81520000001788,239.815400000006,242.09030000001192,134.0,242.09030000001192,1.0,243.09020000001783,0.0,11.0,11.0,14.0,1.0,1.6,0.3,Time
,,S38,1,female,19,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.523809523799216,,,,,,243.09110000002389,178.0,0.0,243.0913000000119,178.0,,,,246.8772000000179,247.374400000006,246.36849999999995,246.87710000002383,244.10730000001183,246.368400000006,247.374400000006,247.87500000000003,247.87510000002388,251.16470000001792,67.0,251.16470000001792,1.0,252.15920000001785,0.0,12.0,12.0,12.0,1.0,1.2,0.3,Time
