Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0004000000952828,0.0006000001429811,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,281.8106000001431,382.7184000000954,space,100.86309999990463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,382.7322999999523,141.0,0.0,385.1742999999523,141.0,s,2.4103999998569634,,389.3626000001431,389.86579999995234,388.8526000001431,389.3622999999523,386.2037000000477,388.8525,389.86579999995234,390.358,390.3582999999523,392.438600000143,1469.0,392.4391000001431,2.0,393.441,0.0,0.0,0.0,29.0,1.0,1.6,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,393.4416000001431,100.0,0.0,393.4437999999523,100.0,,,,396.8255,397.3247000000477,396.3189000000954,396.8254000000954,394.4455,396.3187999999523,397.3247000000477,397.83279999995233,397.8329000000954,399.4359000000954,516.0,399.4361000001431,1.0,400.4242999999523,0.0,1.0,1.0,0.0,1.0,0.8,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,400.4247999999523,91.0,0.0,400.425,91.0,,,,404.2027000000477,404.69170000004766,403.6917999999524,404.20260000014304,401.4529000000954,403.6916000001431,404.6917999999524,405.19760000014304,405.19760000014304,407.57720000004775,1524.0,407.57729999995234,4.0,408.56740000009535,0.0,2.0,2.0,17.0,1.0,1.2,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,408.56770000004775,220.0,0.0,408.56779999995234,220.0,,,,411.92460000014313,412.4154000000954,411.41890000009545,411.9245,409.5685,411.41870000004775,412.4155,412.915,412.915,414.67840000009545,1125.0,414.6785,5.0,415.6672999999524,0.0,3.0,3.0,15.0,1.0,0.8,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,415.66820000004776,83.0,0.0,415.6685000000001,83.0,,,,419.6267000000477,420.1240000000001,419.12490000009535,419.6265,416.6857000000477,419.12490000009535,420.1240000000001,420.62420000004767,420.6242999999524,422.7531000001431,1602.0,422.7532999999524,4.0,423.75890000009537,0.0,4.0,4.0,8.0,1.0,1.4,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,423.75920000004766,33.0,0.0,423.75940000009535,33.0,,,,427.568600000143,428.05750000000006,427.0482999999524,427.5685,424.7852999999523,427.04820000004776,428.0576000001431,428.5657000000477,428.5657000000477,430.34,1117.0,430.3401000001431,2.0,431.3342000000477,0.0,5.0,5.0,12.0,1.0,1.2,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,431.3345,160.0,0.0,431.3346000001431,160.0,,,,434.91840000009535,435.41,434.4080000000001,434.9182999999524,432.3352000000477,434.4077999999524,435.41010000014313,435.89890000009535,435.89900000000006,437.6409000000954,1079.0,437.641,4.0,438.652,0.0,6.0,6.0,11.0,1.0,1.0,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,438.6525,209.0,0.0,438.6527000000477,209.0,,,,442.801,443.2902999999523,442.29240000009537,442.8009000000954,439.65910000014304,442.2922999999524,443.2902999999523,443.7817000000477,443.7817999999524,446.0097999999524,1740.0,446.00990000009534,4.0,446.99940000009536,0.0,7.0,7.0,19.0,1.0,1.6,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,447.00000000000006,21.0,0.0,447.00020000004776,21.0,,,,450.5642000000477,451.05770000004776,450.0580000000001,450.564,448.0177999999524,450.05790000009534,451.0577999999524,451.5630000000001,451.56310000014304,453.6842999999523,1116.0,453.6844000000954,4.0,454.6732999999524,0.0,8.0,8.0,6.0,1.0,1.0,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,454.67379999995234,139.0,0.0,454.674100000143,139.0,,,,458.666,459.1572999999524,458.1522000000477,458.6659000000954,455.6742000000477,458.1521000001431,459.1572999999524,459.6667999999524,459.6669000000954,461.5175,1257.0,461.5176000001431,2.0,462.5076000001431,0.0,9.0,9.0,13.0,1.0,1.4,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,462.5082000000477,120.0,0.0,462.5085000000001,120.0,,,,466.2675,466.7642999999524,465.74990000009535,466.2674000000954,463.5117000000477,465.74990000009535,466.7642999999524,467.26440000009535,467.26450000000006,469.2112999999524,1222.0,469.21140000009535,3.0,470.2,0.0,10.0,10.0,27.0,1.0,1.2,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,470.2006000001431,171.0,0.0,470.2009000000954,171.0,,,,473.75040000009534,474.23979999995225,473.2432999999524,473.7502999999524,471.2070000000001,473.2431000001431,474.23979999995225,474.7329000000954,474.7329000000954,476.7562000000477,1169.0,476.7562999999524,4.0,477.7567999999523,0.0,11.0,11.0,16.0,1.0,1.0,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,477.7572999999524,254.0,0.0,477.7575000000001,254.0,,,,481.5179000000955,482.0066000001431,481.0075000000001,481.5176000001431,478.77440000009545,481.0072999999524,482.0066000001431,482.4979000000953,482.4979000000953,484.3242000000477,1367.0,484.3242000000477,4.0,485.3232999999525,0.0,12.0,12.0,7.0,1.0,1.2,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,485.3237999999523,94.0,0.0,485.3239000000953,94.0,,,,488.9009000000953,489.39,488.3852000000476,488.9007999999523,486.3342999999524,488.3851000001432,489.39,489.8981000001431,489.8981000001431,491.6234000000954,1204.0,491.6235000000001,4.0,492.6172000000476,0.0,13.0,13.0,26.0,1.0,1.0,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,492.6177000000477,277.0,0.0,492.6179000000954,277.0,,,,496.8005,497.2892000000476,496.2902999999523,496.8004000000953,493.616600000143,496.2902000000476,497.2892000000476,497.7971000001432,497.79720000004767,499.8339000000953,1283.0,499.834100000143,2.0,500.8232000000477,0.0,14.0,14.0,14.0,1.0,1.6,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,500.82360000014313,213.0,0.0,500.8237999999523,213.0,,,,504.8165000000001,505.306100000143,504.300600000143,504.8165000000001,501.8169000000955,504.3005,505.306100000143,505.797,505.7971000001432,508.3669000000954,1833.0,508.3670000000001,5.0,509.3562000000477,0.0,15.0,15.0,3.0,1.0,1.4,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,509.35660000014303,200.0,0.0,509.3567000000477,200.0,,,,512.9565,513.4652999999523,512.4397999999524,512.9565,510.3669000000954,512.4397000000479,513.4654000000955,513.9637999999525,513.9637999999525,516.5895,1729.0,516.589600000143,5.0,517.5835000000002,0.0,16.0,16.0,1.0,1.0,1.0,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,517.5842000000478,218.0,0.0,517.5844000000955,218.0,,,,521.1667000000477,521.6637000000478,520.6564000000953,521.1667000000477,518.5834000000955,520.6562999999524,521.6637999999523,522.1556000001431,522.1557000000478,523.626,974.0,523.6261000001432,3.0,524.6225000000002,0.0,17.0,17.0,21.0,1.0,1.0,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,524.6229000000953,89.0,0.0,524.623,89.0,,,,528.022600000143,528.5230000000001,527.517,528.0225,525.6491000001431,527.5169000000953,528.5231000001431,529.0140000000001,529.0141000001431,530.4674000000955,978.0,530.4675,4.0,531.4557999999524,0.0,18.0,18.0,20.0,1.0,0.8,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,531.4562999999523,303.0,0.0,531.4564000000955,303.0,,,,535.2674000000954,535.7557000000477,534.7487999999523,535.2672999999525,532.4676000001432,534.7487000000478,535.7557000000477,536.2471000001431,536.2472000000478,538.2552000000478,1697.0,538.2552999999525,5.0,539.2672999999525,0.0,19.0,19.0,22.0,1.0,1.2,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,539.2679000000956,347.0,0.0,539.2682999999524,347.0,,,,543.4567999999524,543.9470000000001,542.9492000000478,543.4567000000477,540.2836000001432,542.9491000001431,543.9470000000001,544.4467000000477,544.4467000000477,546.1007000000477,1067.0,546.1009000000954,1.0,547.0890000000002,0.0,20.0,20.0,24.0,1.0,1.6,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,547.0894000000953,232.0,0.0,547.0897000000477,232.0,,,,551.0887999999525,551.5805,550.5842000000478,551.0887999999525,548.1061000001432,550.584100000143,551.5807000000477,552.0726000001432,552.0726000001432,553.9665,1275.0,553.9665,2.0,554.9555,0.0,21.0,21.0,23.0,1.0,1.4,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,554.9559000000954,332.0,0.0,554.9561000001431,332.0,,,,558.739100000143,559.2299000000955,558.2319000000955,558.739,555.9562999999523,558.2319000000955,559.2299000000955,559.722,559.722,562.3682000000476,2001.0,562.3682999999521,5.0,563.3564999999999,0.0,22.0,22.0,2.0,1.0,1.2,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,563.3569999999997,161.0,0.0,563.3572000000474,161.0,,,,567.5399000000953,568.0299000000953,567.0329999999999,567.5397000000476,564.3566000001429,567.0329000000952,568.0299999999997,568.5296000001429,568.5297000000476,570.2557000000475,1318.0,570.2557000000475,2.0,571.2497999999521,0.0,23.0,23.0,4.0,1.0,1.6,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,571.2504000000952,291.0,0.0,571.2506000001429,291.0,,,,575.3787000000475,575.8721000001428,574.8729000000951,575.3786000001428,572.2392999999522,574.8727999999521,575.8721000001428,576.3719999999998,576.3721000001428,578.7722999999521,1905.0,578.7724000000953,4.0,579.7814000000951,0.0,24.0,24.0,9.0,1.0,1.6,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,579.7817000000475,98.0,0.0,579.7817000000475,98.0,,,,583.7327000000475,584.2289000000953,583.2239000000952,583.7326000001428,580.7887999999521,583.2237000000475,584.2289000000953,584.7297999999521,584.7297999999521,587.1549999999997,1822.0,587.155100000143,5.0,588.1657000000475,0.0,25.0,25.0,18.0,1.0,1.4,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,588.1664999999998,54.0,0.0,588.1667000000475,54.0,,,,591.5661000001428,592.0549000000951,591.0472999999522,591.5657999999521,589.1827000000476,591.0472999999522,592.0549999999998,592.5631000001429,592.5631000001429,594.1837999999523,1083.0,594.1839000000953,5.0,595.1719000000953,0.0,26.0,26.0,10.0,1.0,0.8,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,595.1722999999522,38.0,0.0,595.1724000000952,38.0,,,,598.5165,599.004600000143,597.9992000000475,598.5164000000952,596.1671000001429,597.999100000143,599.0047000000475,599.4957999999522,599.4957999999522,601.399600000143,1197.0,601.3997999999522,5.0,602.3889000000952,0.0,27.0,27.0,25.0,1.0,0.8,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,602.3894000000953,107.0,0.0,602.3894999999998,107.0,,,,606.3497000000475,606.838,605.8387999999522,606.3496000001428,603.4052999999521,605.8387000000475,606.838,607.3302999999521,607.3302999999521,609.2054000000953,1389.0,609.2054999999998,3.0,610.2047000000475,0.0,28.0,28.0,28.0,1.0,1.4,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,610.2052999999521,155.0,0.0,610.2054000000953,155.0,,,,613.5504999999998,614.0387000000476,613.0494000000951,613.5502999999521,611.2169000000952,613.0492999999522,614.0387000000476,614.5467000000476,614.5467999999521,616.4552000000476,1339.0,616.4552000000476,5.0,617.4544999999998,0.0,29.0,29.0,5.0,1.0,0.8,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,617.4549000000952,259.0,1.0,738.4704000000952,259.0,s,120.99339999985682,,741.8367000000476,742.3364000000952,741.3202000000476,741.8366000001429,739.4872999999523,741.3201000001429,742.3364999999999,742.836100000143,742.836100000143,744.9029999999998,1248.0,744.9029999999998,5.0,744.9034000000952,1.0,0.0,30.0,15.0,1.0,0.8,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,744.9037999999521,79.0,1.0,744.9052999999521,79.0,,,,748.3031000001429,748.8027000000475,747.7874000000952,748.3029999999999,745.9197000000474,747.7874000000952,748.8027999999522,749.3034999999998,749.3034999999998,751.436600000143,1650.0,751.4367000000475,5.0,751.4369999999999,1.0,1.0,31.0,0.0,1.0,0.8,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,751.4374999999998,349.0,1.0,751.437600000143,349.0,,,,755.203100000143,755.7024999999999,754.6874000000953,755.2029999999997,752.453100000143,754.6872999999521,755.7024999999999,756.2027999999523,756.2027999999523,758.535600000143,1497.0,758.5357000000474,4.0,758.5359000000951,1.0,2.0,32.0,17.0,1.0,1.2,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,758.5362000000475,355.0,1.0,758.5362999999522,355.0,,,,762.5369000000953,763.0357999999521,762.0197000000476,762.5369000000953,759.5534000000953,762.0196000001429,763.0357999999521,763.5361000001428,763.5361000001428,765.4201000001428,1384.0,765.4202000000475,3.0,765.4205,1.0,3.0,33.0,13.0,1.0,1.4,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,765.4209000000951,2.0,1.0,765.4211000001428,2.0,,,,768.9727000000476,769.4692000000475,768.4697999999521,768.9726000001428,766.4359000000952,768.4697000000476,769.4692000000475,769.970100000143,769.970100000143,772.5189000000953,1865.0,772.5189999999998,5.0,772.519100000143,1.0,4.0,34.0,16.0,1.0,1.0,0.7,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,772.5196000001429,271.0,1.0,772.5197000000476,271.0,,,,776.5207999999523,777.0199000000953,776.0029999999999,776.5207000000476,773.5362000000475,776.0029999999999,777.0199999999998,777.5189000000953,777.5189000000953,779.2696000001429,1233.0,779.2697000000476,2.0,779.2699000000953,1.0,5.0,35.0,3.0,1.0,1.4,0.3,Time
,,S58,1,F,24,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.24096385550618,,,,,,779.2702999999522,257.0,1.0,779.2704999999999,257.0,,,,783.0367000000476,783.535600000143,782.5359999999998,783.0366000001429,780.2707000000476,782.5357999999521,783.5357000000474,784.0352999999523,784.0352999999523,786.5519999999999,1844.0,786.5519999999999,5.0,786.5522000000476,1.0,6.0,36.0,12.0,1.0,1.2,0.3,Time
