Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0005000000000165,0.0013999999761722,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,46.20600000000002,379.1776000000238,space,332.92929999995226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,379.1897000000477,264.0,0.0,388.7275,264.0,s,9.509899999976255,,392.89230000007154,393.3918000000716,392.3838999999762,392.8921000000239,389.7366000000239,392.3838000000715,393.3922000000477,393.9112000000477,393.91139999997614,402.3145,171.0,402.31489999997615,1.0,403.3118000000715,0.0,0.0,0.0,19.0,1.0,1.6,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,403.3128000000715,313.0,0.0,403.31489999997615,313.0,,,,406.9015,407.3915,406.3927000000477,406.90139999997615,404.3368000000715,406.39260000002383,407.3916000000239,407.8923999999761,407.89260000002383,420.9542000000477,273.0,420.9543000000716,1.0,421.9561000000238,0.0,1.0,1.0,16.0,1.0,1.0,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,421.9566000000238,251.0,0.0,421.9568000000715,251.0,,,,425.7186000000239,426.21439999997614,425.2153999999761,425.7185,422.958,425.2152000000477,426.21439999997614,426.7102000000477,426.7103000000715,464.6402000000477,314.0,464.6403999999762,1.0,465.6167000000477,0.0,2.0,2.0,17.0,1.0,1.2,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,465.6172000000477,266.0,0.0,465.6176000000239,266.0,,,,469.6312000000477,470.1236000000238,469.12420000004767,469.631,466.65820000004766,469.124,470.1236000000238,470.6235,470.6237000000477,498.3363999999762,4154.0,498.33650000000006,5.0,499.3397000000477,0.0,3.0,3.0,13.0,1.0,1.4,0.3,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,499.3402000000477,208.0,0.0,499.3403999999761,208.0,,,,502.69989999997614,503.1966000000238,502.1728000000715,502.6998000000716,500.3272000000477,502.1726000000238,503.1966000000238,503.6721000000238,503.6721000000238,508.2123999999762,4023.0,508.2125,5.0,509.2116000000239,0.0,4.0,4.0,5.0,1.0,0.8,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,509.2120000000001,255.0,0.0,509.2123000000715,255.0,,,,513.2085,513.7070000000001,512.6813000000716,513.2083000000716,510.24570000004775,512.6811000000239,513.7070000000001,514.2073000000714,514.2073000000714,519.9227000000476,4550.0,519.9227000000476,5.0,520.9008999999762,0.0,5.0,5.0,18.0,1.0,1.4,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,520.9013000000716,211.0,0.0,520.9016000000238,211.0,,,,524.8728000000715,525.3488000000716,524.365,524.8727000000476,521.9151000000238,524.3648000000715,525.3488000000716,525.8273000000715,525.8273999999763,525.9798999999762,129.0,525.9802000000477,1.0,526.9722000000477,0.0,6.0,6.0,28.0,1.0,1.4,0.7,Time
,,S70,1,f,20,anonymized,Serial_Dependence_U,2023.2.3,Win32,60.240963855400565,,,,,,526.9727000000478,291.0,0.0,526.973,291.0,,,,530.9678000000715,531.4547000000478,530.461600000024,530.9677000000477,527.9791000000239,530.4613999999763,531.4547000000478,531.9546000000239,531.9548000000716,537.6286000000239,5060.0,537.6287000000477,5.0,538.6082000000476,0.0,7.0,7.0,23.0,1.0,1.4,0.3,Time
