Scale_setup.started,Scale_setup.stopped,participant,session,sex,age,date,expName,psychopyVersion,OS,frameRate,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,direction,Block_id,block.stopped,trial_direction,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,encoding.started,encoding.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
0.0002999999523147,0.0003999998569454,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,33.21309999990463,149.71470000004769,space,116.45709999990464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,149.73559999990465,102.0,0.0,157.113,102.0,s,7.345499999999987,,160.71300000000002,161.2112999999523,160.19709999990465,160.71270000004768,158.12109999990463,160.19689999985695,161.21179999995235,161.71179999995235,161.7122000000477,162.9877999999523,150.0,162.98839999985694,1.0,163.98420000004768,0.0,0.0,0.0,1.0,1.0,1.0,0.3,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,163.98629999995234,64.0,0.0,163.98939999985697,64.0,,,,167.73639999985693,168.22770000004766,167.22039999985697,167.7362000000477,164.98589999985694,167.22020000004767,168.22789999985696,168.7168999998569,168.71709999990463,172.7112000000477,198.0,172.7112999999523,1.0,173.71020000004768,0.0,1.0,1.0,27.0,1.0,1.2,0.7,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,173.71109999990466,349.0,0.0,173.7115,349.0,,,,177.91039999985696,178.4092000000477,177.3945,177.91020000004767,174.72859999990465,177.3942999999523,178.4092000000477,178.90949999999998,178.90949999999998,180.07639999985696,213.0,180.0772000000477,1.0,181.07479999995235,0.0,2.0,2.0,24.0,1.0,1.6,0.3,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,181.07529999995236,108.0,0.0,181.07539999985693,108.0,,,,184.8165999999046,185.31529999995237,184.31089999985693,184.8165,182.07709999990465,184.3107000000477,185.3153999998569,185.8147000000477,185.8147999999523,188.5005,184.0,188.5007000000477,1.0,189.4972999999523,0.0,3.0,3.0,17.0,1.0,1.2,0.7,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,189.4982000000477,289.0,0.0,189.49859999990463,289.0,,,,193.06570000004768,193.5625,192.549,193.0655,190.5002000000477,192.54889999985693,193.56259999990465,194.05759999990465,194.0577000000477,198.11539999985692,167.0,198.1155,1.0,199.10689999985695,0.0,4.0,4.0,26.0,1.0,1.0,0.7,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,199.10789999985693,198.0,0.0,199.1082999999523,198.0,,,,203.0957999999523,203.5932000000477,202.5812000000477,203.0957000000477,200.11429999995232,202.5810999999047,203.5932999999523,204.09339999985696,204.09359999990463,217.04539999985693,150.0,217.0457000000477,1.0,218.03679999995236,0.0,5.0,5.0,3.0,1.0,1.4,0.3,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,218.0375,247.0,0.0,218.0377999999523,247.0,,,,221.42689999985697,221.92009999990464,220.90970000004768,221.42689999985697,219.044,220.90970000004768,221.9202000000477,222.41959999990465,222.41959999990465,234.2447000000477,184.0,234.2448999998569,1.0,235.23999999999995,0.0,6.0,6.0,0.0,1.0,0.8,0.3,Time
,,S22,1,女,18,anonymized,Serial_Dependence_U,2023.2.3,Win32,59.88023952095548,,,,,,235.24070000004764,45.0,0.0,235.24139999985687,45.0,,,,239.19370000004767,239.6843999998569,238.67659999990457,239.19359999990465,236.24339999985693,238.6765,239.6845,240.1915,240.1917000000477,243.01020000004763,267.0,243.0105,1.0,244.001,0.0,7.0,7.0,18.0,1.0,1.4,0.7,Time
