Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,574.7374,1,574.7376,,,,577.0866,577.5859,576.57,577.0865,575.7538,276,576.5699,577.5859,578.0889,578.0889,579.7851,1427.6,579.7856,5,580.7844,1,23,53,0,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,580.7853,1,580.7857,,,,583.335,583.8334,582.8178,583.3349,581.8017,111,582.8176,583.8334,584.3332,584.3332,585.8698,1097.1,585.8701,4,586.8694,1,24,54,16,1,1,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,586.87,1,586.8701,,,,589.4162,589.9193,588.8997,589.4159,587.8832,155,588.8997,589.9193,590.4149,590.415,591.9145,1174,591.9149,4,592.9187,1,25,55,11,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,592.9191,1,592.9192,,,,595.2643,595.7632,594.7477,595.2641,593.9314,121,594.7476,595.7632,596.2633,596.2634,599.1627,2143.5,599.163,5,600.1619,1,26,56,5,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,600.1628,1,600.1629,,,,603.3118,603.8113,602.795,603.3116,601.1825,224,602.7947,603.8114,604.3106,604.3106,606.9815,2410.6,606.9817,5,607.9762,1,27,57,29,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,607.9771,1,607.9773,,,,610.7264,611.2287,610.2095,610.7262,608.9933,28,610.2093,611.2287,611.725,611.7252,613.8917,1412.2,613.892,4,614.8906,1,28,58,17,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,614.8914,1,614.8916,,,,617.2409,617.7456,616.724,617.2409,615.9076,172,616.7238,617.7456,618.2396,618.2397,619.9066,1395,619.9069,5,620.9055,1,29,59,10,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,620.9062,2,623.2723,s,2.3359,,625.8215,626.3207,625.3048,625.8213,624.2887,283,625.3047,626.3208,626.8241,626.8242,629.8032,1764.2,629.8035,5,630.8026,2,0,60,1,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,630.8035,2,630.8053,,,,633.9524,634.4516,633.4355,633.9523,631.8195,127,633.4351,634.4516,634.9537,634.9538,637.501,1775.4,637.5012,4,638.5001,2,1,61,29,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,638.5009,2,638.5012,,,,641.2498,641.7489,640.7335,641.2496,639.5168,320,640.7334,641.749,642.2522,642.2523,645.0527,2159.1,645.0529,5,646.0478,2,2,62,17,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,646.0489,2,646.0491,,,,648.7976,649.3008,648.2811,648.7975,647.0649,23,648.281,649.3008,649.7965,649.7966,652.4458,1757.3,652.4463,5,653.4453,2,3,63,12,1,1.2,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,653.4463,2,653.4464,,,,656.1954,656.6939,655.6787,656.1952,654.4619,21,655.6786,656.694,657.198,657.1981,659.4137,1194.2,659.414,3,660.4101,2,4,64,7,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,660.4109,2,660.411,,,,662.7431,663.2427,662.2266,662.743,661.4132,276,662.2265,663.2428,663.7418,663.7418,666.0087,1331.6,666.0089,5,667.0079,2,5,65,0,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,667.0087,2,667.0088,,,,669.3578,669.8568,668.8428,669.3577,668.0248,92,668.841,669.8568,670.3567,670.3569,671.8111,1043.5,671.8113,5,672.8061,2,6,66,10,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,672.8069,2,672.8071,,,,675.7414,676.2382,675.2395,675.7413,673.8228,191,675.2393,676.2383,676.7418,676.7418,678.6049,1302.3,678.6051,2,679.6035,2,7,67,3,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,679.6043,2,679.6045,,,,682.5537,683.053,682.0373,682.5536,680.6217,319,682.037,683.0531,683.5524,683.5526,684.9566,1382.7,684.9568,3,685.952,2,8,68,13,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,685.9528,2,685.953,,,,688.5018,689.0009,687.9853,688.5017,686.9693,40,687.9852,689.0009,689.5007,689.5007,691.334,1455.9,691.3342,5,692.3366,2,9,69,26,1,1,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,692.337,2,692.3372,,,,694.6834,695.1825,694.1664,694.6833,693.3503,358,694.1662,695.1826,695.682,695.6822,697.6819,1172.5,697.6822,5,698.6816,2,10,70,25,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,698.6824,2,698.6826,,,,701.831,702.3298,701.3144,701.8307,699.6982,164,701.3143,702.3299,702.8299,702.83,704.3001,1188.2,704.3002,2,705.2957,2,11,71,9,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,705.2964,2,705.2966,,,,708.4291,708.9282,707.9144,708.429,706.2998,187,707.9144,708.9282,709.4281,709.4282,711.5637,1222.6,711.5638,2,712.5607,2,12,72,14,1,1.6,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,712.5614,2,712.5616,,,,715.1105,715.6092,714.5938,715.1103,713.5774,155,714.5936,715.6092,716.1093,716.1095,718.6091,1751.1,718.6094,5,719.6079,2,13,73,6,1,1,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,719.6089,2,719.6091,,,,722.7408,723.24,722.2248,722.7407,720.6086,72,722.2247,723.24,723.7402,723.7403,726.2731,1624.1,726.2734,3,727.2724,2,14,74,19,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,727.2732,2,727.2735,,,,729.8223,730.3212,729.3057,729.8221,728.2896,194,729.3056,730.3213,730.8246,730.8247,732.7542,1185.3,732.7547,4,733.7534,2,15,75,16,1,1,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,733.7543,2,733.7548,,,,736.1037,736.603,735.587,736.1036,734.7707,120,735.5867,736.603,737.1021,737.1022,738.3742,883.8000002,738.3744,4,739.3685,2,16,76,5,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,739.3694,2,739.3695,,,,742.3017,742.8009,741.7851,742.3016,740.3712,300,741.785,742.8011,743.3003,743.3003,745.2007,1176.4,745.201,2,746.1996,2,17,77,23,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,746.2005,2,746.2008,,,,748.5498,749.0489,748.0335,748.5496,747.2169,152,748.0333,749.049,749.5489,749.5491,751.2987,1042.8,751.299,5,752.2976,2,18,78,15,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,752.2986,2,752.2987,,,,755.2307,755.7301,754.7143,755.2304,753.301,3,754.7141,755.7301,756.2295,756.2295,757.9466,1507.1,757.9469,4,758.9489,2,19,79,8,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,758.9496,2,758.9498,,,,761.4822,761.9783,760.9789,761.4822,759.9623,314,760.9788,761.9784,762.4778,762.4779,764.7606,1461.3,764.761,5,765.7602,2,20,80,21,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,765.7613,2,765.7616,,,,768.5097,769.0092,767.9934,768.5095,766.7774,136,767.9932,769.0093,769.5088,769.5089,771.2418,1348.9,771.2422,4,772.2416,2,21,81,2,1,1.2,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,772.2425,2,772.243,,,,775.3914,775.8905,774.8788,775.3912,773.2587,77,774.8786,775.8905,776.3903,776.3904,778.1898,1186.2,778.1902,2,779.1894,2,22,82,24,1,1.6,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,779.1902,2,779.1905,,,,781.7394,782.2388,781.2228,781.7394,780.2065,314,781.2227,782.2389,782.7382,782.7382,783.8093,943,783.8095,2,784.804,2,23,83,11,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,784.8048,2,784.805,,,,787.5542,788.0535,787.038,787.554,785.8215,41,787.0378,788.0536,788.5566,788.5567,790.8075,1130.7,790.8077,2,791.8027,2,24,84,22,1,1.2,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,791.8034,2,791.8035,,,,794.7396,795.2344,794.2355,794.7395,792.8191,22,794.2354,795.2345,795.7342,795.7343,797.4008,1532.5,797.4012,4,798.4005,2,25,85,18,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,798.4014,2,798.4016,,,,801.1499,801.649,800.6334,801.1496,799.4172,158,800.6332,801.6491,802.1528,802.1529,803.6323,1193,803.6325,3,804.6317,2,26,86,27,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,804.6326,2,804.6328,,,,807.5813,808.0804,807.0648,807.5812,805.6487,257,807.0647,808.0805,808.5803,808.5804,810.1844,1421,810.1846,3,811.1793,2,27,87,28,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,811.1802,2,811.1804,,,,814.3294,814.8284,813.8128,814.3293,812.1967,259,813.8126,814.8286,815.3278,815.328,817.4821,1879.1,817.4822,4,818.4769,2,28,88,4,1,1.6,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,818.4777,2,818.4779,,,,820.8275,821.3261,820.3105,820.8273,819.4943,334,820.3104,821.3262,821.8297,821.8298,823.0468,882.9000001,823.047,4,824.0456,2,29,89,20,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,824.0461,3,826.4452,s,2.3834,,829.5611,830.0565,829.058,829.561,827.446,180,829.0579,830.0565,830.5566,830.5567,832.361,1479.4,832.3611,2,833.3562,3,0,90,9,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,833.3569,3,833.3583,,,,835.8891,836.3882,835.3727,835.889,834.3612,83,835.3725,836.3883,836.8882,836.8883,838.0883,892.1000004,838.0885,2,839.0873,3,1,91,1,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,839.0882,3,839.0884,,,,841.4377,841.9368,840.9208,841.4376,840.1045,217,840.9207,841.9369,842.4363,842.4363,844.3074,1127,844.3076,5,845.3024,3,2,92,15,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,845.3032,3,845.3033,,,,848.0391,848.5345,847.5355,848.039,846.319,193,847.5353,848.5345,849.0345,849.0346,851.0509,1076.6,851.0513,2,852.05,3,3,93,7,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,852.0509,3,852.0511,,,,855.0002,855.4986,854.4835,855,853.0672,64,854.4832,855.4986,855.999,855.9992,857.6821,1329.4,857.6824,2,858.6812,3,4,94,18,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,858.6822,3,858.6823,,,,861.2313,861.7303,860.7144,861.2311,859.6981,110,860.7142,861.7304,862.2301,862.2301,863.4134,990.7000003,863.4138,3,864.4127,3,5,95,11,1,1,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,864.4134,3,864.4138,,,,866.7628,867.262,866.2464,866.7626,865.4302,237,866.2463,867.2621,867.762,867.7622,868.9496,664.7999997,868.9498,2,869.9444,3,6,96,5,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,869.9453,3,869.9455,,,,873.0942,873.5933,872.5778,873.0941,870.9616,2,872.5777,873.5933,874.0931,874.0933,875.829,1077.8,875.8292,1,876.8257,3,7,97,24,1,1.6,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,876.8266,3,876.8269,,,,879.176,879.6744,878.6594,879.1759,877.8428,194,878.6592,879.6745,880.1746,880.1748,881.779,843.9000001,881.7792,4,882.7737,3,8,98,0,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,882.7747,3,882.7748,,,,885.7237,886.2227,885.207,885.7235,883.791,94,885.207,886.2229,886.723,886.7232,888.277,1258.4,888.2771,2,889.272,3,9,99,3,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,889.273,3,889.2732,,,,892.2234,892.7238,891.7053,892.2233,890.2883,138,891.7052,892.7238,893.2206,893.2207,895.4203,1422.1,895.4206,3,896.4199,3,10,100,28,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,896.421,3,896.4211,,,,898.7695,899.2724,898.2527,898.7693,897.4366,210,898.2524,899.2724,899.7684,899.7686,900.856,813.7000003,900.8562,3,901.8511,3,11,101,10,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,901.852,3,901.8522,,,,905.001,905.5003,904.4845,905.001,902.8722,316,904.4844,905.5004,905.9999,906,907.8037,1439,907.8038,2,908.7987,3,12,102,29,1,1.6,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,908.7994,3,908.7997,,,,911.3485,911.8513,910.8319,911.3483,909.8162,233,910.8317,911.8513,912.3513,912.3513,913.7979,1272.4,913.7983,4,914.7976,3,13,103,6,1,1,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,914.7983,3,914.7985,,,,917.5508,918.0459,917.0306,917.5507,915.8143,105,917.0304,918.0459,918.546,918.5461,920.1666,1474.5,920.1667,4,921.162,3,14,104,17,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,921.1629,3,921.1632,,,,923.4952,923.9943,922.9826,923.4951,922.1675,306,922.9825,923.9944,924.4944,924.4945,925.0107,179.3000002,925.0112,1,926.0101,3,15,105,20,1,0.8,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,926.0106,3,926.0108,,,,928.76,929.2593,928.243,928.7599,927.0273,119,928.2428,929.2593,929.7589,929.7589,931.5918,1032.6,931.592,2,932.5911,3,16,106,22,1,1.2,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,932.5917,3,932.5918,,,,935.541,936.0401,935.0242,935.5409,933.6082,124,935.0241,936.0401,936.5404,936.5405,938.1898,996.3999996,938.1899,2,939.1895,3,17,107,13,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,939.1901,3,939.1903,,,,941.5392,942.0386,941.0226,941.5391,940.206,202,941.0225,942.0386,942.5382,942.5383,944.021,954.3000002,944.0212,4,945.021,3,18,108,25,1,0.8,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,945.0214,3,945.0217,,,,947.7707,948.2697,947.2541,947.7706,946.0377,62,947.2539,948.2698,948.7696,948.7696,950.1532,904.3999996,950.1534,2,951.1521,3,19,109,27,1,1.2,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,951.1527,3,951.1529,,,,953.902,954.401,953.3856,953.902,952.1693,14,953.3855,954.401,954.9012,954.9013,956.3176,1048.7,956.3179,2,957.317,3,20,110,12,1,1.2,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,957.3175,3,957.3178,,,,960.2665,960.7656,959.75,960.2664,958.3337,180,959.75,960.7657,961.2662,961.2662,962.6321,1040.8,962.6323,2,963.6318,3,21,111,23,1,1.4,0.3,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,963.6323,3,963.6325,,,,966.5813,967.0807,966.0648,966.5812,964.6485,78,966.0648,967.0808,967.5802,967.5803,969.2969,1095.8,969.2973,2,970.2963,3,22,112,8,1,1.4,0.7,Time
,,S07,184189,001,Male,27,2025-05-21_03h48.45.882,Serial_Dependence_U,2023.2.3,Win32,60.24096386,67d7d3d51a5476f5196bab78,682cd3dfea4e15896da7c0a6,682d84aee36e76003a321413,,,,,,,,,,,,970.2968,3,970.297,,,,973.4457,973.9451,972.9293,973.4456,971.3132,178,972.9291,973.9451,974.4447,974.4448,976.3281,1308.3,976.3284,2,977.3273,3,23,113,19,1,1.6,0.7,Time
