Scale_setup.started,Scale_setup.stopped,participant,expid,session,sex,age,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,screen_scale_keys.started,screen_scale_keys.stopped,X Scale,Y Scale,rectangel_keys.started,rectangel_keys.stopped,Intro.started,Intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,block.started,Block_id,block.stopped,Block_resp_2.keys,Block_resp_2.rt,Block_resp_2.duration,ITI.started,ITI.stopped,Mask_2.started,Mask_2.stopped,M2.started,direction,M2.stopped,Cue.started,Cue.stopped,Response.started,Response.stopped,keyDuration,Feedback_Time.started,FeedbackID_T,Feedback_Time.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TimeDur,Coherence1,TrialType
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,168.6937,0,168.6946,,,,171.6298,172.1287,171.1028,171.6294,169.6984,253,171.1025,172.1289,172.6303,172.6305,174.2128,1153.5,174.2133,2,175.2139,0,8,8,18,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,175.2155,0,175.2164,,,,178.3523,178.8512,177.8254,178.352,176.2208,36,177.8251,178.8513,179.3528,179.3529,180.9353,1250,180.9358,2,181.9362,0,9,9,19,1,1.6,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,181.9378,0,181.939,,,,184.2723,184.7706,183.7465,184.2721,182.9428,168,183.7463,184.7709,185.2727,185.2728,186.5778,803.1,186.5783,3,187.5802,0,10,10,15,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,187.5817,0,187.5826,,,,190.3172,190.8163,189.7904,190.317,188.5868,74,189.79,190.8165,191.318,191.3182,192.6996,928.8,192.7003,2,193.7008,0,11,11,22,1,1.2,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,193.7022,0,193.7031,,,,196.438,196.9365,195.9109,196.4378,194.7062,41,195.9106,196.9365,197.4381,197.4383,199.0204,1103.8,199.021,2,200.0215,0,12,12,7,1,1.2,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,200.0233,0,200.0249,,,,202.5578,203.0568,202.0312,202.5575,201.028,269,202.0308,203.0569,203.5587,203.5588,204.6922,1075.2,204.694,4,205.6906,0,13,13,1,1,1,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,205.6924,0,205.6937,,,,208.6284,209.127,208.1012,208.6282,206.6965,290,208.101,209.1271,209.6289,209.6291,211.4871,1453.7,211.4878,3,212.4881,0,14,14,8,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,212.4903,0,212.492,,,,215.6267,216.1257,215.1,215.6264,213.4944,103,215.0998,216.1258,216.6272,216.6276,218.8118,1179.7,218.8122,2,219.8127,0,15,15,9,1,1.6,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,219.8143,0,219.8152,,,,222.349,222.8476,221.822,222.3487,220.819,266,221.8217,222.8478,223.3494,223.3496,225.0361,1191.4,225.0372,4,226.0333,0,16,16,26,1,1,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,226.0349,0,226.0359,,,,228.3693,228.8679,227.8421,228.369,227.0381,305,227.8419,228.8681,229.3696,229.3699,231.1034,1133.9,231.1039,5,232.1039,0,17,17,0,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,232.1054,0,232.1068,,,,234.4394,234.9379,233.9124,234.4391,233.1097,133,233.912,234.9381,235.4399,235.4401,237.223,902.2,237.2236,4,238.2239,0,18,18,25,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,238.2256,0,238.2266,,,,241.1617,241.6602,240.6347,241.1614,239.2302,49,240.6345,241.6605,242.1622,242.1624,243.7446,1152.9,243.7453,2,244.746,0,19,19,28,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,244.7477,0,244.749,,,,247.4828,247.9814,246.9559,247.4825,245.7521,54,246.9556,247.9816,248.4832,248.4834,249.9154,1053.5,249.9161,2,250.9162,0,20,20,2,1,1.2,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,250.9177,0,250.9187,,,,253.4526,253.9513,252.9257,253.4524,251.923,262,252.9254,253.9515,254.4536,254.4538,256.1618,1078.5,256.1623,4,257.162,0,21,21,11,1,1,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,257.1636,0,257.1646,,,,259.4978,259.9966,258.9722,259.4975,258.1684,219,258.9718,259.9967,260.5014,260.5014,261.2008,206.3,261.2012,1,262.2031,0,22,22,20,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,262.2037,0,262.2041,,,,265.1405,265.6402,264.6136,265.1401,263.2093,165,264.6134,265.6405,266.1414,266.1415,268.0992,1005.9,268.0995,2,269.1012,0,23,23,3,1,1.4,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,269.1017,0,269.1021,,,,272.2139,272.7142,271.7118,272.2137,270.1069,177,271.7116,272.7144,273.2158,273.2159,274.8974,1232.9,274.8979,2,275.8991,0,24,24,14,1,1.6,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,275.9001,0,275.9007,,,,278.6359,279.1352,278.1093,278.6358,276.9049,146,278.109,279.1354,279.6371,279.6374,281.5184,1326.8,281.5186,4,282.521,0,25,25,12,1,1.2,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,282.5215,0,282.5218,,,,285.2562,285.7571,284.7319,285.256,283.5265,251,284.7315,285.7572,286.2587,286.2588,287.7656,1004.3,287.7661,2,288.7673,0,26,26,27,1,1.2,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,288.7684,0,288.7691,,,,291.1027,291.6016,290.6001,291.1025,289.7733,47,290.5998,291.6018,292.1036,292.1037,293.6097,1020.3,293.6101,4,294.6121,0,27,27,10,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,294.6134,0,294.6142,,,,297.7491,298.2485,297.2223,297.7489,295.618,83,297.2221,298.2485,298.7509,298.7511,300.1086,705.6,300.1092,1,301.1079,0,28,28,4,1,1.6,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,301.1084,0,301.1087,,,,303.4679,303.968,302.9429,303.4676,302.1385,99,302.9426,303.9681,304.4695,304.4695,306.302,850.2,306.3024,4,307.3042,0,29,29,5,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,307.3058,1,310.6409,s,3.2853,,313.5759,314.0768,313.0508,313.5757,311.646,96,313.0506,314.077,314.5786,314.5788,316.3104,1150.8,316.3108,2,317.3125,1,0,30,23,1,1.4,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,317.3142,1,317.3212,,,,320.424,320.9242,319.9226,320.4238,318.3173,70,319.9224,320.9243,321.4257,321.4258,323.1076,1262.6,323.1082,2,324.1102,1,1,31,29,1,1.6,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,324.1118,1,324.1129,,,,327.2217,327.7223,326.7202,327.2215,325.1149,189,326.7199,327.7225,328.2246,328.2247,329.9559,1251.7,329.9563,2,330.9581,1,2,32,9,1,1.6,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,330.9596,1,330.9613,,,,334.1189,334.6198,333.5931,334.1188,331.9871,195,333.5929,334.6198,335.1217,335.1219,336.8535,1304.5,336.8539,2,337.8561,1,3,33,14,1,1.6,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,337.8577,1,337.8587,,,,340.1658,340.6653,339.6634,340.1656,338.8614,235,339.6632,340.6655,341.1673,341.1674,342.8247,1182.7,342.8252,5,343.8254,1,4,34,15,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,343.8264,1,343.827,,,,346.7623,347.2624,346.2355,346.762,344.8319,64,346.2352,347.2626,347.7643,347.7646,349.0453,904.7,349.0457,1,350.0463,1,5,35,13,1,1.4,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,350.0473,1,350.0479,,,,352.382,352.8811,351.855,352.3817,351.052,116,351.8547,352.8813,353.383,353.3831,355.0383,846.2,355.0385,4,356.0412,1,6,36,10,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,356.0419,1,356.0424,,,,358.6018,359.1013,358.0767,358.6016,357.0479,28,358.0764,359.1014,359.603,359.6031,361.1859,925.8,361.1864,2,362.1873,1,7,37,26,1,1,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,362.1889,1,362.1899,,,,365.1477,365.6481,364.6217,365.1475,363.196,28,364.6214,365.6482,366.1498,366.1498,368.0577,1260.3,368.058,2,369.0602,1,8,38,8,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,369.0616,1,369.0624,,,,371.5939,372.0949,371.0695,371.5938,370.0658,227,371.0692,372.095,372.5966,372.5967,374.7553,1051.5,374.7556,4,375.7578,1,9,39,6,1,1,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,375.7593,1,375.7609,,,,378.4685,378.9683,377.9665,378.4683,376.7634,285,377.9662,378.9683,379.4693,379.4693,381.1513,1000.3,381.1517,2,382.1538,1,10,40,7,1,1.2,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,382.1556,1,382.1567,,,,384.864,385.3643,384.3625,384.8638,383.1587,89,384.3623,385.3646,385.8662,385.8663,387.3713,1033.3,387.3715,2,388.374,1,11,41,12,1,1.2,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,388.375,1,388.3756,,,,391.1103,391.6097,390.5846,391.1098,389.3791,181,390.5844,391.6097,392.1115,392.1116,393.7685,1274,393.7689,4,394.771,1,12,42,22,1,1.2,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,394.7724,1,394.7736,,,,397.3056,397.8058,396.7806,397.3054,395.7769,339,396.7804,397.8059,398.3094,398.3101,400.3407,1002.4,400.3412,3,401.3427,1,13,43,11,1,1,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,401.3446,1,401.3456,,,,404.4801,404.9792,403.9533,404.4798,402.3491,78,403.9531,404.9793,405.4815,405.4816,407.2886,1303.9,407.2889,2,408.2911,1,14,44,19,1,1.6,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,408.2923,1,408.2932,,,,410.649,411.1497,410.1235,410.6489,409.3197,347,410.1233,411.1499,411.6514,411.6515,413.107,824.7,413.1073,3,414.1098,1,15,45,25,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,414.1106,1,414.1112,,,,416.8448,417.3461,416.32,416.8446,415.1156,307,416.3197,417.3462,417.848,417.8481,419.6558,1055.1,419.6563,2,420.6571,1,16,46,27,1,1.2,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,420.6585,1,420.6595,,,,422.9924,423.4914,422.4901,422.9922,421.663,54,422.4899,423.4915,423.9932,423.9933,425.323,821.3,425.3233,3,426.326,1,17,47,0,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,426.3276,1,426.3286,,,,429.2621,429.7624,428.7368,429.2619,427.3323,113,428.7366,429.7625,430.2642,430.2644,432.1966,1474.2,432.197,4,433.1989,1,18,48,18,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,433.2005,1,433.202,,,,435.5321,436.0334,435.0064,435.5319,434.204,22,435.0062,436.0335,436.5352,436.5354,437.9659,998.4,437.9662,4,438.9682,1,19,49,5,1,0.8,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,438.97,1,438.9721,,,,441.5021,442.0027,440.9772,441.502,439.9738,131,440.977,442.0027,442.5055,442.5058,444.2106,977.4,444.2109,3,445.2133,1,20,50,1,1,1,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,445.2139,1,445.2143,,,,448.125,448.6247,447.6234,448.1248,446.2181,210,447.6232,448.6248,449.1272,449.1275,450.7838,1103.9,450.7842,2,451.7855,1,21,51,3,1,1.4,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,451.7865,1,451.7872,,,,454.3211,454.8212,453.7957,454.3208,452.7907,287,453.7955,454.8213,455.322,455.3221,456.8552,851.6,456.8558,2,457.856,1,22,52,16,1,1,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,457.8575,1,457.8584,,,,460.1905,460.6904,459.6884,460.1903,458.8623,187,459.6882,460.6906,461.1922,461.1924,462.7236,901.1,462.724,4,463.7257,1,23,53,20,1,0.8,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,463.7273,1,463.7283,,,,466.262,466.7609,465.7365,466.2617,464.7302,68,465.7356,466.761,467.2625,467.2626,468.7189,946,468.7194,2,469.7208,1,24,54,21,1,1,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,469.722,1,469.7229,,,,472.8324,473.3329,472.3306,472.8323,470.7251,260,472.3304,473.3329,473.8347,473.8348,475.5668,1203.6,475.5673,2,476.5681,1,25,55,4,1,1.6,0.3,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,476.5693,1,476.57,,,,479.4799,479.98,478.9781,479.4797,477.5731,333,478.978,479.9802,480.4817,480.4818,482.6402,1079.2,482.6407,2,483.6423,1,26,56,28,1,1.4,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,483.6438,1,483.6448,,,,486.4033,486.9028,485.8778,486.4031,484.6727,133,485.8775,486.903,487.4043,487.4044,488.9357,973.6,488.936,2,489.9383,1,27,57,17,1,1.2,0.7,Time
,,S14,551900,001,female,28,2025-05-21_11h46.17.277,Serial_Dependence_U,2023.2.3,Win32,39.84063745,670e851632b444a56d13cfb8,682cd3dfea4e15896da7c0a6,682da5c271d79fa401e67124,,,,,,,,,,,,489.9396,1,489.9406,,,,492.6736,493.1741,492.1472,492.6735,490.943,1,492.147,493.1744,493.6757,493.6757,495.2577,1257.6,495.2583,3,496.2594,1,28,58,2,1,1.2,0.3,Time
